#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
17,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1401.0,+90/-75,0.258,29.28,18.91,17.28,328.78,0.496,✔️,0.0,False,CPU,model,
18,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1399.0,+80/-75,0.258,29.45,17.08,16.763,1.48,0.167,➖,0.0,False,GPU,model,
19,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1387.0,+91/-88,0.253,30.38,17.95,17.865,328.78,0.037,✔️,0.0,False,CPU,model,
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1386.0,+64/-66,0.234,30.53,15.92,16.956,735.46,0.027,✔️,0.0,False,CPU,model,
21,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1383.0,+107/-98,0.299,30.73,10.44,17.839,14.27,4.304,➖,0.0,False,GPU,model,
22,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1382.0,+57/-48,0.182,30.85,25.23,17.597,328.64,0.773,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1377.0,+62/-47,0.209,31.23,21.24,17.148,3.18,0.021,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1375.0,+68/-68,0.216,31.38,21.12,17.197,735.46,0.301,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1373.0,+74/-62,0.227,31.53,13.32,16.376,5891.3,409.932,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1371.0,+88/-76,0.221,31.7,18.36,17.676,3436.74,0.405,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1368.0,+70/-72,0.196,31.92,22.89,18.118,463.01,0.613,✔️,0.0,False,CPU,model,
28,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1368.0,+87/-79,0.238,31.93,19.14,17.651,1641.74,0.219,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1362.0,+94/-77,0.205,32.38,19.45,17.735,1.11,0.062,➖,0.0,False,GPU,model,
30,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1351.0,+90/-93,0.234,33.32,21.41,18.015,3436.74,8.476,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1333.0,+72/-77,0.165,34.77,19.58,18.456,463.01,0.108,✔️,0.0,False,CPU,model,
32,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1333.0,+85/-62,0.185,34.77,24.32,19.426,248.52,1.699,➖,0.0,False,GPU,model,
33,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1332.0,+78/-75,0.185,34.85,22.84,18.098,5891.3,39.564,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1324.0,+84/-69,0.176,35.53,26.37,18.911,1.8,0.049,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1320.0,+54/-54,0.139,35.85,30.75,18.716,328.64,0.089,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1316.0,+55/-56,0.146,36.17,27.1,18.345,8274.67,40.268,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1308.0,+64/-60,0.122,36.9,27.19,19.582,976.68,0.14,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1300.0,+53/-53,0.109,37.57,27.59,18.936,9.04,1.162,✔️,0.0,False,GPU,model,
39,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1297.0,+68/-78,0.162,37.77,29.82,18.662,559.77,1.513,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1296.0,+82/-74,0.15,37.82,26.82,19.182,5.88,0.202,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1279.0,+65/-55,0.129,39.3,32.16,19.021,2206.64,2.301,✔️,0.0,False,CPU,model,
42,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1260.0,+61/-69,0.112,40.83,33.33,20.091,559.77,0.086,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1257.0,+65/-62,0.101,41.12,16.71,20.972,2.84,0.015,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1252.0,+65/-55,0.068,41.57,29.95,20.372,976.68,0.015,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1246.0,+88/-83,0.145,42.07,26.98,22.043,13.07,3.169,➖,0.0,False,GPU,model,
46,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1224.0,+69/-87,0.116,43.82,31.46,20.956,47.89,39.444,✔️,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1220.0,+74/-96,0.095,44.18,34.81,21.562,561.29,4.462,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1208.0,+76/-77,0.091,45.17,24.43,21.282,1.42,0.118,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1204.0,+65/-68,0.08,45.5,16.03,22.158,11.15,0.312,✔️,0.0,False,GPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1204.0,+74/-63,0.086,45.52,38.38,21.205,2206.64,0.107,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1168.0,+98/-84,0.069,48.42,30.09,23.818,202.68,44.667,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1164.0,+64/-66,0.044,48.68,42.78,22.326,180.03,0.779,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1148.0,+95/-110,0.132,49.95,16.83,25.037,34925.3,3.663,✔️,0.0,False,GPU,model,
54,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1145.0,+79/-111,0.068,50.2,36.35,23.441,561.29,0.236,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1144.0,+78/-96,0.04,50.3,41.88,23.444,180.03,0.056,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1140.0,+59/-69,0.046,50.55,45.29,22.071,0.93,0.094,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1139.0,+62/-77,0.042,50.63,45.68,23.682,171.61,0.552,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1138.0,+104/-120,0.125,50.7,20.55,25.225,34925.3,16.932,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1108.0,+60/-73,0.011,53.02,49.84,24.251,171.61,0.053,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1107.0,+84/-113,0.087,53.07,43.1,26.082,130.48,0.498,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1090.0,+73/-84,0.043,54.3,47.18,24.976,14.37,2.74,➖,0.0,False,GPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1063.0,+114/-149,0.106,56.23,16.03,30.132,387.37,4.09,✔️,0.0,False,GPU,model,
63,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1056.0,+73/-101,0.043,56.67,51.42,27.016,130.48,0.143,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1048.0,+69/-73,0.02,57.2,51.64,25.536,4.97,0.092,✔️,0.0,False,CPU,model,
65,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1020.0,+68/-94,0.023,59.1,55.2,26.11,2.79,0.259,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1012.0,+100/-124,0.044,59.6,50.18,30.36,0.81,0.115,➖,0.0,False,GPU,model,
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+81/-108,0.019,60.32,48.97,28.257,0.29,0.031,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),999.0,+95/-123,0.032,60.37,50.94,28.009,1.15,0.22,✔️,0.0,False,CPU,model,
69,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),990.0,+64/-96,0.004,60.95,58.78,28.017,140.69,3.209,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),985.0,+84/-125,0.04,61.23,30.21,32.632,12.44,0.027,✔️,0.0,False,CPU,model,
71,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),981.0,+96/-117,0.032,61.47,30.72,31.487,155.53,0.277,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),956.0,+96/-126,0.025,62.85,37.75,32.069,155.53,0.05,✔️,0.0,False,CPU,model,
73,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),942.0,+86/-109,0.024,63.6,58.15,31.312,2.71,0.392,✔️,0.0,False,GPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),916.0,+90/-111,0.008,64.93,60.94,33.723,0.8,0.088,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),838.0,+50/-105,0.0,68.37,67.71,33.815,140.69,0.188,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),620.0,+90/-167,0.0,74.27,73.95,46.282,0.15,0.024,✔️,0.0,False,CPU,model,
