method,variant,family,x_infer,x_train,imp,elo,imputed,imputed_pct
EXAONE-Tabular,Default,Foundation Model,0.7583456707000733,2.120800884962082,2.675030110783283,2139.2,False,0.0
TabFM,Default,Foundation Model,18.761948278932543,38.93610517568109,7.992765784287155,1909.5,False,0.0
TabPFN-3,Default,Foundation Model,0.29096680328652147,1.1055094043660763,7.956563521628467,1839.0,False,0.0
TabPFN-2.6,Default,Foundation Model,0.6991145285376961,2.3304970049858094,10.029527909978993,1821.0,False,0.0
TabICLv2,Default,Foundation Model,0.17159586297016305,0.6194744056786186,11.068631304668255,1760.7,False,0.0
ChimeraBoost,Tuned + Ens.,Tree-based,0.6169202564787367,112.219947805404,9.604007551017178,1747.9,False,0.0
RealTabPFN-2.5,Tuned + Ens.,Foundation Model,11.639997065858575,780.9485777149789,9.902867767084238,1717.3,False,0.0
ChimeraBoost,Tuned,Tree-based,0.04221328516802579,112.219947805404,10.609487973604574,1703.6,False,0.0
ModernNCA,Tuned + Ens.,Neural Network,14.145030379289018,2335.8257219827246,9.938836091213329,1680.9,False,0.0
XGBoost,Tuned + Ens.,Tree-based,0.43027414890546295,202.53646164774403,11.83971788799611,1679.1,False,0.0
iLTM,Tuned + Ens.,Foundation Model,70.1635578676102,1598.1220946316694,11.93276939625059,1671.7,False,0.0
CatBoost,Tuned + Ens.,Tree-based,0.1627138270624126,384.9547373775188,10.839394773586237,1663.5,False,0.0
RealTabPFN-2.5,Tuned,Foundation Model,1.4934856828080716,780.9485777149789,11.536141114657577,1660.8,False,0.0
CatBoost,Tuned,Tree-based,0.016734248794115555,384.9547373775188,11.086250555015571,1660.8,False,0.0
LightGBM,Tuned + Ens.,Tree-based,0.5681105528342716,91.01843571784165,12.65484926315244,1644.9,False,0.0
RealMLP,Tuned + Ens.,Neural Network,2.146346232518016,1635.7415319041677,11.471260523652612,1643.1,False,0.0
TabM,Tuned + Ens.,Neural Network,0.5491669944168454,875.011832953142,12.318141618326164,1641.4,False,0.0
ChimeraBoost,Default,Tree-based,0.041222225678594494,0.5073969004647854,10.71750579818139,1637.9,False,0.0
CatBoost,Default,Tree-based,0.01987277753220496,1.5291414752876977,10.63800792481044,1636.1,False,0.0
ModernNCA,Tuned,Neural Network,0.5024822124833745,2335.8257219827246,13.478477733046171,1609.7,False,0.0
XGBoost,Tuned,Tree-based,0.054629799937564505,202.53646164774403,12.223020693660153,1603.8,False,0.0
LightGBM,Tuned,Tree-based,0.07422123969707235,91.01843571784165,13.502000068957527,1574.2,False,0.0
RealMLP,Tuned,Neural Network,0.08214276996078393,1635.7415319041677,13.35570157243367,1558.0,False,0.0
