latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,buffer_soc_wh,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,v_cmd_mpc,v_cmd_corrected,driver_deviation,mpc_mode,driver_throttle_pct,driver_brake_pct,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.488415852958347,51.450187413558325,0.0,0.0,1242.3721783609517,366.41422530251987,11.7,330.44033013822326,-0.8187941963524955,True,1,0.0,0.0,0.0,0.833,0.0,125.97051414396807,0.8475228458591345,6.199712181710961,-12.690720883602005,0.0,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0,0.0,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-320.93046982587254,-50.52947651954268,0.0,stop-and-go 1
25.4884568108014,51.45016167976365,5.223524115778027,0.005223524115778,1525.9368089363502,406.08293745718026,11.7,330.2493698685981,-0.8392798784860789,False,1,5.223524115778027,3.5413944241858077,10.6199335992484,0.833,216.4537339154336,127.07702490480754,2.226481813917784,6.19970165323113,-13.008212125434412,0.0450535630930366,374.87487957752535,468.59359947190666,541.9474758861611,612.1638620957345,9.257137695773748e-05,4.081196648857208e-06,53.12091636278711,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-323.51633278498764,-45.977749505559046,0.005223524115778,
25.48849576802094,51.45013701248453,10.20141908041536,0.0102014190804153,2345.677397594458,503.4781281235009,11.8,330.1280606765494,-0.8411753362607053,False,1,10.20141908041536,4.949060827493087,14.841243609486266,0.833,215.55773661245175,127.7299226911748,2.8965709456079063,6.199700665926536,-13.037588230941182,0.0572393105815276,526.575249689048,658.2190621113099,770.620811320861,866.2453459120677,0.0001385398471552,0.0001343908139001,74.2359124123963,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-325.9950268211008,-41.64835578353451,0.0102014190804153,
25.488534725360793,51.45011222374761,15.185424189908904,0.0151854241899089,3360.6506101039627,602.6402700252287,11.9,330.04312990855436,-0.8411753362607053,False,1,15.185424189908904,6.038178690345292,18.107290256607456,0.833,214.65689268264575,128.29102295507798,3.455439463704855,6.199700665926536,-13.037588230941182,0.0594710563877642,645.2785527679687,806.5981909599608,968.52450990263,1086.1383443362556,0.0001841806524222,0.0002852770361537,90.5726803551794,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-328.4859255567302,-37.3189486909247,0.0151854241899089,
25.488573840362573,51.45008724918526,20.193906526211297,0.0201939065262112,4262.109242034565,678.6701621366448,11.9,329.9760152411045,-0.8576683964439789,False,1,20.193906526211297,6.96310057163728,20.880945994225872,0.833,213.74779996457983,128.53661278787533,3.953761691496239,6.199691981047765,-13.293199699579578,0.0623588149109018,745.5461305289854,931.9326631612316,1144.128272344639,1281.2536359384878,0.0002408016575866,0.0004556297516897,104.4465085745592,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-330.9954969792711,-32.97202031313452,0.0201939065262112,
25.488612910055434,51.45006223595753,25.199999773195408,0.0251999997731954,5702.227763233645,784.998356431566,11.9,329.9258929701859,-0.8516364707876289,False,1,25.199999773195408,7.778444647622263,23.32599980928964,0.7607440066683105,212.8352606567167,117.66440977620776,4.408713337910297,6.199695176880327,-13.199716300993614,0.0581645088176643,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0002545396205254,0.0006519659566903,116.67666971433395,,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-333.5089536960962,-28.630127206162115,0.0251999997731954,
25.48865191490504,51.45003721378514,30.200336387411426,0.0302003363874114,7782.610395468629,917.0839908659908,11.8,329.8892180588493,-0.848542714283473,False,1,30.200336387411426,8.51805500712893,25.351554743041817,0.6982389186813267,211.9198480645244,108.26318258659524,4.84316635529825,6.199696807264081,-13.15176889142611,0.0503391638094006,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0002545396205254,0.0008402260969358,127.77082510693398,,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-336.0233092187122,-24.29544025953156,0.0302003363874114,
25.48869084975142,51.45001219963151,35.19356681050444,0.0351935668105044,14411.059924984096,1247.9420805754007,11.8,329.86939941854445,-0.8335767921597937,False,1,35.19356681050444,9.2037966111452,27.07527605694104,0.4995253552787531,211.00177346646024,77.49216599329951,5.256272081300484,6.199704610420887,-12.919824703732315,0.0310078712674576,582.8116073663564,728.5145092079455,859.1229377720277,964.5810419689196,0.0001582920020318,0.0010147745046006,138.056949167178,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-338.53685897480636,-19.96853291164656,0.0351935668105044,
25.488729895841335,51.4499870940015,40.20207774371226,0.0402020777437122,20368.043506563277,1483.6146881525651,11.8,329.8553498174356,-0.8109709266114224,False,1,40.20207774371226,9.855631250714053,28.247464604630103,0.0050572089790703,210.0768587822685,0.0,5.546838834876426,6.199716133794871,-12.569473844378528,0.0238798570141201,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011179547146916,147.83446876071076,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-341.0596007442174,-15.629262847397086,0.0402020777437122,
25.488768981751225,51.449961948563654,45.21641675117037,0.0452164167511703,25219.312530450203,1650.8708121641926,11.8,329.8440060323942,-0.7794308213943686,False,1,45.21641675117037,10.494552465754987,28.25909677381035,0.0019757053293987,209.14677046181043,0.0,5.5494596321748615,6.199731682164758,-12.080654893635918,0.0193021372512968,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011186910244074,157.4182869863248,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-343.5863426081563,-11.285567509502611,0.0452164167511703,
25.488808006122724,51.44993683126038,50.22344209463792,0.0502234420946379,89141.06103022899,3103.7402398898193,11.7,329.840803990951,-0.7427801315072592,False,1,50.22344209463792,11.132359282407442,28.26363319978678,-0.0015386105040537,208.2138931577266,-2.7755575615628914e-17,5.550514771455298,6.19974897536335,-11.51262589808096,0.0054626109028041,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011194260498609,166.98538923611164,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-346.11025736678306,-6.948711056008236,0.0502234420946379,
25.488847050312796,51.44991169795972,55.23317473376501,0.055233174733765,608843.8778034193,8111.467622374326,11.6,329.8412820185835,-0.6685148691710502,False,1,55.23317473376501,11.770499650893644,28.260098541680335,-0.0087886335084555,207.2763095336239,0.0,5.549638282966447,6.199781463670756,-10.361615235187392,0.0007995828861692,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011201614597084,176.5574947634047,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-348.6357796244121,-2.6096521250067326,0.055233174733765,
25.4888860664586,51.44988658318577,60.23928497037482,0.0602392849703748,29267.110487160204,1778.4284237302109,11.5,329.85107747982687,-0.6190893424979258,False,1,60.23928497037482,12.40844629489379,28.239914496372897,-0.0137067018077592,206.33514814950917,0.0,5.544824826155183,6.199801190747954,-9.59557710699502,0.0166099757178515,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011208966463026,186.1266944234069,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-351.15944022345184,1.726290190672728,0.0602392849703748,
25.488925201849,51.44986140155927,65.2601927892678,0.0652601927892678,44940.495087587085,2203.765569431211,11.3,329.85744941362555,-0.5645364925793922,False,1,65.2601927892678,13.048865623156,28.208313564020997,-0.0189721671799672,205.38687292493347,-4.440892098500626e-16,5.537051595965306,6.199821206186279,-8.750063295899347,0.0107929081825845,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011216346824837,195.73298434734005,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-353.68981850846694,6.07548439644664,0.0652601927892678,
25.488964101364285,51.44983637810715,70.25051415716594,0.0702505141571659,24330.158266001807,1621.5073974933591,11.1,329.8691537715273,-0.5052106966517156,False,1,70.25051415716594,13.686231972552015,28.164781568652742,-0.0247821599336635,204.44001609351093,0.0,5.526431001921124,6.19984087880267,-7.830564823774203,0.0198742125692533,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011223692003311,205.2934795882803,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-356.20430262417733,10.398465329138276,0.0702505141571659,
25.489002856052313,51.44981145953839,75.2216617996206,0.0752216617996206,14737.472268859165,1261.9959691615154,10.9,329.8884291315903,-0.4796029821380446,False,1,75.2216617996206,14.32228086060967,28.10803597368264,-0.0272884281440187,203.4924169094213,0.0,5.512709411557262,6.199848696253818,-7.433664808819998,0.0326783477638867,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011231021999011,214.8342129091451,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-358.70824752532405,14.705351319022526,0.0752216617996206,
25.489041598240735,51.449786568297775,80.19022834457326,0.0801902283445732,8142.310404397323,938.0377032825436,10.7,329.92344088024566,-0.4480409676754787,False,1,80.19022834457326,14.959350450615307,28.04545131385605,-0.0304571461666277,202.54087983689175,0.0,5.497962740571366,6.199857772120135,-6.944475689177607,0.058884270813289,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011238363757552,224.3902567592297,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-361.2094463546928,19.010848202814287,0.0801902283445732,
25.489080663894978,51.4497615045556,85.19848969019499,0.0851984896901949,13348.63164226688,1201.0603822204732,10.5,329.94489350250836,-0.3959369908013126,False,1,85.19848969019499,15.603036140267644,27.974873928969657,-0.035313841262469,201.5771951458465,0.0,5.480874293057839,6.199871403707221,-6.136896067347368,0.0357372900524087,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011245781761775,234.04554210401471,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-363.7279790205483,23.352292490054595,0.0851984896901949,
25.489119768773257,51.44973643729584,90.21068423482237,0.0902106842348223,19413.291366606263,1448.425138411849,10.3,329.9596374949717,-0.3463093090187468,False,1,90.21068423482237,16.248988043839805,27.892754174220283,-0.0399833629871452,200.60811886630225,0.0,5.460752368647864,6.199882822471494,-5.367692840618251,0.0244290014678461,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011253225882447,243.7348206575971,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-366.2468651519465,27.698095823013844,0.0902106842348223,
25.48915879910472,51.44971143266436,95.21257330121936,0.0952125733012193,9265.965401099444,1000.6721303014276,10.0,329.99055787531876,-0.304182973994003,False,1,95.21257330121936,16.89563969414408,27.799675066643015,-0.0441414211864223,199.63634554177108,0.0,5.438366056561297,6.199891317111839,-4.714753448196689,0.0508406219782856,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0011260678067186,253.4345954121613,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-368.75945807417423,32.03561461933482,0.0952125733012193,
