method,variant,family,x_infer,x_train,imp,elo,imputed,imputed_pct
"AutoGluon 1.6 (noncommercial, 4h)",Baseline,System,1.7329664007119923,22.20329202702929,1.3417175088944264,2110.2,False,0.0
TabFM+,Baseline,System,7.18253240583481,11.208775500502645,0.9169972802027307,2105.4,False,0.0
"AutoGluon 1.6 (extreme, 4h)",Baseline,System,1.632474689680337,19.357190532089056,1.8223107755137375,2042.1,False,0.0
TabFM,Default,Foundation Model,6.476048658487643,39.42051853888643,2.0435352048243134,2013.7,False,0.0
EXAONE-Tabular,Default,Foundation Model,0.7873840148750818,7.255135761129008,3.1413470647535178,1906.3,False,0.0
TabPFN-3,Default,Foundation Model,0.3988194969093643,3.6584650300170622,2.8264384598557104,1817.4,False,0.0
"AutoGluon 1.5 (extreme, 4h)",Baseline,System,4.333992283580625,335.0306231522952,4.3322159678559675,1792.9,False,0.0
Nori-30M,Default,Foundation Model,2.0226031244395974,11.584253455491343,3.8443990437156463,1772.2,False,0.0
TabPFN-2.6,Default,Foundation Model,0.6963183660183303,8.52384255954977,4.413932804412785,1750.4,False,0.0
RealTabPFN-2.5,Tuned + Ens.,Foundation Model,8.119227000463493,1709.0533523899035,3.795267875666513,1750.3,False,0.0
TabDPT,Tuned + Ens.,Foundation Model,239.3040135068801,4786.598933193933,4.633799378000434,1744.8,False,0.0
TabICLv2,Default,Foundation Model,0.1222431699355602,1.3204095154567972,4.352318659249288,1701.2,False,0.0
TabDPT,Tuned,Foundation Model,38.49727308089156,4786.598933193933,5.069011938936593,1689.8,False,0.0
Nori,Default,Foundation Model,1.3890423047702944,6.928354133102186,4.916750913474705,1689.6,False,0.0
RealMLP,Tuned + Ens.,Neural Network,10.048405777086359,3995.0078687545497,5.443055538237681,1664.4,False,0.0
RealTabPFN-2.5,Tuned,Foundation Model,0.8108737399277178,1709.0533523899035,4.535218601562514,1644.6,False,0.0
TabDPT-Turbo,Default,Foundation Model,0.18241940288749647,2.0755087942164807,5.584419175258932,1624.9,False,0.0
"AutoGluon 1.4 (best, 4h)",Baseline,System,6.070091345492049,1866.353567601547,6.803688499369493,1609.5,False,0.0
TabDPT,Default,Foundation Model,39.21168710680279,46.6209023206833,5.9780001104257074,1600.7,False,0.0
RealMLP,Tuned,Neural Network,0.8438670930631972,3995.0078687545497,6.398362720952901,1560.0,False,0.0
ModernNCA,Tuned + Ens.,Neural Network,7.690422738079533,3779.7025911156434,7.640788721829085,1554.5,False,0.0
RealTabPFN-2.5,Default,Foundation Model,0.5079303228157378,7.043596811505381,5.982316364672573,1551.6,False,0.0
CatBoost,Tuned + Ens.,Tree-based,0.38021168966412233,2229.2144624726134,8.336245147253255,1496.8,False,0.0
LightGBM,Tuned + Ens.,Tree-based,9.321818212785747,700.186702882889,8.773820991332535,1488.5,False,0.0
xRFM,Tuned + Ens.,Other,1.3755494169055613,714.49995250579,7.848729583624616,1479.5,False,0.0
CatBoost,Tuned,Tree-based,0.05512916530217245,2229.2144624726134,8.474104973244376,1472.4,False,0.0
TabM,Tuned + Ens.,Neural Network,2.0923554563979825,3013.8595115998946,7.279453935351979,1462.3,False,0.0
iLTM,Tuned + Ens.,Foundation Model,321.740958660185,12685.081550183375,9.688436496251216,1447.8,False,0.0
LightGBM,Tuned,Tree-based,0.9682498776019389,700.186702882889,9.34746171432085,1423.5,False,0.0
ChimeraBoost,Tuned + Ens.,Tree-based,0.4595440635374707,518.4320707488994,9.665260333961925,1419.5,False,0.0
TabSwift,Default,Foundation Model,0.07522798278956738,0.9081877562354203,7.656016996022684,1412.7,False,0.0
XGBoost,Tuned + Ens.,Tree-based,2.614265349176195,834.9300717202715,9.295365097322746,1412.6,False,0.0
XGBoost,Tuned,Tree-based,0.3882893336550135,834.9300717202715,9.440731640702191,1391.5,False,0.0
xRFM,Tuned,Other,0.09906659355709241,714.49995250579,8.508578231396962,1390.8,False,0.0
