#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1745.0,+144/-94,0.887,6.87,1.77,3.935,39.57,5.358,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1734.0,+85/-65,0.801,7.21,3.15,8.508,6.5,0.551,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1636.0,+80/-55,0.671,10.71,4.79,10.606,9.17,0.416,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1598.0,+69/-47,0.609,12.38,6.87,11.717,7.03,0.548,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1594.0,+85/-62,0.59,12.62,5.89,10.899,2289.39,8.048,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1571.0,+106/-79,0.63,13.71,5.37,11.397,3.93,0.152,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1555.0,+69/-56,0.546,14.56,6.89,11.7,2289.39,1.143,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1542.0,+81/-49,0.533,15.27,8.9,12.183,6.76,0.636,✔️,0.0,False,GPU,model,
8,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1481.0,+61/-44,0.402,18.81,11.39,14.531,3771.85,21.902,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1449.0,+75/-61,0.401,20.9,9.28,15.124,5119.78,218.453,✔️,0.0,False,GPU,model,
10,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1448.0,+74/-53,0.393,20.91,9.29,15.289,4.69,0.192,➖,0.0,False,GPU,model,
11,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1430.0,+52/-48,0.325,22.18,12.08,15.614,2585.58,3.838,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1415.0,+69/-57,0.358,23.19,10.87,15.776,5119.78,28.351,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1405.0,+72/-72,0.353,23.89,10.16,15.066,35.51,6.828,➖,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1401.0,+51/-45,0.293,24.2,13.75,15.914,3771.85,1.778,✔️,0.0,False,GPU,model,
15,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1392.0,+35/-34,0.236,24.82,19.05,16.906,892.49,2.57,✔️,0.0,False,CPU,model,
16,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1374.0,+52/-49,0.258,26.14,13.65,16.496,2585.58,0.436,✔️,0.0,False,GPU,model,
17,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1369.0,+45/-40,0.214,26.5,19.68,17.017,1739.17,0.396,✔️,0.0,False,CPU,model,
18,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1363.0,+46/-40,0.202,26.96,18.35,17.379,22811.74,841.446,✔️,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1363.0,+58/-50,0.294,26.97,15.78,17.221,2.76,0.058,➖,0.0,False,GPU,model,
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1356.0,+40/-37,0.196,27.47,20.63,17.254,1739.17,0.051,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1356.0,+34/-32,0.189,27.47,21.41,17.363,892.49,0.346,✔️,0.0,False,CPU,model,
22,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1332.0,+47/-42,0.209,29.24,17.97,17.876,1126.97,2.94,✔️,0.0,False,GPU,model,
23,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1332.0,+74/-68,0.277,29.25,12.86,17.971,50.33,43.707,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1327.0,+35/-38,0.161,29.68,22.93,17.903,884.48,2.367,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1324.0,+40/-42,0.181,29.9,15.52,18.007,6523.55,0.505,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1324.0,+61/-56,0.231,29.92,13.02,18.268,6523.55,8.39,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1321.0,+35/-34,0.16,30.12,22.37,18.155,8.46,0.046,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1318.0,+71/-56,0.26,30.32,11.95,18.876,16.23,1.277,➖,0.0,False,GPU,model,
29,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1308.0,+32/-41,0.133,31.14,22.99,18.113,884.48,0.393,✔️,0.0,False,CPU,model,
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1306.0,+51/-46,0.15,31.25,22.46,18.875,1336.03,0.453,✔️,0.0,False,CPU,model,
31,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1296.0,+54/-47,0.187,31.99,19.87,18.243,9.94,0.445,✔️,0.0,False,GPU,model,
32,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1284.0,+42/-44,0.165,33.01,20.77,18.918,1126.97,0.163,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1283.0,+46/-46,0.128,33.02,23.78,19.265,1336.03,0.05,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1262.0,+41/-49,0.126,34.66,23.99,19.083,3865.95,2.157,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1260.0,+42/-43,0.108,34.83,25.04,19.893,2499.4,0.153,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1258.0,+38/-37,0.097,34.96,25.73,19.205,22811.74,161.221,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1246.0,+54/-50,0.108,35.88,25.29,20.237,6.78,0.052,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1238.0,+46/-51,0.098,36.55,21.05,21.176,16.28,0.321,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1231.0,+46/-44,0.08,37.09,26.38,20.45,2499.4,0.017,✔️,0.0,False,CPU,model,
40,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1222.0,+39/-43,0.085,37.82,26.73,19.975,15.69,4.689,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1215.0,+59/-60,0.123,38.3,22.37,20.746,1679.4,8.069,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1212.0,+68/-63,0.109,38.58,24.76,21.687,822.58,1.501,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1204.0,+47/-53,0.073,39.19,25.71,21.207,7.39,0.017,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1197.0,+43/-49,0.082,39.71,28.91,20.825,3865.95,0.147,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1188.0,+66/-66,0.102,40.4,22.75,22.386,822.58,0.214,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1166.0,+44/-45,0.046,42.05,34.65,21.194,3.61,0.17,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1165.0,+51/-52,0.063,42.11,27.21,21.88,1679.4,0.826,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1164.0,+28/-37,0.021,42.22,36.6,21.211,3.29,0.253,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1151.0,+59/-70,0.074,43.17,26.87,23.237,590.04,1.46,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1132.0,+77/-83,0.177,44.57,12.39,25.493,40848.87,5.606,✔️,0.0,False,GPU,model,
51,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1131.0,+77/-83,0.174,44.67,11.85,25.527,40848.87,25.936,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1114.0,+52/-68,0.047,45.83,26.04,23.967,590.04,0.15,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1085.0,+46/-60,0.028,47.87,37.33,28.432,342.04,0.895,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1067.0,+59/-74,0.036,49.1,31.91,24.883,524.48,161.813,✔️,0.0,False,GPU,model,
55,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1060.0,+45/-50,0.017,49.57,36.31,24.785,13.69,0.155,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1049.0,+48/-57,0.017,50.24,36.93,29.884,342.04,0.313,✔️,0.0,False,CPU,model,
57,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1044.0,+61/-86,0.036,50.6,42.29,26.65,5.45,1.098,✔️,0.0,False,GPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1033.0,+80/-124,0.109,51.26,19.51,30.377,471.66,7.214,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1020.0,+60/-70,0.019,52.08,44.12,27.611,4.19,0.566,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1001.0,+48/-63,0.008,53.19,36.72,26.884,5.48,0.684,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+56/-70,0.005,53.27,47.39,28.383,0.51,0.089,✔️,0.0,False,CPU,model,
