method,family,x_train,x_infer,imp,elo,n_configs,imputed,imputed_pct
CatBoost,Tree-based,1.8802002354113756,0.010890969035142155,9.31017867033567,1552.5,1.0,False,0.0
CatBoost,Tree-based,4.339081356183389,0.04165449122630672,9.366845550568694,1559.2,2.0,False,0.0
CatBoost,Tree-based,12.910790819612318,0.06632888173924838,9.26759502203001,1587.7,5.0,False,0.0
CatBoost,Tree-based,24.873837891921358,0.09055006125356801,9.240231946063577,1595.4,10.0,False,0.0
CatBoost,Tree-based,59.79109915899434,0.14170995509898413,9.25725645847432,1609.6,25.0,False,0.0
CatBoost,Tree-based,118.70498070871393,0.16560299780892004,9.251551085945733,1612.2,50.0,False,0.0
CatBoost,Tree-based,236.21869336543455,0.1778183572296475,9.278341962130021,1610.0,100.0,False,0.0
CatBoost,Tree-based,351.71545103530997,0.17237038465250348,9.301020048532216,1608.4,150.0,False,0.0
CatBoost,Tree-based,477.5939557065072,0.1892457457565731,9.266490921458242,1608.2,201.0,False,0.0
ChimeraBoost,Tree-based,0.4836414313316345,0.02321627981566427,12.488878899733988,1427.5,1.0,False,0.0
ChimeraBoost,Tree-based,1.0174591424733,0.04602517247200012,12.168458698495591,1467.0,2.0,False,0.0
ChimeraBoost,Tree-based,2.339520488129773,0.10456066873803095,11.95756515643766,1487.2,5.0,False,0.0
ChimeraBoost,Tree-based,4.572492921394949,0.1437162312850268,11.690999087260694,1502.9,10.0,False,0.0
ChimeraBoost,Tree-based,11.475979466037982,0.22157300152039333,11.532290725133416,1518.2,25.0,False,0.0
ChimeraBoost,Tree-based,22.967572807228894,0.23175670728885758,11.363233848062917,1531.7,50.0,False,0.0
ChimeraBoost,Tree-based,46.03513318038866,0.2465009093953423,11.298234985826792,1542.8,100.0,False,0.0
ChimeraBoost,Tree-based,69.04841326951303,0.2772856864443245,11.314218808246517,1548.5,150.0,False,0.0
ChimeraBoost,Tree-based,92.46325460118076,0.2761852287233226,11.367365385330924,1553.5,201.0,False,0.0
