#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,📊,System,[TabFM+](https://github.com/google-research/tabfm),1858.0,+120/-111,0.796,6.37,2.17,5.164,19.97,7.697,✔️,0.0,False,GPU,system,
1,📊,System,"[AutoGluon 1.6 (noncommercial, 4h)](https://arxiv.org/abs/2003.06505)",1856.0,+115/-70,0.743,6.42,3.02,6.289,15.64,0.74,✔️,0.0,False,GPU,system,
2,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1815.0,+129/-118,0.76,7.55,2.52,5.574,40.79,6.991,✔️,0.0,False,GPU,model,
3,📊,System,"[AutoGluon 1.6 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1783.0,+95/-63,0.687,8.55,4.48,7.112,12.35,0.647,✔️,0.0,False,GPU,system,
4,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1774.0,+92/-64,0.698,8.85,3.97,7.77,6.17,0.623,✔️,0.0,False,GPU,model,
5,📊,System,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1676.0,+102/-84,0.573,12.65,6.14,8.384,293.65,4.358,✔️,0.0,False,GPU,system,
6,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1660.0,+91/-66,0.554,13.36,7.52,9.567,3.59,0.395,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1627.0,+81/-60,0.503,14.94,10.04,10.971,5.75,0.6,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1614.0,+84/-64,0.495,15.58,8.44,9.909,2059.94,9.785,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1579.0,+78/-82,0.477,17.45,9.91,11.42,1.96,0.146,✔️,0.0,False,GPU,model,
10,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1561.0,+73/-61,0.441,18.46,12.17,11.767,2059.94,1.03,✔️,0.0,False,GPU,model,
11,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1553.0,+54/-62,0.393,18.96,12.1,12.608,1754.94,1.766,✔️,0.0,False,CPU,system,
12,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1541.0,+66/-48,0.398,19.65,13.01,11.964,5.72,0.611,✔️,0.0,False,GPU,model,
13,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1514.0,+53/-46,0.35,21.33,15.54,13.47,2791.97,13.886,✔️,0.0,False,GPU,model,
14,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1442.0,+72/-59,0.321,26.14,10.93,14.459,6155.04,386.158,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1438.0,+50/-59,0.29,26.41,17.08,14.738,2791.97,0.373,✔️,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1433.0,+57/-47,0.295,26.75,17.45,15.069,2.02,0.183,➖,0.0,False,GPU,model,
17,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1424.0,+67/-46,0.269,27.43,15.09,15.112,2462.02,1.988,✔️,0.0,False,GPU,model,
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1413.0,+42/-41,0.194,28.19,23.83,15.945,416.63,2.236,✔️,0.0,False,CPU,model,
19,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1410.0,+48/-40,0.222,28.43,17.71,14.94,1347.32,0.037,✔️,0.0,False,CPU,model,
20,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1407.0,+57/-49,0.229,28.62,20.73,15.462,12741.09,397.882,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1406.0,+57/-38,0.21,28.66,21.46,15.196,1347.32,0.364,✔️,0.0,False,CPU,model,
22,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1397.0,+72/-58,0.28,29.34,17.51,15.797,6155.04,39.452,✔️,0.0,False,GPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1386.0,+75/-59,0.253,30.18,15.42,16.286,4618.5,7.735,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1384.0,+55/-58,0.21,30.26,18.29,16.519,518.46,0.522,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1383.0,+62/-55,0.233,30.37,19.09,15.773,2462.02,0.231,✔️,0.0,False,GPU,model,
26,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1376.0,+93/-69,0.279,30.93,11.74,15.514,27.33,6.11,➖,0.0,False,GPU,model,
27,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1370.0,+37/-42,0.159,31.38,25.21,16.528,700.96,1.438,✔️,0.0,False,CPU,model,
28,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1361.0,+64/-60,0.199,32.05,15.26,17.036,518.46,0.045,✔️,0.0,False,CPU,model,
29,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1356.0,+37/-47,0.163,32.39,24.43,16.56,5.81,0.025,✔️,0.0,False,CPU,model,
30,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1354.0,+48/-46,0.151,32.52,27.82,16.811,416.63,0.381,✔️,0.0,False,CPU,model,
31,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1352.0,+60/-61,0.194,32.68,21.24,16.766,4618.5,0.47,✔️,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1351.0,+69/-56,0.198,32.75,21.44,16.827,1.19,0.07,➖,0.0,False,GPU,model,
33,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1345.0,+42/-45,0.143,33.2,22.84,16.691,700.96,0.213,✔️,0.0,False,CPU,model,
34,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1342.0,+60/-50,0.198,33.49,22.03,16.793,866.12,2.007,✔️,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1304.0,+47/-44,0.125,36.39,29.48,17.071,12741.09,60.101,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1301.0,+60/-55,0.151,36.57,24.0,18.394,2.54,0.05,✔️,0.0,False,CPU,model,
37,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1296.0,+53/-46,0.142,36.96,19.69,18.003,866.12,0.097,✔️,0.0,False,GPU,model,
38,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1293.0,+72/-70,0.196,37.21,23.25,18.263,45.42,39.405,✔️,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1287.0,+49/-54,0.132,37.64,27.15,18.023,7.81,0.237,✔️,0.0,False,GPU,model,
40,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1274.0,+50/-54,0.111,38.71,28.79,19.185,1877.68,0.14,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1259.0,+48/-54,0.106,39.78,34.16,18.098,2832.93,1.801,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1256.0,+48/-52,0.088,40.06,31.32,18.735,10.44,1.714,✔️,0.0,False,GPU,model,
43,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1256.0,+70/-70,0.163,40.08,21.81,19.74,13.96,2.081,➖,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1222.0,+62/-53,0.084,42.67,20.64,20.75,13.74,0.316,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1220.0,+57/-56,0.08,42.8,31.8,20.01,1877.68,0.014,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1200.0,+53/-65,0.079,44.28,22.44,20.72,6.9,0.015,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1200.0,+55/-65,0.079,44.32,34.84,19.808,2832.93,0.112,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1199.0,+58/-58,0.073,44.39,32.92,20.49,257.64,0.846,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1190.0,+54/-55,0.061,45.0,29.64,19.813,2.06,0.122,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1178.0,+70/-70,0.071,45.95,36.94,21.4,594.95,4.649,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1168.0,+65/-73,0.056,46.64,33.85,21.633,257.64,0.068,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1160.0,+62/-63,0.062,47.2,40.55,21.568,377.14,0.747,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1156.0,+54/-49,0.046,47.48,42.4,20.47,2.2,0.171,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1122.0,+53/-49,0.035,49.92,45.11,22.313,377.14,0.091,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1109.0,+63/-80,0.048,50.84,40.34,22.868,594.95,0.336,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1088.0,+54/-72,0.039,52.26,37.14,23.884,301.0,65.827,✔️,0.0,False,GPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1086.0,+91/-100,0.094,52.37,22.81,26.297,39935.25,4.288,✔️,0.0,False,GPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1084.0,+90/-103,0.09,52.48,26.05,26.411,39935.25,20.166,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1083.0,+58/-68,0.052,52.6,45.51,27.533,176.26,0.499,✔️,0.0,False,CPU,model,
