#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
31,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1335.0,+120/-94,0.173,36.5,32.98,21.407,27893.23,752.506,✔️,0.0,False,GPU,model,
32,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1334.0,+120/-92,0.162,36.56,33.3,22.019,6686.5,9.587,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1325.0,+135/-113,0.147,37.31,31.13,22.352,6686.5,0.752,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1320.0,+218/-262,0.286,37.75,10.3,24.215,21.85,1.702,➖,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1320.0,+226/-158,0.261,37.75,17.86,24.3,9413.13,39.488,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1319.0,+130/-169,0.176,37.88,27.59,23.969,17528.83,0.282,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1312.0,+215/-174,0.232,38.44,16.86,24.36,968.86,1.864,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1309.0,+208/-165,0.202,38.62,20.66,25.755,14.97,0.624,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1309.0,+142/-153,0.149,38.62,26.94,23.531,1729.73,0.097,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1306.0,+124/-143,0.135,38.88,29.23,23.58,1729.73,0.898,✔️,0.0,False,CPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1294.0,+253/-211,0.227,39.88,6.72,24.533,2079.22,0.319,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1292.0,+202/-224,0.251,40.0,27.21,24.152,729.27,1.833,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1289.0,+89/-109,0.151,40.25,37.03,23.03,26.32,0.254,✔️,0.0,False,CPU,model,
44,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [12.50% IMPUTED],1285.0,+195/-166,0.182,40.56,24.91,26.997,11.51,1.948,✔️,12.5,True,GPU,model,
45,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1285.0,+148/-163,0.173,40.62,30.25,25.664,283.65,4.103,➖,0.0,False,GPU,model,
46,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1269.0,+151/-115,0.141,41.88,37.37,23.053,27893.23,206.719,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1265.0,+187/-220,0.198,42.25,24.2,26.768,8.62,0.109,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1251.0,+128/-181,0.162,43.38,36.68,25.38,17528.83,0.025,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1248.0,+106/-153,0.108,43.62,39.7,25.403,3647.6,2.161,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1240.0,+202/-184,0.151,44.31,18.34,27.222,968.86,0.284,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1227.0,+119/-160,0.129,45.38,40.64,25.914,12.19,0.042,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1226.0,+191/-197,0.192,45.5,34.61,25.584,729.27,0.325,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1220.0,+176/-194,0.114,46.0,23.53,27.123,3647.6,0.194,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1208.0,+244/-193,0.153,47.0,22.14,27.45,46.36,39.803,✔️,0.0,False,GPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1207.0,+169/-202,0.107,47.12,34.01,29.267,2721.87,12.59,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1207.0,+121/-132,0.062,47.12,43.49,27.957,3.02,0.076,➖,0.0,False,GPU,model,
57,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1204.0,+88/-91,0.049,47.38,45.12,24.385,4.93,0.592,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1202.0,+175/-170,0.122,47.5,36.25,26.777,5.12,0.444,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1132.0,+118/-141,0.062,53.0,47.66,28.697,19.13,6.92,✔️,0.0,False,GPU,model,
60,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1113.0,+154/-258,0.055,54.38,47.84,32.196,8.99,1.372,✔️,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1110.0,+96/-143,0.011,54.62,51.61,30.762,17.24,0.565,✔️,0.0,False,GPU,model,
62,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1108.0,+135/-176,0.05,54.75,46.46,30.803,2721.87,1.082,✔️,0.0,False,CPU,model,
63,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1031.0,+275/-380,0.129,59.88,37.02,40.974,155.59,2.046,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1019.0,+135/-180,0.023,60.62,57.92,33.605,14.37,0.362,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1019.0,+102/-194,0.021,60.62,58.0,30.93,495.65,205.513,✔️,0.0,False,GPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1002.0,+134/-260,0.018,61.69,57.09,33.563,44782.6,7.958,✔️,0.0,False,GPU,model,
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+84/-204,0.0,61.81,59.58,38.284,0.74,0.148,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),990.0,+120/-225,0.0,62.44,59.41,33.874,44782.6,36.102,✔️,0.0,False,GPU,model,
69,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),974.0,+92/-177,0.0,63.38,62.1,35.892,20.95,3.326,➖,0.0,False,GPU,model,
70,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),943.0,+116/-192,0.002,65.12,62.81,39.279,5.16,0.787,✔️,0.0,False,CPU,model,
71,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),926.0,+138/-241,0.015,66.0,62.57,37.723,8.38,0.659,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),913.0,+80/-242,0.0,66.69,65.06,43.99,909.8,0.609,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),890.0,+82/-233,0.0,67.81,66.09,44.918,909.8,0.107,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),818.0,+73/-182,0.0,71.0,70.36,53.733,1308.45,9.593,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),808.0,+305/-516,0.084,71.38,56.54,52.282,155.59,0.191,✔️,0.0,False,CPU,model,
76,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),808.0,+98/-247,0.0,71.38,70.63,44.642,666.72,7.823,✔️,0.0,False,GPU,model,
77,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),782.0,+102/-245,0.0,72.38,71.87,43.664,4.67,0.855,➖,0.0,False,GPU,model,
78,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),741.0,+68/-186,0.0,73.81,73.41,57.393,1308.45,1.071,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),719.0,+84/-271,0.0,74.5,73.97,50.642,4.62,0.135,✔️,0.0,False,CPU,model,
80,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),673.0,+107/-329,0.0,75.81,75.21,62.719,218.36,0.46,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),221.0,+93/-704,0.0,81.5,81.49,72.189,0.52,0.075,✔️,0.0,False,CPU,model,
