#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1752.0,+361/-98,0.739,7.25,4.16,9.996,12.24,0.681,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1744.0,+389/-147,0.703,7.5,3.17,5.495,2793.87,8.928,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1689.0,+818/-259,0.793,9.38,1.47,7.038,49.97,7.689,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1668.0,+209/-108,0.612,10.19,7.34,13.469,2793.87,1.512,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1654.0,+240/-110,0.592,10.75,7.99,13.15,9.9,0.591,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1598.0,+358/-155,0.552,13.25,5.88,11.341,8.93,0.49,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1542.0,+252/-95,0.464,16.19,9.09,13.872,9.88,0.825,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1520.0,+385/-199,0.499,17.38,6.52,15.305,4.73,0.225,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1516.0,+316/-164,0.454,17.62,5.15,13.383,41.12,8.609,➖,0.0,False,GPU,model,
9,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1469.0,+174/-98,0.379,20.5,9.2,18.813,4335.39,21.143,✔️,0.0,False,GPU,model,
10,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1467.0,+161/-92,0.353,20.62,16.73,16.746,2807.98,1.223,✔️,0.0,False,CPU,model,
11,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1465.0,+200/-87,0.36,20.75,14.68,15.961,2807.98,0.179,✔️,0.0,False,CPU,model,
12,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1448.0,+128/-81,0.315,21.88,16.96,19.687,1280.18,4.078,✔️,0.0,False,CPU,model,
13,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1445.0,+124/-90,0.308,22.12,16.79,19.765,1280.18,1.051,✔️,0.0,False,CPU,model,
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1434.0,+162/-115,0.365,22.88,15.08,20.16,3796.93,4.545,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1428.0,+196/-122,0.349,23.25,11.09,20.211,3796.93,0.767,✔️,0.0,False,GPU,model,
16,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1419.0,+174/-109,0.334,23.88,17.96,19.268,4335.39,3.527,✔️,0.0,False,GPU,model,
17,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1398.0,+218/-159,0.354,25.38,17.33,22.257,9413.13,343.731,✔️,0.0,False,GPU,model,
18,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1387.0,+214/-138,0.296,26.12,15.23,22.455,5.38,0.274,➖,0.0,False,GPU,model,
19,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1385.0,+77/-65,0.233,26.25,24.84,20.271,2029.77,4.113,✔️,0.0,False,CPU,model,
20,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1382.0,+210/-189,0.306,26.5,10.03,22.359,2079.22,3.347,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1376.0,+79/-73,0.239,26.88,24.93,20.058,2029.77,1.04,✔️,0.0,False,CPU,model,
22,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1344.0,+132/-93,0.219,29.12,25.22,20.673,27893.23,752.506,✔️,0.0,False,GPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1340.0,+132/-93,0.22,29.44,25.62,21.281,6686.5,9.587,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1325.0,+132/-151,0.2,30.5,22.23,23.299,17528.83,0.282,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1325.0,+233/-160,0.287,30.5,10.58,23.544,9413.13,39.488,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1325.0,+136/-117,0.201,30.56,25.72,21.623,6686.5,0.752,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1322.0,+146/-158,0.181,30.75,17.51,22.823,1729.73,0.097,✔️,0.0,False,CPU,model,
28,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1320.0,+196/-150,0.257,30.88,16.35,25.117,14.97,0.624,✔️,0.0,False,GPU,model,
29,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1317.0,+135/-141,0.171,31.12,20.6,22.88,1729.73,0.898,✔️,0.0,False,CPU,model,
30,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1314.0,+211/-154,0.25,31.31,15.15,23.644,968.86,1.864,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1305.0,+233/-299,0.324,32.0,8.99,23.556,21.85,1.702,➖,0.0,False,GPU,model,
32,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1300.0,+92/-95,0.175,32.38,29.26,22.329,26.32,0.254,✔️,0.0,False,CPU,model,
33,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1297.0,+251/-194,0.242,32.62,6.44,23.832,2079.22,0.319,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1293.0,+154/-146,0.192,32.88,24.56,25.023,283.65,4.103,➖,0.0,False,GPU,model,
35,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1292.0,+205/-209,0.269,33.0,21.41,23.437,729.27,1.833,✔️,0.0,False,CPU,model,
36,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1273.0,+202/-213,0.22,34.38,18.85,26.095,8.62,0.109,✔️,0.0,False,CPU,model,
37,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1272.0,+158/-114,0.179,34.5,29.66,22.336,27893.23,206.719,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1260.0,+129/-166,0.179,35.38,29.36,24.717,17528.83,0.025,✔️,0.0,False,CPU,model,
39,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1258.0,+111/-142,0.135,35.5,31.48,24.767,3647.6,2.161,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1244.0,+207/-171,0.173,36.56,16.95,26.524,968.86,0.284,✔️,0.0,False,CPU,model,
41,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+126/-148,0.147,36.88,32.36,25.261,12.19,0.042,✔️,0.0,False,CPU,model,
