#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
33,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1493.0,+132/-130,0.145,34.66,23.8,14.691,4805.68,461.79,✔️,0.0,False,GPU,model,
34,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1490.0,+89/-84,0.132,34.88,29.12,14.538,1169.32,1.442,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1470.0,+123/-114,0.137,36.23,30.49,16.486,442.2,0.094,✔️,0.0,False,CPU,model,
36,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1455.0,+134/-107,0.144,37.32,25.98,15.294,0.47,0.052,✔️,0.0,False,CPU,model,
37,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1428.0,+134/-151,0.135,39.19,29.41,16.53,709.86,2.929,✔️,0.0,False,GPU,model,
38,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1420.0,+151/-155,0.121,39.73,29.38,16.484,0.62,0.169,➖,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1408.0,+111/-127,0.106,40.6,33.65,16.848,1.56,0.055,✔️,0.0,False,GPU,model,
40,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1403.0,+123/-103,0.093,40.92,35.88,17.452,442.2,0.009,✔️,0.0,False,CPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1396.0,+145/-150,0.107,41.44,34.54,18.235,709.86,0.19,✔️,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1369.0,+83/-88,0.037,43.31,40.03,17.676,6.98,0.233,✔️,0.0,False,GPU,model,
43,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1363.0,+126/-124,0.055,43.73,37.64,19.784,84.36,0.919,➖,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1360.0,+74/-83,0.042,43.96,38.91,16.482,1169.32,0.053,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1358.0,+112/-172,0.08,44.06,36.64,18.598,389.62,2.114,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1352.0,+108/-105,0.051,44.5,40.53,19.246,1.44,0.007,✔️,0.0,False,CPU,model,
47,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1338.0,+102/-123,0.041,45.47,33.3,17.948,4805.68,43.211,✔️,0.0,False,GPU,model,
48,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1331.0,+111/-109,0.041,45.9,40.77,17.597,52.45,0.219,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1316.0,+130/-108,0.037,46.94,42.87,20.555,68.97,8.043,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1313.0,+70/-100,0.021,47.12,44.25,17.993,0.28,0.033,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1310.0,+242/-285,0.158,47.36,13.84,21.11,5.06,2.932,➖,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1297.0,+115/-111,0.043,48.19,42.46,18.405,52.45,0.021,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1290.0,+59/-82,0.003,48.69,46.02,18.718,10.5,0.606,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1278.0,+80/-114,0.007,49.49,46.57,20.32,14.85,13.554,➖,0.0,False,GPU,model,
55,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1274.0,+72/-100,0.012,49.7,47.59,17.85,50.19,0.154,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1252.0,+123/-158,0.008,51.12,43.33,21.56,46.9,45.623,✔️,0.0,False,GPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1229.0,+100/-157,0.02,52.6,47.15,21.457,389.62,0.112,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1223.0,+66/-101,0.0,52.93,50.92,19.185,50.19,0.015,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1200.0,+60/-77,0.0,54.34,52.82,20.508,1.87,0.046,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1160.0,+117/-220,0.024,56.67,50.59,25.002,1.61,0.112,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1103.0,+80/-105,0.0,59.78,58.22,27.524,2951.8,1.689,✔️,0.0,False,GPU,model,
62,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1100.0,+154/-251,0.004,59.96,54.91,29.519,43.46,0.087,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1095.0,+73/-105,0.0,60.23,58.73,27.597,2951.8,4.991,✔️,0.0,False,GPU,model,
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1073.0,+103/-223,0.006,61.32,55.24,27.433,331.68,44.947,✔️,0.0,False,CPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1056.0,+160/-262,0.001,62.16,57.88,30.593,43.46,0.021,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1032.0,+123/-203,0.0,63.3,57.36,28.093,22.82,0.606,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+94/-183,0.0,64.77,63.48,25.948,0.12,0.013,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),992.0,+131/-224,0.0,65.11,60.95,29.413,22.82,0.253,✔️,0.0,False,CPU,model,
69,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),968.0,+102/-178,0.0,66.12,64.92,28.145,17.17,6.883,➖,0.0,False,GPU,model,
70,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),968.0,+98/-223,0.0,66.16,64.99,27.952,0.34,0.057,✔️,0.0,False,CPU,model,
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),950.0,+126/-239,0.0,66.88,64.84,32.104,0.2,0.023,✔️,0.0,False,CPU,model,
72,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),935.0,+52/-101,0.0,67.46,66.7,33.146,86.28,1.898,✔️,0.0,False,GPU,model,
73,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),933.0,+189/-429,0.018,67.53,61.44,34.343,2.8,0.224,✔️,0.0,False,GPU,model,
74,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),880.0,+101/-168,0.0,69.42,68.44,35.56,0.2,0.033,➖,0.0,False,GPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),852.0,+40/-132,0.0,70.31,69.99,34.471,331.68,1.626,✔️,0.0,False,CPU,model,
76,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),795.0,+137/-276,0.0,71.93,71.09,37.438,1.64,0.023,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),519.0,+87/-327,0.0,76.64,76.61,50.887,0.12,0.101,✔️,0.0,False,CPU,model,
