#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
26,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1512.0,+136/-73,0.145,32.0,29.61,9.687,3127.07,0.459,✔️,0.0,False,CPU,model,
27,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [12.50% IMPUTED],1510.0,+179/-154,0.234,32.06,25.76,8.922,94.16,2.176,✔️,12.5,True,GPU,model,
28,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1508.0,+128/-77,0.157,32.25,30.07,9.644,3127.07,0.057,✔️,0.0,False,CPU,model,
29,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1508.0,+159/-121,0.212,32.25,29.19,8.277,3814.24,4.368,✔️,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1482.0,+162/-127,0.207,33.88,29.07,9.844,1673.38,2.446,✔️,0.0,False,GPU,model,
31,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1450.0,+367/-241,0.252,35.94,25.14,7.934,6437.84,0.557,✔️,12.5,True,GPU,model,
32,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1449.0,+158/-135,0.176,36.0,32.23,8.493,3814.24,0.453,✔️,0.0,False,GPU,model,
33,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1449.0,+118/-98,0.157,36.0,31.9,10.131,1673.38,0.097,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1438.0,+94/-75,0.077,36.75,35.04,10.759,1277.57,0.647,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1436.0,+78/-63,0.068,36.88,35.89,10.826,1277.57,3.744,✔️,0.0,False,CPU,model,
36,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1413.0,+113/-121,0.1,38.38,35.48,11.417,1206.7,0.689,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1391.0,+140/-116,0.063,39.88,37.05,12.153,2011.58,0.328,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1389.0,+178/-168,0.151,40.0,32.61,11.177,25.28,0.842,➖,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1387.0,+134/-146,0.116,40.12,36.47,13.75,25.15,0.294,✔️,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1372.0,+140/-129,0.105,41.12,37.46,11.028,39204.86,127.594,✔️,0.0,False,GPU,model,
41,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1371.0,+312/-289,0.233,41.19,27.99,9.766,8.69,0.726,✔️,12.5,True,GPU,model,
42,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1370.0,+102/-106,0.062,41.25,38.63,12.498,10.69,0.044,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1309.0,+141/-172,0.072,45.38,40.42,14.947,1235.42,1.784,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1307.0,+126/-111,0.084,45.5,41.45,12.457,22.42,7.815,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1305.0,+135/-163,0.026,45.62,42.64,12.935,2011.58,0.044,✔️,0.0,False,CPU,model,
46,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1302.0,+260/-278,0.138,45.88,26.11,12.744,122.31,20.837,➖,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1296.0,+186/-197,0.098,46.25,36.01,14.336,9011.78,0.526,✔️,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1292.0,+115/-116,0.072,46.5,43.73,10.98,14.25,0.485,✔️,0.0,False,GPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1285.0,+114/-142,0.055,47.0,43.72,12.249,5196.37,1.749,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1275.0,+137/-173,0.052,47.62,42.96,15.092,1235.42,0.317,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1235.0,+155/-177,0.054,50.25,46.0,12.567,5196.37,0.121,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1229.0,+48/-104,0.0,50.62,49.91,14.148,10.95,0.044,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1220.0,+182/-194,0.071,51.25,41.25,15.135,2809.99,0.115,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1194.0,+196/-214,0.092,52.88,38.98,15.634,2809.99,0.013,✔️,0.0,False,CPU,model,
55,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1186.0,+204/-286,0.086,53.38,39.07,17.25,7.0,1.362,✔️,0.0,False,GPU,model,
56,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1184.0,+83/-188,0.006,53.5,50.92,17.002,657.99,1.134,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1176.0,+78/-123,0.011,54.0,52.74,14.503,4.54,0.374,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1147.0,+68/-128,0.002,55.75,54.58,16.155,2151.53,7.992,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1128.0,+106/-219,0.011,56.88,53.35,17.679,7.81,0.985,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1126.0,+108/-223,0.002,57.0,54.17,18.082,657.99,0.147,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1116.0,+60/-178,0.0,57.56,56.57,17.609,208.16,0.453,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1110.0,+257/-478,0.103,57.88,35.95,24.902,96418.84,36.577,✔️,0.0,False,GPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1108.0,+86/-148,0.0,58.0,56.46,16.592,2151.53,0.566,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1094.0,+68/-207,0.0,58.81,57.88,18.302,208.16,0.135,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1092.0,+77/-122,0.0,58.88,57.9,15.782,4.08,0.255,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1065.0,+252/-445,0.081,60.38,44.4,25.077,96418.84,5.523,✔️,0.0,False,GPU,model,
67,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1048.0,+95/-156,0.0,61.25,59.91,17.111,11.1,0.014,✔️,0.0,False,CPU,model,
68,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1018.0,+123/-201,0.0,62.75,60.62,16.419,22.25,0.131,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+87/-215,0.0,63.62,62.75,19.494,0.69,0.125,✔️,0.0,False,CPU,model,
70,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),967.0,+92/-230,0.0,65.12,64.02,20.839,6.77,0.511,✔️,0.0,False,CPU,model,
71,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),901.0,+264/-493,0.039,67.88,59.2,28.069,455.0,5.747,✔️,0.0,False,GPU,model,
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),895.0,+125/-309,0.0,68.12,66.81,22.888,88.79,0.571,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),885.0,+79/-192,0.0,68.5,67.86,21.534,34.18,0.02,✔️,0.0,False,CPU,model,
74,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),838.0,+42/-207,0.0,70.12,69.82,21.574,691.28,270.094,✔️,0.0,False,GPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),758.0,+123/-310,0.0,72.5,72.04,24.795,88.79,0.052,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),697.0,+167/-422,0.0,74.0,73.14,30.951,0.43,0.047,✔️,0.0,False,CPU,model,
77,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),568.0,+77/-421,0.0,76.44,76.23,35.256,743.23,0.364,✔️,0.0,False,CPU,model,
78,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),544.0,+91/-469,0.0,76.81,76.61,35.338,743.23,0.097,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),411.0,+85/-436,0.0,78.5,78.48,37.419,3.98,0.12,✔️,0.0,False,CPU,model,
