#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
43,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+0/-0,0.0,44.0,44.0,27.419,0.18,0.007,✔️,0.0,False,CPU
44,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),475.0,+0/-0,0.0,45.0,45.0,27.476,4391.01,38.524,✔️,0.0,False,GPU
45,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),-97.0,+0/-0,0.0,46.0,46.0,27.597,41.21,39.405,✔️,0.0,False,GPU
46,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),-595.0,+0/-0,0.0,47.0,47.0,27.983,1322.5,0.545,✔️,0.0,False,GPU
47,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),-1163.0,+0/-0,0.0,48.0,48.0,28.071,9.89,9.237,➖,0.0,False,GPU
48,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),-1799.0,+0/-0,0.0,49.0,49.0,28.548,1322.5,0.055,✔️,0.0,False,GPU
49,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),-2412.0,+0/-0,0.0,50.0,50.0,29.747,0.21,0.047,✔️,0.0,False,CPU
50,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),-2997.0,+0/-0,0.0,51.0,51.0,32.399,2009.14,3.767,✔️,0.0,False,GPU
51,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),-3574.0,+0/-0,0.0,52.0,52.0,33.951,2009.14,0.974,✔️,0.0,False,GPU
52,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),-4140.0,+0/-0,0.0,53.0,53.0,34.755,4.05,0.074,✔️,0.0,False,GPU
53,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),-4737.0,+0/-0,0.0,54.0,54.0,34.88,3.34,0.028,✔️,0.0,False,CPU
54,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),-5313.0,+0/-0,0.0,55.0,55.0,36.901,3349.22,1.469,✔️,0.0,False,GPU
55,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),-5923.0,+0/-0,0.0,56.0,56.0,36.958,3349.22,6.037,✔️,0.0,False,GPU
56,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),-6538.0,+0/-0,0.0,57.0,57.0,37.098,66.06,1.783,➖,0.0,False,GPU
57,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),-7154.0,+0/-0,0.0,58.0,58.0,39.799,16.78,6.764,➖,0.0,False,GPU
58,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),-7749.0,+0/-0,0.0,59.0,59.0,41.571,6.51,0.162,✔️,0.0,False,GPU
59,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),-8354.0,+0/-0,0.0,60.0,60.0,43.96,553.49,0.174,✔️,0.0,False,CPU
60,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),-8984.0,+0/-0,0.0,61.0,61.0,45.54,553.49,1.636,✔️,0.0,False,CPU
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),-9624.0,+0/-0,0.0,62.0,62.0,46.483,65.84,3.48,✔️,0.0,False,GPU
62,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),-10274.0,+0/-0,0.0,63.0,63.0,51.593,30.07,0.562,✔️,0.0,False,CPU
63,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),-10860.0,+0/-0,0.0,64.0,64.0,52.398,0.23,0.042,✔️,0.0,False,CPU
64,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),-11492.0,+0/-0,0.0,65.0,65.0,53.969,30.07,0.124,✔️,0.0,False,CPU
65,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),-12156.0,+0/-0,0.0,66.0,66.0,54.442,2.73,0.083,✔️,0.0,False,CPU
66,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),-12818.0,+0/-0,0.0,67.0,67.0,54.991,30.19,0.134,✔️,0.0,False,CPU
67,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-13400.0,+0/-0,0.0,68.0,68.0,57.946,30.19,0.017,✔️,0.0,False,CPU
68,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-14259.0,+0/-0,0.0,69.0,69.0,58.227,0.13,0.015,✔️,0.0,False,CPU
69,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),-15322.0,+0/-0,0.0,70.0,70.0,59.135,76.41,2.853,✔️,0.0,False,CPU
70,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),-16227.0,+0/-0,0.0,71.0,71.0,59.496,2.73,0.012,✔️,0.0,False,CPU
71,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),-17778.0,+0/-0,0.0,72.0,72.0,59.669,3.14,0.921,✔️,0.0,False,GPU
72,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),-19220.0,+0/-0,0.0,73.0,73.0,59.719,0.11,0.023,➖,0.0,False,GPU
73,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),-20585.0,+0/-0,0.0,74.0,74.0,72.021,76.41,0.258,✔️,0.0,False,CPU
74,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),-21778.0,+0/-0,0.0,75.0,75.0,84.461,0.14,0.123,✔️,0.0,False,CPU
