#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
24,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1334.0,+83/-89,0.246,32.39,20.08,19.493,7432.95,39.789,✔️,0.0,False,GPU,model,
25,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1332.0,+66/-61,0.195,32.57,25.77,19.148,1580.61,0.381,✔️,0.0,False,CPU,model,
26,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1308.0,+67/-69,0.183,34.59,22.89,21.23,2.25,0.055,➖,0.0,False,GPU,model,
27,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1306.0,+76/-72,0.191,34.75,21.67,20.148,6288.36,0.473,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1301.0,+90/-66,0.16,35.12,24.42,21.427,1146.87,0.503,✔️,0.0,False,CPU,model,
29,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1300.0,+61/-57,0.154,35.2,26.84,20.83,829.5,1.642,✔️,0.0,False,CPU,model,
30,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1298.0,+92/-75,0.176,35.41,20.91,21.682,1146.87,0.042,✔️,0.0,False,CPU,model,
31,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1298.0,+53/-48,0.144,35.43,30.29,20.768,7.32,0.04,✔️,0.0,False,CPU,model,
32,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1296.0,+76/-73,0.192,35.54,19.79,20.746,1165.31,2.067,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1290.0,+65/-54,0.145,36.05,30.27,20.75,774.79,0.282,✔️,0.0,False,CPU,model,
34,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1282.0,+67/-60,0.136,36.79,20.77,21.004,829.5,0.241,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1280.0,+77/-82,0.185,36.88,22.72,21.75,9.94,0.367,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1280.0,+72/-65,0.123,36.89,26.0,21.668,2068.2,0.165,✔️,0.0,False,CPU,model,
37,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1273.0,+86/-93,0.231,37.5,16.59,22.825,13.41,1.64,➖,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1271.0,+83/-80,0.169,37.71,27.53,21.66,6288.36,9.385,✔️,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1268.0,+49/-62,0.143,37.89,30.4,20.77,21108.98,120.297,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1251.0,+68/-77,0.117,39.36,27.52,21.807,14.59,4.033,✔️,0.0,False,GPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1240.0,+72/-90,0.144,40.29,15.58,21.858,1165.31,0.105,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1239.0,+83/-74,0.123,40.41,15.91,22.742,7.27,0.022,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1238.0,+80/-70,0.128,40.46,29.87,23.69,6.07,0.056,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1235.0,+51/-73,0.087,40.75,29.11,22.403,2068.2,0.02,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1234.0,+74/-100,0.164,40.86,24.97,22.137,51.79,39.921,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1232.0,+67/-76,0.127,40.96,34.15,22.08,2895.01,2.42,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1194.0,+92/-85,0.11,44.2,32.79,24.369,1425.59,7.352,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1188.0,+82/-75,0.107,44.7,31.2,23.968,2895.01,0.145,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1178.0,+85/-93,0.104,45.57,28.88,24.246,669.3,1.187,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1175.0,+80/-94,0.085,45.82,15.32,25.684,14.22,0.352,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1154.0,+89/-81,0.077,47.59,29.54,25.558,669.3,0.166,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1141.0,+58/-62,0.04,48.64,42.8,24.359,2.85,0.19,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1139.0,+112/-122,0.148,48.79,15.88,26.49,45012.0,5.273,✔️,0.0,False,GPU,model,
54,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1137.0,+87/-95,0.084,48.96,34.33,25.712,1425.59,0.561,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1132.0,+60/-80,0.073,49.34,41.23,24.655,3.27,0.193,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1132.0,+79/-95,0.099,49.36,39.35,25.695,562.08,1.155,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1130.0,+115/-125,0.136,49.48,19.5,26.756,45012.0,21.34,✔️,0.0,False,GPU,model,
58,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1100.0,+102/-93,0.05,51.88,31.27,26.772,454.83,146.788,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1095.0,+68/-81,0.046,52.25,45.52,27.161,15.58,2.601,➖,0.0,False,GPU,model,
60,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1095.0,+69/-93,0.05,52.27,45.18,26.56,562.08,0.138,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1090.0,+88/-105,0.093,52.61,42.47,32.447,399.28,0.696,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1048.0,+128/-167,0.114,55.71,15.22,32.86,461.86,5.723,✔️,0.0,False,GPU,model,
63,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1040.0,+77/-97,0.046,56.34,51.03,34.027,399.28,0.184,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1022.0,+81/-84,0.024,57.54,51.55,29.253,9.06,0.195,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1010.0,+95/-118,0.035,58.39,48.77,30.627,3.76,0.597,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1010.0,+90/-113,0.047,58.39,49.01,31.431,2.45,0.519,➖,0.0,False,GPU,model,
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1008.0,+80/-124,0.037,58.46,52.71,29.645,5.43,0.835,✔️,0.0,False,GPU,model,
68,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+86/-109,0.02,59.02,47.41,31.73,0.46,0.07,✔️,0.0,False,CPU,model,
69,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),989.0,+80/-91,0.023,59.75,55.82,29.302,5.03,0.601,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),987.0,+93/-120,0.037,59.84,50.06,31.751,123.01,1.578,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),978.0,+95/-132,0.043,60.41,29.01,38.666,48.1,0.05,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),950.0,+90/-109,0.031,62.11,30.14,35.169,479.33,0.495,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),928.0,+92/-117,0.026,63.3,37.16,35.748,479.33,0.098,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),888.0,+102/-122,0.009,65.39,61.09,38.598,2.34,0.132,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),833.0,+106/-138,0.023,67.86,63.0,38.493,123.01,0.092,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),591.0,+103/-150,0.0,74.46,74.12,51.797,0.28,0.024,✔️,0.0,False,CPU,model,
