#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1196.0,+47/-57,0.073,44.86,32.05,23.431,2977.91,0.156,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1189.0,+58/-55,0.063,45.5,26.82,23.868,1424.22,0.749,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1176.0,+84/-73,0.082,46.58,24.58,24.958,703.03,0.184,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1173.0,+38/-41,0.023,46.84,39.58,23.588,2.8,0.238,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1159.0,+53/-54,0.056,48.07,37.56,23.912,3.15,0.141,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1155.0,+69/-75,0.096,48.42,32.07,25.967,15.45,2.611,➖,0.0,False,GPU,model,
56,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1149.0,+95/-106,0.172,48.87,12.19,26.144,40588.15,5.606,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1149.0,+79/-89,0.077,48.93,26.63,25.618,571.73,1.389,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1146.0,+97/-106,0.165,49.17,11.76,26.223,40588.15,22.575,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1111.0,+75/-79,0.047,51.97,25.19,26.387,571.73,0.129,✔️,0.0,False,CPU,model,
