#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
22,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1341.0,+96/-74,0.285,31.29,13.91,19.946,4.05,0.421,✔️,4.76,True,GPU,model,
23,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1324.0,+38/-36,0.13,32.82,24.64,19.354,512.67,0.243,✔️,0.0,False,CPU,model,
24,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1323.0,+62/-57,0.155,32.87,20.64,19.217,15277.76,543.233,✔️,0.0,False,GPU,model,
25,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1321.0,+68/-56,0.177,33.04,18.16,19.363,2950.72,1.225,✔️,0.0,False,GPU,model,
26,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1312.0,+46/-45,0.139,33.88,23.31,19.724,1260.85,0.312,✔️,0.0,False,CPU,model,
27,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1307.0,+44/-42,0.147,34.28,23.82,19.818,3.83,0.025,✔️,0.0,False,CPU,model,
28,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1307.0,+47/-40,0.134,34.32,24.07,19.829,1260.85,0.031,✔️,0.0,False,CPU,model,
29,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1306.0,+71/-61,0.175,34.36,17.27,19.742,4806.04,0.512,✔️,0.0,False,GPU,model,
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1298.0,+64/-55,0.141,35.11,23.5,20.548,669.26,0.41,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1295.0,+64/-72,0.199,35.34,15.7,21.478,9.05,1.763,➖,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1288.0,+86/-76,0.205,36.01,18.48,19.811,51.83,43.611,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1281.0,+46/-46,0.105,36.57,26.3,20.271,693.49,1.397,✔️,0.0,False,CPU,model,
34,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1279.0,+48/-65,0.133,36.81,22.44,20.362,711.98,2.983,✔️,0.0,False,GPU,model,
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1269.0,+60/-61,0.146,37.68,21.03,20.526,6.8,0.248,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1268.0,+68/-56,0.105,37.8,25.78,21.067,669.26,0.039,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1266.0,+95/-103,0.196,37.92,17.81,21.011,4806.04,8.45,✔️,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1259.0,+58/-66,0.132,38.61,19.05,21.904,14.38,0.334,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1258.0,+43/-46,0.083,38.68,26.49,21.185,1353.2,0.155,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1257.0,+38/-38,0.068,38.75,25.94,20.618,693.49,0.194,✔️,0.0,False,CPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1255.0,+50/-65,0.112,38.92,24.15,21.213,711.98,0.162,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1252.0,+63/-62,0.101,39.25,25.77,21.572,3.5,0.045,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1251.0,+72/-52,0.113,39.31,28.07,20.578,2665.48,2.619,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1237.0,+43/-47,0.064,40.57,27.55,21.694,1353.2,0.017,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1222.0,+56/-49,0.061,41.91,28.17,21.813,15277.76,119.284,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1218.0,+62/-78,0.104,42.23,26.29,21.949,644.68,5.974,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1218.0,+48/-54,0.064,42.23,25.06,22.153,6.67,0.018,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1215.0,+49/-50,0.079,42.48,26.83,21.565,10.9,2.248,✔️,0.0,False,GPU,model,
49,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1186.0,+77/-75,0.127,45.04,28.17,23.114,14.16,2.52,➖,0.0,False,GPU,model,
50,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1182.0,+116/-95,0.23,45.45,9.68,23.89,34059.64,3.908,✔️,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1181.0,+64/-43,0.058,45.52,33.01,22.525,2665.48,0.143,✔️,0.0,False,CPU,model,
52,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1175.0,+121/-94,0.22,46.01,9.34,24.041,34059.64,18.811,✔️,0.0,False,GPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1169.0,+58/-80,0.049,46.53,28.34,23.269,644.68,0.398,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1160.0,+64/-78,0.035,47.34,36.1,23.752,346.84,0.936,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1157.0,+53/-53,0.03,47.6,38.55,23.184,1.94,0.121,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1143.0,+66/-83,0.037,48.82,34.51,24.379,346.84,0.078,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1130.0,+42/-54,0.021,49.91,41.41,23.531,2.44,0.121,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1128.0,+72/-67,0.055,50.04,27.05,24.59,335.81,85.05,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1112.0,+60/-81,0.046,51.35,35.98,25.628,218.34,0.904,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1104.0,+61/-96,0.025,52.06,35.72,25.502,484.44,1.025,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1092.0,+129/-128,0.147,53.0,15.86,28.334,460.12,6.641,✔️,0.0,False,GPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1078.0,+59/-82,0.028,54.14,37.97,27.105,218.34,0.322,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1073.0,+103/-128,0.084,54.49,30.36,27.713,1.3,0.15,➖,0.0,False,GPU,model,
64,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1070.0,+48/-92,0.005,54.74,40.01,26.071,484.44,0.086,✔️,0.0,False,CPU,model,
65,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1055.0,+59/-88,0.019,55.85,38.38,26.478,9.39,0.13,✔️,0.0,False,CPU,model,
66,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1023.0,+97/-134,0.07,58.16,33.0,31.425,278.97,0.873,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1020.0,+73/-92,0.0,58.4,34.33,27.169,2.97,0.388,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1003.0,+95/-133,0.048,59.52,34.98,31.946,278.97,0.103,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1001.0,+80/-128,0.014,59.63,49.41,28.613,2.07,0.314,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+58/-124,0.005,59.72,51.16,28.844,0.42,0.041,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),991.0,+79/-119,0.013,60.3,41.95,29.061,90.74,1.622,✔️,0.0,False,CPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),988.0,+80/-113,0.007,60.5,52.01,30.243,3.71,0.919,✔️,0.0,False,GPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),972.0,+61/-67,0.0,61.53,46.6,29.32,30.83,0.029,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),960.0,+89/-163,0.03,62.26,38.41,33.867,1.48,0.139,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),925.0,+81/-142,0.001,64.24,43.38,33.123,90.74,0.125,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),634.0,+102/-194,0.0,74.08,65.27,45.663,0.22,0.02,✔️,0.0,False,CPU,model,
