method,variant,family,x_infer,x_train,imp,elo,imputed,imputed_pct
LimiX,Default,Foundation Model,3.1649737164046425,3.9298653893293616,0.0,9071.1,False,0.0
TabPFN-3,Default,Foundation Model,0.2717852500321979,0.9127892597238514,2.7237963587814003,8279.6,False,0.0
RealTabPFN-2.5,Tuned + Ens.,Foundation Model,8.253098869028047,133.98096270677271,4.701429701908719,7914.9,False,0.0
RealTabPFN-2.5,Tuned,Foundation Model,2.8157300323397965,133.98096270677271,6.994030473834931,7052.9,False,0.0
EXAONE-Tabular,Default,Foundation Model,0.5914476986417765,1.5953584776651712,8.494354546789648,6790.1,False,0.0
ChimeraBoost,Tuned + Ens.,Tree-based,0.6442394779697589,79.09931094478279,8.457655344598011,6711.9,False,0.0
ChimeraBoost,Tuned,Tree-based,0.04500379340778847,79.09931094478279,8.780165318190985,6651.2,False,0.0
TabPFN-2.6,Default,Foundation Model,0.5166405697462787,1.829124088476411,8.893448523670127,6588.9,False,0.0
TabFM,Default,Foundation Model,17.700635413328044,35.53908067421192,10.043458475684984,6572.8,False,0.0
ChimeraBoost,Default,Tree-based,0.03410210008560817,0.33354401220363905,12.24833353407838,5610.8,False,0.0
TabICLv2,Default,Foundation Model,0.14264448911527017,0.4844563774429267,12.74061354082077,5223.4,False,0.0
RandomForest,Tuned + Ens.,Tree-based,0.16990022628878212,61.94905990955746,13.814237562729462,4912.1,False,0.0
EBM,Tuned + Ens.,Tree-based,0.15012679679733465,6148.010586987571,13.78403928940927,4912.1,False,0.0
LightGBM,Tuned + Ens.,Tree-based,3.6487831266512663,157.71885205067832,14.225675725970829,4859.4,False,0.0
EBM,Tuned,Tree-based,0.011242599949644843,6148.010586987571,14.045224032074499,4774.6,False,0.0
RandomForest,Tuned,Tree-based,0.016462210350728503,61.94905990955746,14.13790176860537,4713.5,False,0.0
LightGBM,Tuned,Tree-based,0.3738761825352672,157.71885205067832,14.638202620175386,4697.6,False,0.0
TabDPT-Turbo,Default,Foundation Model,0.27734462057771503,0.8153299725558324,14.203585927632433,4681.7,False,0.0
XGBoost,Tuned + Ens.,Tree-based,1.0358030997581562,466.4747671387219,15.327487780773447,4443.9,False,0.0
CatBoost,Tuned + Ens.,Tree-based,0.3436400049029326,1199.9825110222541,15.529159267034482,4409.6,False,0.0
CatBoost,Tuned,Tree-based,0.08101209564317807,1199.9825110222541,15.577609664903807,4401.2,False,0.0
XGBoost,Default,Tree-based,0.051484257176895996,0.38798920537315623,15.649162399393878,4330.1,False,0.0
XGBoost,Tuned,Tree-based,0.051484257176895996,466.4747671387219,15.649162477806897,4299.9,False,0.0
iLTM,Tuned + Ens.,Foundation Model,21.65309092459057,1222.5730299669133,17.23473968873943,3933.6,False,0.0
RealTabPFN-2.5,Default,Foundation Model,0.5296965382841097,1.4775118335972495,17.589242569615234,3923.2,False,0.0
CatBoost,Default,Tree-based,0.021275728520323597,3.4684114436342397,17.18139661204045,3881.5,False,0.0
ModernNCA,Tuned + Ens.,Neural Network,29.198992198843914,4423.298365845516,17.44841717216757,3881.5,False,0.0
EBM,Default,Tree-based,0.014352864847965238,11.147028344241974,17.774953464381657,3794.3,False,0.0
ModernNCA,Tuned,Neural Network,2.236635294317712,4423.298365845516,18.417297052220068,3594.1,False,0.0
TabICL,Default,Foundation Model,1.073277250803924,2.8164229235124676,18.522196440454127,3545.1,False,0.0
ExtraTrees,Tuned + Ens.,Tree-based,0.15107067713481045,26.01281245978178,20.12773898887314,2769.5,False,0.0
iLTM,Tuned,Foundation Model,7.855292254113852,1222.5730299669133,20.889138682874147,2581.7,False,0.0
iLTM,Default,Foundation Model,7.855292254113852,52.00023178662073,20.88914400583807,2417.2,False,0.0
TabSwift,Default,Foundation Model,0.1995958300446384,0.5828990848674145,21.49670945790209,2320.3,False,0.0
TabDPT,Tuned + Ens.,Foundation Model,343.20655163805145,4638.967626789499,22.269214168385382,2101.8,False,0.0
