#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1783.0,+371/-112,0.757,7.14,3.9,9.83,14.29,0.767,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1748.0,+426/-150,0.681,8.29,3.46,5.637,2837.96,9.546,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1720.0,+1309/-284,0.833,9.29,1.31,6.112,52.66,6.434,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1675.0,+244/-109,0.593,11.07,8.33,14.338,2837.96,1.132,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1670.0,+257/-99,0.579,11.29,8.15,13.688,10.78,0.65,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1605.0,+301/-118,0.489,14.36,8.28,13.213,10.97,0.855,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1598.0,+328/-141,0.509,14.71,6.81,12.315,9.45,0.514,✔️,0.0,False,GPU,model,
7,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1554.0,+208/-89,0.433,17.14,8.26,17.503,4655.15,21.781,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1537.0,+414/-181,0.501,18.14,6.12,15.462,5.36,0.234,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1506.0,+254/-158,0.376,20.0,12.66,15.294,46.11,9.187,➖,0.0,False,GPU,model,
10,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1495.0,+182/-114,0.381,20.71,16.52,17.942,4655.15,4.029,✔️,0.0,False,GPU,model,
11,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1493.0,+202/-98,0.348,20.86,14.14,16.07,3632.1,0.238,✔️,0.0,False,CPU,model,
12,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1493.0,+198/-99,0.339,20.86,16.45,16.994,3632.1,1.236,✔️,0.0,False,CPU,model,
13,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1493.0,+162/-122,0.417,20.86,13.9,19.55,3829.4,4.64,✔️,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1488.0,+167/-127,0.399,21.14,10.07,19.605,3829.4,0.879,✔️,0.0,False,GPU,model,
