#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+70/-62,0.085,38.86,26.15,20.059,1364.2,0.017,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1223.0,+90/-80,0.143,40.38,31.73,20.09,2535.73,2.546,✔️,0.0,False,CPU,model,
46,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1213.0,+79/-93,0.121,41.24,32.29,20.664,536.34,0.097,✔️,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1196.0,+109/-109,0.124,42.79,11.79,22.874,13.4,0.329,✔️,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1176.0,+90/-110,0.111,44.55,31.5,22.887,650.76,5.616,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1174.0,+94/-90,0.124,44.69,34.84,21.974,2535.73,0.112,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1166.0,+130/-117,0.203,45.4,12.52,23.608,44524.42,4.557,✔️,0.0,False,GPU,model,
51,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1158.0,+128/-128,0.194,46.1,15.16,23.847,44524.42,20.33,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1146.0,+95/-112,0.133,47.14,35.41,24.506,196.18,0.35,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1136.0,+75/-94,0.08,47.98,39.15,23.401,349.07,0.941,✔️,0.0,False,CPU,model,
54,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1134.0,+100/-147,0.097,48.14,29.76,24.061,650.76,0.441,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1128.0,+99/-119,0.09,48.64,21.88,24.128,335.8,85.392,✔️,0.0,False,GPU,model,
56,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1128.0,+80/-82,0.071,48.67,38.99,23.123,1.98,0.122,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1125.0,+89/-102,0.069,48.9,36.83,24.108,349.07,0.091,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1122.0,+86/-78,0.065,49.17,40.28,23.668,13.99,2.578,➖,0.0,False,GPU,model,
59,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1099.0,+70/-92,0.065,51.02,42.9,23.307,2.47,0.168,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1097.0,+67/-96,0.074,51.19,45.26,25.286,196.18,0.121,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1094.0,+152/-147,0.158,51.48,11.87,28.46,439.9,5.445,✔️,0.0,False,GPU,model,
62,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1091.0,+83/-99,0.063,51.71,43.6,25.059,494.7,0.936,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1060.0,+78/-97,0.016,54.14,49.48,25.712,494.7,0.093,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1049.0,+110/-146,0.066,55.0,42.69,27.532,1.29,0.149,➖,0.0,False,GPU,model,
65,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1023.0,+101/-139,0.058,56.86,29.8,29.724,27.03,0.03,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1020.0,+121/-160,0.056,57.1,43.36,27.823,1.98,0.374,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1015.0,+92/-124,0.031,57.43,48.97,27.232,7.76,0.146,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+102/-151,0.028,58.48,45.65,28.428,0.39,0.041,✔️,0.0,False,CPU,model,
69,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),993.0,+74/-111,0.028,58.95,54.19,26.699,3.48,0.427,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),951.0,+63/-111,0.001,61.6,59.74,28.96,89.64,1.627,✔️,0.0,False,CPU,model,
71,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),948.0,+97/-128,0.032,61.76,56.2,29.546,2.66,0.702,✔️,0.0,False,GPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),937.0,+111/-149,0.048,62.45,16.02,32.161,280.42,0.382,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),916.0,+114/-150,0.04,63.62,26.11,32.738,280.42,0.072,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),913.0,+110/-165,0.014,63.81,57.62,34.381,1.48,0.127,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),812.0,+76/-132,0.0,68.48,67.57,34.293,89.64,0.08,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),625.0,+92/-168,0.0,73.81,73.39,45.198,0.24,0.02,✔️,0.0,False,CPU,model,
