#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,📊,System,[TabFM+](https://github.com/google-research/tabfm),2356.0,+290/-133,0.906,3.08,2.12,0.807,12.6,7.186,✔️,0.0,False,GPU,system,
1,📊,System,"[AutoGluon 1.6 (noncommercial, 4h)](https://arxiv.org/abs/2003.06505)",2353.0,+242/-122,0.887,3.12,2.02,1.24,22.65,1.076,✔️,0.0,False,GPU,system,
2,📊,System,"[AutoGluon 1.6 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",2226.0,+210/-79,0.846,4.73,3.16,1.82,16.73,1.485,✔️,0.0,False,GPU,system,
3,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),2203.0,+275/-92,0.867,5.08,2.54,2.194,40.79,6.492,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1971.0,+162/-108,0.7,10.15,7.47,3.227,7.92,0.786,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1945.0,+281/-159,0.662,10.92,6.42,3.09,4.02,0.398,✔️,0.0,False,GPU,model,
6,📊,System,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1945.0,+125/-50,0.648,10.92,8.19,4.136,339.37,3.244,✔️,0.0,False,GPU,system,
7,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M),1925.0,+191/-107,0.635,11.54,7.68,3.885,11.81,2.007,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1894.0,+223/-148,0.604,12.54,9.06,3.542,2043.54,8.366,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1879.0,+181/-70,0.586,13.08,9.41,4.175,8.44,0.7,✔️,0.0,False,GPU,model,
10,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1843.0,+273/-115,0.555,14.38,6.85,4.771,7126.67,336.907,✔️,0.0,False,GPU,model,
11,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori),1831.0,+194/-115,0.561,14.85,9.48,4.895,6.86,1.346,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1776.0,+187/-90,0.511,17.08,13.15,5.253,7126.67,38.573,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1774.0,+179/-150,0.507,17.15,12.23,4.447,2043.54,0.78,✔️,0.0,False,GPU,model,
14,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1751.0,+307/-160,0.551,18.15,8.67,5.105,1.32,0.122,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1707.0,+104/-61,0.407,20.15,18.77,6.422,4057.31,10.474,✔️,0.0,False,GPU,model,
16,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1702.0,+110/-93,0.374,20.38,18.06,6.906,1490.17,5.79,✔️,0.0,False,CPU,system,
17,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1678.0,+151/-90,0.41,21.54,18.53,6.146,2.02,0.183,➖,0.0,False,GPU,model,
18,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1664.0,+200/-166,0.404,22.23,16.34,5.854,6.94,0.519,✔️,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1657.0,+207/-94,0.401,22.54,16.4,6.394,44.65,38.297,✔️,0.0,False,GPU,model,
20,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1625.0,+180/-175,0.368,24.15,8.19,8.77,3811.61,7.581,✔️,0.0,False,GPU,model,
21,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1571.0,+133/-144,0.3,27.0,22.89,7.543,4057.31,0.337,✔️,0.0,False,GPU,model,
22,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1569.0,+85/-83,0.198,27.08,25.01,9.39,686.5,5.477,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1533.0,+105/-79,0.151,29.08,25.73,9.187,2267.19,0.422,✔️,0.0,False,CPU,model,
24,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1525.0,+138/-109,0.237,29.54,26.16,8.615,708.95,1.973,✔️,0.0,False,GPU,model,
25,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1521.0,+89/-76,0.154,29.77,26.11,9.219,2267.19,0.046,✔️,0.0,False,CPU,model,
26,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1520.0,+134/-92,0.228,29.85,26.04,7.906,3448.73,2.111,✔️,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1509.0,+80/-53,0.179,30.46,28.06,9.182,12741.09,387.573,✔️,0.0,False,GPU,model,
28,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1508.0,+187/-131,0.269,30.54,23.08,7.882,0.9,0.072,➖,0.0,False,GPU,model,
29,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1475.0,+112/-100,0.133,32.46,29.21,10.161,686.5,0.743,✔️,0.0,False,CPU,model,
30,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1474.0,+131/-100,0.188,32.54,28.23,8.281,3448.73,0.194,✔️,0.0,False,GPU,model,
31,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1469.0,+105/-74,0.159,32.85,30.27,9.164,708.95,0.069,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1469.0,+126/-141,0.157,32.85,14.97,10.415,518.46,0.505,✔️,0.0,False,CPU,model,
33,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1437.0,+54/-54,0.074,34.77,33.89,10.114,848.99,2.375,✔️,0.0,False,CPU,model,
34,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1433.0,+57/-68,0.079,35.0,33.58,10.098,848.99,0.475,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1416.0,+95/-93,0.133,36.0,33.34,11.34,16.07,0.289,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1406.0,+102/-109,0.088,36.62,32.93,11.224,9.02,0.018,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1394.0,+135/-175,0.177,37.31,29.32,11.229,3811.61,0.452,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1382.0,+132/-150,0.116,38.0,9.91,11.128,518.46,0.046,✔️,0.0,False,CPU,model,
39,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1350.0,+119/-96,0.078,39.92,37.45,10.449,12741.09,60.101,✔️,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1332.0,+212/-205,0.157,41.0,25.55,10.988,59.38,14.073,➖,0.0,False,GPU,model,
41,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1308.0,+117/-127,0.083,42.38,21.58,12.049,2.54,0.044,✔️,0.0,False,CPU,model,
42,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1296.0,+169/-166,0.124,43.15,33.96,11.674,18.77,6.542,➖,0.0,False,GPU,model,
43,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1296.0,+86/-82,0.051,43.15,40.73,10.59,9.79,0.134,✔️,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1262.0,+89/-108,0.057,45.15,42.44,11.471,4452.11,0.852,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1262.0,+100/-100,0.061,45.15,41.3,12.139,9.18,1.415,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1260.0,+94/-113,0.053,45.31,41.31,13.87,257.64,0.813,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1229.0,+104/-108,0.041,47.15,43.56,14.015,257.64,0.06,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1215.0,+105/-132,0.044,48.0,44.55,12.084,4452.11,0.089,✔️,0.0,False,CPU,model,
49,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1204.0,+136/-157,0.054,48.62,40.24,14.82,2.47,0.755,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1200.0,+64/-108,0.003,48.85,47.83,12.892,2.03,0.296,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1187.0,+141/-210,0.066,49.62,39.97,15.327,2006.55,0.103,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1174.0,+80/-127,0.011,50.35,48.57,14.759,177.92,0.433,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1163.0,+113/-129,0.02,50.92,48.09,13.61,2.15,0.18,✔️,0.0,False,CPU,model,
