latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,weather_scenario,motor_name,fc_name,rule_violation
25.4898536034114,51.45684222948213,8889.999899433418,8.889999899433418,1003.3483958663638,329.2853032890392,12.4,86.82472910874367,0.0,False,3,8889.999899433418,1315.3354274395972,40.743584237568605,-0.07332224463185737,155.4591100740987,0.0,4.376464719895273,6.1999200000000005,0.0,1.0085299319381897,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.044451934102291424,19505.031411593962,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489856084540893,51.45689177711314,8894.9904256611,8.894990425661101,1301.8724229541483,375.0858502482986,12.4,86.6045034724691,0.0,False,3,8894.9904256611,1315.7770093511908,40.627024240559855,-0.0717688973664432,154.20593887903976,-1.7763568394002505e-15,4.3667362887706895,6.1999200000000005,0.0,0.7728294951273328,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445241890347208,19511.655140267867,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48985872179884,51.45694101955273,8899.951294541474,8.899951294541474,712.1432763959094,277.415138311783,12.4,86.19733657533959,0.0,False,3,8899.951294541474,1316.217212922008,40.51328971094028,-0.07577723997763343,152.95003897164707,-1.7763568394002505e-15,4.3679699471861735,6.1999200000000005,0.0,1.4049139692799069,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445290219140861,19518.258193830126,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489861759824574,51.45699165611568,8905.05486761281,8.90505486761281,1207.9002500239003,361.2950428712285,12.4,85.95434734821674,0.4975498622538004,False,3,8905.05486761281,1316.6714095960967,40.38938573761019,-0.12084210412550155,151.6471581646069,0.0,4.35814309029821,6.199843260096745,7.711827900140718,0.8232382012935701,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445340084200562,19525.07114394146,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489864979308337,51.45704208437237,8910.1389079797,8.9101389079797,1595.2712410357938,415.20610953376575,12.4,85.77204990150574,0.8519725014396592,False,3,8910.1389079797,1317.125673273604,40.19176669458625,-0.1541324640378451,150.33803776979332,0.0,4.3310592545425415,6.199694999437829,13.204924142084987,0.6172509219141671,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445389956616393,19531.885099104067,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48986829473189,51.45709176862332,8915.149079511622,8.915149079511622,1208.4566098562536,361.3782396867185,12.5,85.53221297208859,1.1361545263867723,False,3,8915.149079511622,1317.5758361042363,39.94198175189332,-0.1829791015554792,149.03668898009505,0.0,4.2974166277236385,6.1995198812964505,17.60903143639937,0.8047301003462544,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445439378811019,19538.63754156355,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48987182573558,51.45714183233369,8920.199104671454,8.920199104671454,1284.7046406385264,372.6045155546266,12.5,85.30557464883975,0.9978843739335252,False,3,8920.199104671454,1318.0327198588607,39.64102110772204,-0.16876567433677742,147.71338702271063,0.0,4.25352261220361,6.199611337335394,15.466238194970286,0.7456044007015409,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445489538878234,19545.490797882914,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489875540190248,51.45719194391073,8925.255542551466,8.925255542551465,1306.3853814059055,375.7354079095777,12.6,85.08496510059797,1.0001668774762886,False,3,8925.255542551466,1318.4935477312576,39.36104217182431,-0.16859159035759208,146.3764191943886,0.0,4.213340566016743,6.199609923791951,15.501611247625018,0.7229095390658394,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.044455401319597784,19552.40321596887,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48987934485634,51.45724095806836,8930.202829757836,8.930202829757837,1387.5742127535966,387.234976398923,12.7,84.87937222881885,0.7498920172756369,False,3,8930.202829757836,1318.9476211539459,39.0854515141319,-0.1434617903989644,145.0563857367334,0.0,4.173253953860421,6.199745684809475,11.622849495444255,0.6711137489222203,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.044455899834880325,19559.21431730919,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489883314401684,51.4572900327879,8935.157773124285,8.935157773124285,1647.845642187343,421.9924988674964,12.8,84.70537819521502,0.7508490274189986,False,3,8935.157773124285,1319.4053850329,38.849033661774754,-0.14262369917542855,143.72215781440568,0.0,4.138819610305304,6.1997452396232555,11.63768170854172,0.5582979112474343,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.044456402401817856,19566.080775493505,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
