#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
56,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1109.0,+60/-69,0.012,49.95,46.43,23.607,171.61,0.053,✔️,0.0,False,CPU
57,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1108.0,+89/-114,0.093,50.03,39.0,25.462,130.48,0.498,✔️,0.0,False,CPU
58,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1090.0,+73/-81,0.048,51.3,43.35,24.313,14.37,2.74,➖,0.0,False,GPU
59,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1058.0,+111/-143,0.111,53.6,15.16,29.575,387.37,4.09,✔️,0.0,False,GPU
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1058.0,+67/-103,0.049,53.6,48.12,26.405,130.48,0.143,✔️,0.0,False,CPU
61,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1049.0,+68/-72,0.024,54.17,48.22,24.87,4.97,0.092,✔️,0.0,False,CPU
62,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1020.0,+70/-93,0.028,56.1,51.85,25.434,2.79,0.259,✔️,0.0,False,CPU
63,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1011.0,+102/-123,0.052,56.67,46.39,29.774,0.81,0.115,➖,0.0,False,GPU
64,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+77/-106,0.02,57.32,45.51,27.631,0.29,0.031,✔️,0.0,False,CPU
65,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),999.0,+92/-121,0.037,57.4,47.08,27.377,1.15,0.22,✔️,0.0,False,CPU
66,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),988.0,+63/-91,0.006,58.02,55.71,27.346,140.69,3.209,✔️,0.0,False,CPU
67,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),982.0,+81/-121,0.04,58.4,35.29,32.047,12.44,0.027,✔️,0.0,False,CPU
68,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),980.0,+92/-115,0.037,58.53,19.96,30.85,155.53,0.277,✔️,0.0,False,CPU
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),955.0,+91/-121,0.029,59.92,30.44,31.44,155.53,0.05,✔️,0.0,False,CPU
70,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),942.0,+85/-109,0.032,60.6,54.67,30.716,2.71,0.392,✔️,0.0,False,GPU
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),914.0,+88/-106,0.01,62.03,57.67,33.114,0.8,0.088,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),839.0,+51/-99,0.0,65.3,64.6,33.225,140.69,0.188,✔️,0.0,False,CPU
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),620.0,+92/-166,0.0,71.27,70.93,45.851,0.15,0.024,✔️,0.0,False,CPU
