#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1627.0,+150/-113,0.521,16.46,8.59,4.049,1709.05,0.811,✔️,0.0,False,GPU
12,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1597.0,+176/-97,0.495,18.03,9.06,5.128,2.08,0.182,➖,0.0,False,GPU
13,📊,Reference Pipeline,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1590.0,+107/-90,0.41,18.41,12.02,6.369,1866.35,6.07,✔️,0.0,False,CPU
14,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1575.0,+136/-65,0.474,19.28,9.16,5.528,46.62,39.212,✔️,0.0,False,GPU
15,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1541.0,+111/-80,0.367,21.23,14.24,5.938,3995.01,0.844,✔️,0.0,False,GPU
16,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1532.0,+145/-99,0.42,21.73,14.47,5.524,7.04,0.508,✔️,0.0,False,GPU
17,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1528.0,+138/-122,0.376,21.94,8.51,7.234,3779.7,7.69,✔️,0.0,False,GPU
18,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1482.0,+102/-65,0.243,24.77,16.57,7.911,2229.21,0.38,✔️,0.0,False,CPU
19,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1474.0,+87/-83,0.244,25.31,19.54,8.368,700.19,9.322,✔️,0.0,False,CPU
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1458.0,+102/-71,0.219,26.29,17.68,8.049,2229.21,0.055,✔️,0.0,False,CPU
21,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1458.0,+110/-90,0.274,26.32,18.54,7.418,714.5,1.376,✔️,0.0,False,GPU
22,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1443.0,+121/-81,0.28,27.31,21.15,6.819,3013.86,2.092,✔️,0.0,False,GPU
23,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1431.0,+66/-46,0.221,28.12,21.8,9.267,12685.08,321.741,✔️,0.0,False,GPU
24,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1411.0,+85/-78,0.18,29.5,23.32,8.946,700.19,0.968,✔️,0.0,False,CPU
25,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1400.0,+57/-44,0.158,30.26,27.27,8.889,834.93,2.614,✔️,0.0,False,CPU
26,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1391.0,+151/-108,0.265,30.9,20.22,7.186,0.91,0.075,➖,0.0,False,GPU
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1380.0,+64/-53,0.137,31.71,28.11,9.034,834.93,0.388,✔️,0.0,False,CPU
28,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1375.0,+94/-93,0.149,32.01,23.59,9.538,8.73,0.017,✔️,0.0,False,CPU
29,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1375.0,+87/-83,0.192,32.03,27.43,8.08,714.5,0.099,✔️,0.0,False,GPU
30,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1370.0,+108/-92,0.193,32.4,24.37,7.73,3013.86,0.181,✔️,0.0,False,GPU
31,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1368.0,+106/-87,0.206,32.56,21.4,9.192,3779.7,0.395,✔️,0.0,False,GPU
32,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1325.0,+72/-57,0.106,35.58,31.06,9.222,12685.08,59.099,✔️,0.0,False,GPU
33,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1320.0,+123/-112,0.118,35.95,26.88,11.237,420.1,0.242,✔️,0.0,False,CPU
34,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1317.0,+156/-113,0.242,36.14,18.01,8.59,4223.87,27.543,✔️,46.15,True,GPU
35,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1285.0,+113/-107,0.094,38.41,30.15,11.522,420.1,0.034,✔️,0.0,False,CPU
36,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1273.0,+115/-105,0.109,39.23,32.27,9.355,9.19,0.132,✔️,0.0,False,GPU
37,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1268.0,+84/-68,0.102,39.57,31.46,10.702,15.5,0.298,✔️,0.0,False,GPU
38,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1260.0,+145/-127,0.154,40.12,21.3,10.766,20.24,6.621,➖,0.0,False,GPU
39,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [46.15% IMPUTED],1260.0,+123/-97,0.151,40.14,22.42,10.212,71.06,1.848,✔️,46.15,True,GPU
40,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1251.0,+161/-155,0.138,40.76,18.41,10.306,74.68,19.758,➖,0.0,False,GPU
41,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1232.0,+150/-125,0.151,42.14,24.72,9.635,4223.87,0.451,✔️,46.15,True,GPU
42,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1230.0,+106/-96,0.095,42.27,30.79,10.893,4608.59,1.233,✔️,0.0,False,CPU
43,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1220.0,+99/-99,0.095,42.95,33.67,12.881,263.04,0.808,✔️,0.0,False,CPU
44,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1218.0,+102/-84,0.077,43.09,37.35,10.443,8.9,1.644,✔️,0.0,False,GPU
45,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1218.0,+100/-119,0.054,43.12,38.31,12.5,2.68,0.03,✔️,0.0,False,CPU
46,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1199.0,+95/-98,0.08,44.46,33.03,13.105,263.04,0.066,✔️,0.0,False,CPU
47,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1198.0,+40/-43,0.009,44.54,42.82,11.327,2.11,0.275,✔️,0.0,False,CPU
48,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1183.0,+129/-134,0.12,45.61,33.56,11.004,2.8,0.313,✔️,46.15,True,GPU
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1182.0,+87/-83,0.034,45.69,40.19,11.981,2.24,0.242,✔️,0.0,False,CPU
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1178.0,+92/-98,0.061,45.98,38.97,11.671,4608.59,0.097,✔️,0.0,False,CPU
51,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1172.0,+70/-91,0.027,46.34,43.07,13.161,162.38,0.363,✔️,0.0,False,CPU
52,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1152.0,+62/-68,0.024,47.75,44.78,13.914,515.75,0.771,✔️,0.0,False,CPU
53,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1146.0,+108/-113,0.036,48.17,41.55,13.686,2.45,0.742,✔️,0.0,False,GPU
54,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1144.0,+120/-160,0.063,48.33,38.09,14.43,1865.27,0.117,✔️,0.0,False,CPU
55,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1120.0,+59/-84,0.01,49.92,47.31,14.225,162.38,0.17,✔️,0.0,False,CPU
56,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1115.0,+67/-89,0.01,50.2,47.17,14.394,515.75,0.124,✔️,0.0,False,CPU
57,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1100.0,+121/-163,0.047,51.16,40.59,14.958,1865.27,0.012,✔️,0.0,False,CPU
58,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1053.0,+88/-120,0.009,54.03,46.88,15.541,2.54,0.24,✔️,0.0,False,CPU
59,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1042.0,+118/-166,0.025,54.69,47.21,15.875,7.87,0.011,✔️,0.0,False,CPU
60,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1028.0,+74/-111,0.002,55.49,52.41,15.037,20.49,0.08,✔️,0.0,False,CPU
61,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1024.0,+97/-112,0.023,55.71,51.95,15.281,540.14,2.672,✔️,0.0,False,CPU
62,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+46/-75,0.0,57.04,55.31,15.887,0.53,0.062,✔️,0.0,False,CPU
63,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),979.0,+94/-113,0.014,58.19,55.29,15.759,540.14,0.325,✔️,0.0,False,CPU
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),962.0,+216/-299,0.113,59.07,22.3,23.453,28729.74,19.901,✔️,0.0,False,GPU
65,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),948.0,+217/-300,0.107,59.76,24.71,23.618,28729.74,5.236,✔️,0.0,False,GPU
66,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),940.0,+74/-116,0.002,60.14,58.46,17.688,27.32,0.02,✔️,0.0,False,CPU
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),889.0,+138/-148,0.0,62.51,55.75,20.913,92.55,0.897,✔️,0.0,False,CPU
68,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),872.0,+74/-116,0.0,63.25,62.23,18.896,357.02,81.613,✔️,0.0,False,GPU
69,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),864.0,+106/-155,0.0,63.57,61.91,19.929,2.6,0.392,✔️,0.0,False,CPU
70,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),843.0,+230/-344,0.05,64.4,33.75,26.547,323.52,4.929,✔️,0.0,False,GPU
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),787.0,+138/-167,0.0,66.44,62.36,23.286,92.55,0.052,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),686.0,+167/-237,0.0,69.34,56.9,30.341,0.19,0.04,✔️,0.0,False,CPU
73,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),501.0,+119/-367,0.0,72.77,72.52,37.422,193.98,0.173,✔️,0.0,False,CPU
74,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),467.0,+140/-447,0.0,73.2,72.93,37.593,193.98,0.074,✔️,0.0,False,CPU
75,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),298.0,+145/-401,0.0,74.89,74.85,39.985,0.95,0.097,✔️,0.0,False,CPU
