method,family,x_train,x_infer,imp,elo,n_configs,imputed,imputed_pct
CatBoost,Tree-based,5.876676442022475,0.02489617665608724,15.611705944816523,1390.4,1.0,False,0.0
CatBoost,Tree-based,11.667825125586923,0.06336535482356946,15.193698303515543,1410.8,2.0,False,0.0
CatBoost,Tree-based,31.910651762403862,0.11771650741480857,14.92562196408453,1429.1,5.0,False,0.0
CatBoost,Tree-based,62.57212517570079,0.1714353465164701,14.82568102721691,1434.2,10.0,False,0.0
CatBoost,Tree-based,155.90493556689327,0.22162205257045137,14.719282534110143,1439.7,25.0,False,0.0
CatBoost,Tree-based,317.34591689097914,0.2666794694644051,14.709708482464535,1440.3,50.0,False,0.0
CatBoost,Tree-based,662.4830210733933,0.31052760007315267,14.726574081584811,1439.0,100.0,False,0.0
CatBoost,Tree-based,998.8498259224127,0.340735055101516,14.745743798412295,1437.7,150.0,False,0.0
CatBoost,Tree-based,1346.210691180287,0.344857002822471,14.75258747195172,1436.6,201.0,False,0.0
ChimeraBoost,Tree-based,2.653780256788737,0.05158072382519021,17.35585681684534,1324.1,1.0,False,0.0
ChimeraBoost,Tree-based,5.298554896299811,0.08903779710332553,17.07974654578446,1340.0,2.0,False,0.0
ChimeraBoost,Tree-based,12.859152926775328,0.17506735926061492,16.90354340014209,1349.9,5.0,False,0.0
ChimeraBoost,Tree-based,25.612122803616078,0.24178719080975938,16.751230351115883,1359.5,10.0,False,0.0
ChimeraBoost,Tree-based,64.38503109144581,0.323209574023442,16.472348988883432,1374.3,25.0,False,0.0
ChimeraBoost,Tree-based,129.08068124494818,0.3824725804797817,16.319700689770812,1382.5,50.0,False,0.0
ChimeraBoost,Tree-based,258.0341342976716,0.4432263782307754,16.144262572153654,1391.7,100.0,False,0.0
ChimeraBoost,Tree-based,386.9186196798273,0.4502153007189433,16.06807062020569,1395.7,150.0,False,0.0
ChimeraBoost,Tree-based,518.4320707488994,0.4692529093322957,16.03765437024999,1397.9,201.0,False,0.0
EBM,Tree-based,6.673146850898109,0.014352864847965238,20.34370017067567,1210.7,1.0,False,0.0
EBM,Tree-based,16.576534345676816,0.030424724199585355,19.948372422252543,1224.9,2.0,False,0.0
EBM,Tree-based,47.738558903301914,0.052842477784541445,19.521182901331073,1245.1,5.0,False,0.0
EBM,Tree-based,89.41107246991604,0.0702878348384009,19.338370996405356,1254.0,10.0,False,0.0
EBM,Tree-based,218.44812470797967,0.09747169882795435,19.106868065929124,1264.3,25.0,False,0.0
EBM,Tree-based,440.25457359654257,0.11411218718429054,18.96257436901164,1272.3,50.0,False,0.0
