#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
21,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1385.0,+59/-59,0.242,27.64,14.0,18.353,521.37,0.486,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1377.0,+46/-46,0.202,28.24,19.17,18.258,685.87,1.454,✔️,0.0,False,CPU,model,
23,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1371.0,+51/-47,0.249,28.72,17.26,19.532,282.82,1.886,➖,0.0,False,GPU,model,
24,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1361.0,+53/-40,0.189,29.49,16.22,18.498,4880.28,0.525,✔️,0.0,False,GPU,model,
25,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1359.0,+82/-77,0.242,29.66,16.08,18.584,4880.28,8.736,✔️,0.0,False,GPU,model,
26,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1356.0,+58/-63,0.205,29.89,17.72,18.853,521.37,0.048,✔️,0.0,False,CPU,model,
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1350.0,+44/-40,0.163,30.34,21.42,18.628,685.87,0.205,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1350.0,+65/-51,0.223,30.41,14.41,18.515,4941.98,41.595,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1349.0,+59/-57,0.24,30.49,18.53,19.295,1.2,0.067,➖,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1328.0,+47/-46,0.181,32.12,20.12,19.496,934.27,3.062,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1325.0,+55/-63,0.187,32.37,20.09,19.746,2.75,0.051,✔️,0.0,False,CPU,model,
32,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1314.0,+55/-46,0.174,33.31,20.79,19.769,6.85,0.246,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1312.0,+38/-36,0.131,33.42,24.65,20.23,1499.05,0.15,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1309.0,+43/-40,0.133,33.66,24.58,19.433,2389.47,2.157,✔️,0.0,False,CPU,model,
35,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1295.0,+40/-39,0.113,34.84,22.32,19.968,12597.42,70.851,✔️,0.0,False,GPU,model,
36,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1295.0,+59/-72,0.199,34.84,14.16,21.032,13.7,2.033,➖,0.0,False,GPU,model,
37,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1289.0,+52/-52,0.144,35.28,22.16,20.833,934.27,0.169,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1276.0,+40/-40,0.094,36.32,27.13,20.908,1499.05,0.017,✔️,0.0,False,CPU,model,
39,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1270.0,+63/-56,0.161,36.83,18.88,21.313,49.21,43.824,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1260.0,+59/-61,0.131,37.68,22.19,21.366,618.96,4.766,✔️,0.0,False,CPU,model,
41,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1252.0,+41/-46,0.083,38.32,26.21,21.873,5.72,0.017,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1250.0,+43/-42,0.09,38.51,23.06,22.215,14.78,0.346,✔️,0.0,False,GPU,model,
43,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1240.0,+35/-33,0.065,39.29,28.89,21.46,10.48,1.707,✔️,0.0,False,GPU,model,
44,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1231.0,+45/-48,0.067,39.96,30.57,21.264,1.77,0.117,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1229.0,+45/-36,0.073,40.18,29.98,21.462,2389.47,0.152,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1213.0,+55/-51,0.079,41.47,28.01,22.332,286.48,0.764,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1193.0,+54/-60,0.062,43.03,27.83,23.097,618.96,0.298,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1190.0,+47/-41,0.057,43.22,35.46,22.213,1.79,0.12,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1185.0,+64/-61,0.074,43.66,27.04,23.359,323.8,0.743,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1183.0,+56/-56,0.067,43.76,26.39,23.299,286.48,0.073,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1151.0,+54/-57,0.049,46.23,30.85,24.568,262.93,64.506,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1150.0,+58/-59,0.054,46.36,26.3,24.143,323.8,0.076,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1136.0,+71/-86,0.129,47.37,14.82,26.403,29479.47,4.088,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1132.0,+69/-86,0.124,47.71,14.39,26.481,29479.47,18.315,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1119.0,+61/-65,0.077,48.64,33.88,26.423,16.32,2.859,➖,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1092.0,+39/-49,0.014,50.56,37.91,25.646,6.83,0.147,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1067.0,+56/-60,0.028,52.29,39.69,31.079,187.03,0.955,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1045.0,+66/-69,0.014,53.72,37.33,27.811,2.91,0.368,✔️,0.0,False,CPU,model,
59,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1041.0,+84/-87,0.042,53.97,37.02,32.528,252.6,0.528,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1031.0,+54/-60,0.018,54.58,39.49,32.528,187.03,0.338,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1028.0,+81/-105,0.085,54.77,23.05,31.942,439.45,5.883,✔️,0.0,False,GPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1023.0,+71/-89,0.023,55.1,36.89,30.341,139.88,3.615,✔️,0.0,False,CPU,model,
63,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1015.0,+82/-87,0.03,55.59,38.61,33.194,252.6,0.089,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1015.0,+78/-91,0.054,55.6,37.12,31.806,1.11,0.189,➖,0.0,False,GPU,model,
65,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1012.0,+70/-86,0.026,55.77,47.88,30.942,3.61,0.938,✔️,0.0,False,GPU,model,
66,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+60/-62,0.007,56.46,50.37,29.956,0.38,0.037,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),994.0,+75/-70,0.009,56.82,50.07,29.974,1.68,0.295,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),937.0,+85/-98,0.018,59.84,43.97,35.866,1.29,0.131,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),927.0,+64/-77,0.0,60.32,43.81,36.594,26.07,0.041,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),910.0,+86/-108,0.011,61.11,45.59,36.171,139.88,0.193,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),593.0,+91/-110,0.0,69.9,65.22,51.435,0.18,0.029,✔️,0.0,False,CPU,model,
