#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
10,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1432.0,+92/-68,0.369,21.51,11.3,15.18,5.1,0.187,➖,0.0,False,GPU,model,
11,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1422.0,+72/-76,0.349,22.19,13.7,15.031,3855.77,0.954,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1414.0,+86/-84,0.367,22.71,8.38,14.05,34.03,7.205,➖,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1404.0,+89/-72,0.363,23.39,11.37,15.313,8061.74,39.456,✔️,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1392.0,+76/-58,0.322,24.25,12.14,15.67,2564.23,3.453,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1379.0,+60/-51,0.267,25.18,15.64,16.167,22680.19,529.126,✔️,0.0,False,GPU,model,
16,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1376.0,+45/-46,0.227,25.42,20.34,16.787,833.09,2.182,✔️,0.0,False,CPU,model,
17,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1370.0,+63/-48,0.251,25.81,15.32,15.643,1827.95,0.048,✔️,0.0,False,CPU,model,
18,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1364.0,+58/-59,0.224,26.28,20.77,16.094,1827.95,0.391,✔️,0.0,False,CPU,model,
19,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1359.0,+74/-64,0.283,26.61,14.28,16.285,2564.23,0.453,✔️,0.0,False,GPU,model,
20,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1350.0,+69/-57,0.262,27.24,16.48,17.174,2.54,0.058,➖,0.0,False,GPU,model,
21,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1327.0,+72/-61,0.239,28.97,17.43,17.439,1346.82,2.149,✔️,0.0,False,GPU,model,
22,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1325.0,+52/-45,0.183,29.1,21.68,17.696,886.81,1.98,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1313.0,+68/-61,0.168,29.99,21.46,18.396,1286.69,0.465,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1312.0,+52/-51,0.173,30.12,24.52,17.782,833.09,0.435,✔️,0.0,False,CPU,model,
25,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1309.0,+38/-42,0.156,30.31,26.17,18.007,9.04,0.041,✔️,0.0,False,CPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1308.0,+69/-69,0.229,30.36,13.77,18.414,6343.61,8.545,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1308.0,+50/-50,0.172,30.42,15.41,17.822,886.81,0.318,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1305.0,+89/-84,0.255,30.61,15.34,17.804,51.79,39.921,✔️,0.0,False,GPU,model,
