#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),2021.0,+191/-84,0.84,3.67,1.92,2.461,4.36,1.21,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1911.0,+256/-125,0.742,5.93,2.13,5.513,27.18,13.118,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1789.0,+234/-128,0.637,9.53,3.23,5.921,1.02,0.214,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1747.0,+126/-56,0.506,11.13,9.08,8.117,2.64,0.702,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1700.0,+156/-97,0.492,13.13,7.1,7.69,739.1,11.65,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1691.0,+185/-110,0.511,13.53,6.32,8.575,0.56,0.118,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1654.0,+141/-86,0.461,15.33,9.76,8.81,739.1,1.134,✔️,0.0,False,GPU,model,
7,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1649.0,+122/-113,0.472,15.6,10.48,8.073,2522.59,6.234,✔️,0.0,False,GPU,model,
8,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1630.0,+116/-94,0.454,16.6,7.96,8.894,112.4,0.769,✔️,0.0,False,CPU,model,
9,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1608.0,+91/-76,0.425,17.8,11.73,9.287,1714.29,1.743,✔️,0.0,False,GPU,model,
10,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1579.0,+118/-88,0.402,19.47,7.04,9.765,112.4,0.07,✔️,0.0,False,CPU,model,
11,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1570.0,+108/-74,0.355,19.97,7.34,9.969,477.59,0.189,✔️,0.0,False,CPU,model,
12,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1570.0,+70/-52,0.316,20.0,15.53,11.044,129.25,2.621,✔️,0.0,False,CPU,model,
13,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1561.0,+102/-76,0.342,20.53,9.98,10.184,477.59,0.016,✔️,0.0,False,CPU,model,
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1547.0,+136/-85,0.324,21.4,14.26,10.595,1176.25,0.556,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1540.0,+130/-105,0.337,21.83,15.34,11.017,2522.59,0.318,✔️,0.0,False,GPU,model,
16,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1539.0,+98/-64,0.291,21.87,15.15,10.832,289.35,0.706,✔️,0.0,False,CPU,model,
