#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,📊,System,[TabFM+](https://github.com/google-research/tabfm),1791.0,+113/-86,0.845,8.07,2.38,5.952,20.91,7.787,✔️,0.0,False,GPU,system,
1,📊,System,"[AutoGluon 1.6 (noncommercial, 4h)](https://arxiv.org/abs/2003.06505)",1766.0,+84/-56,0.738,8.94,4.26,9.131,12.89,0.785,✔️,0.0,False,GPU,system,
2,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1755.0,+80/-60,0.758,9.34,3.82,9.74,5.24,0.519,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1755.0,+124/-112,0.822,9.34,2.41,6.014,38.57,7.109,✔️,0.0,False,GPU,model,
4,📊,System,"[AutoGluon 1.6 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1715.0,+61/-45,0.681,10.96,5.71,9.805,9.7,0.569,✔️,0.0,False,GPU,system,
5,📊,System,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1658.0,+81/-68,0.589,13.65,6.54,10.333,267.31,3.981,✔️,0.0,False,GPU,system,
6,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1632.0,+76/-64,0.589,15.04,7.25,12.653,3.64,0.391,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1580.0,+59/-55,0.506,18.09,11.46,13.941,5.17,0.539,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1573.0,+71/-65,0.537,18.58,8.29,13.24,2.07,0.167,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1561.0,+66/-66,0.471,19.37,10.34,13.775,2046.25,8.969,✔️,0.0,False,GPU,model,
10,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1539.0,+64/-58,0.449,20.84,10.72,14.43,2046.25,1.329,✔️,0.0,False,GPU,model,
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1526.0,+54/-51,0.44,21.74,13.56,14.678,5.76,0.794,✔️,0.0,False,GPU,model,
12,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1481.0,+62/-51,0.33,25.13,12.77,15.808,1684.65,1.969,✔️,0.0,False,CPU,system,
13,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1464.0,+52/-38,0.309,26.49,17.08,16.436,2879.46,12.484,✔️,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1443.0,+53/-41,0.277,28.2,15.55,17.366,2168.86,2.347,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1420.0,+72/-55,0.286,30.09,14.99,17.832,1.94,0.19,➖,0.0,False,GPU,model,
16,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1410.0,+44/-31,0.21,30.96,23.25,18.095,382.09,1.487,✔️,0.0,False,CPU,model,
17,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [5.26% IMPUTED],1407.0,+48/-55,0.272,31.18,19.48,18.29,8.68,1.742,✔️,5.26,True,GPU,model,
18,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1396.0,+84/-74,0.306,32.12,13.01,18.124,18.41,4.667,➖,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1396.0,+71/-48,0.241,32.18,17.8,17.901,4941.98,307.735,✔️,0.0,False,GPU,model,
20,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1394.0,+52/-44,0.214,32.31,20.78,17.759,1107.0,0.329,✔️,0.0,False,CPU,model,
21,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1394.0,+51/-43,0.222,32.37,17.41,18.205,2168.86,0.258,✔️,0.0,False,GPU,model,
22,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1390.0,+49/-42,0.219,32.65,19.37,17.84,2879.46,0.598,✔️,0.0,False,GPU,model,
23,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1388.0,+44/-41,0.196,32.83,23.17,18.146,12597.42,502.448,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1385.0,+48/-42,0.201,33.14,21.32,18.014,1107.0,0.038,✔️,0.0,False,CPU,model,
25,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1371.0,+36/-30,0.149,34.39,27.33,18.769,382.09,0.254,✔️,0.0,False,CPU,model,
