#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
42,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1358.0,+184/-168,0.077,42.65,28.21,19.153,4546.14,39.323,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1346.0,+164/-121,0.08,43.4,37.57,18.691,421.22,0.007,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1332.0,+117/-108,0.048,44.3,40.07,18.421,52.7,0.202,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1332.0,+124/-120,0.054,44.3,41.08,19.969,1.4,0.007,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1328.0,+114/-183,0.072,44.6,38.16,19.866,387.73,2.446,✔️,0.0,False,CPU,model,
47,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1312.0,+268/-303,0.187,45.6,13.23,20.684,5.05,2.948,➖,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1308.0,+111/-112,0.053,45.9,42.66,18.202,1128.74,0.054,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1303.0,+163/-159,0.07,46.2,37.47,20.074,82.52,0.97,➖,0.0,False,GPU,model,
50,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1302.0,+190/-153,0.075,46.3,41.1,21.235,68.71,7.89,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1288.0,+100/-106,0.039,47.2,44.07,18.855,52.7,0.017,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1283.0,+115/-154,0.021,47.5,45.17,18.577,49.21,0.149,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1257.0,+94/-136,0.028,49.1,46.61,18.6,0.33,0.05,✔️,0.0,False,CPU,model,
54,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1238.0,+69/-111,0.009,50.3,48.71,19.166,11.03,0.489,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1233.0,+117/-124,0.019,50.6,47.23,21.591,14.93,13.661,➖,0.0,False,GPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1221.0,+151/-200,0.023,51.3,46.99,20.548,49.21,0.014,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1193.0,+130/-175,0.012,52.95,49.26,22.844,41.63,39.259,✔️,0.0,False,GPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1155.0,+112/-185,0.011,55.1,52.2,22.973,387.73,0.089,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1131.0,+91/-120,0.008,56.4,54.76,21.583,1.84,0.047,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1059.0,+68/-112,0.0,60.1,59.02,27.788,3486.11,2.194,✔️,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1057.0,+156/-239,0.015,60.2,56.26,26.463,1.63,0.11,✔️,0.0,False,CPU,model,
62,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1046.0,+184/-270,0.009,60.75,56.0,31.181,43.41,0.111,✔️,0.0,False,CPU,model,
63,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1043.0,+124/-239,0.012,60.9,57.86,27.926,332.4,33.481,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1039.0,+69/-114,0.0,61.1,60.06,27.858,3486.11,8.148,✔️,0.0,False,GPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1008.0,+164/-292,0.001,62.55,58.92,32.047,43.41,0.02,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+120/-255,0.0,62.9,61.14,26.555,0.11,0.012,✔️,0.0,False,CPU,model,
67,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),956.0,+100/-210,0.0,64.8,63.72,27.59,17.26,6.893,➖,0.0,False,GPU,model,
68,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),934.0,+146/-204,0.0,65.7,63.83,30.382,22.23,0.567,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),893.0,+77/-237,0.0,67.3,66.87,29.694,0.32,0.056,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),890.0,+44/-125,0.0,67.4,66.82,34.1,85.23,2.947,✔️,0.0,False,GPU,model,
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),865.0,+95/-255,0.0,68.3,67.67,33.61,0.21,0.019,✔️,0.0,False,CPU,model,
72,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),865.0,+146/-254,0.0,68.3,66.93,31.689,22.23,0.236,✔️,0.0,False,CPU,model,
73,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),859.0,+230/-505,0.018,68.5,61.25,36.689,2.96,0.183,✔️,0.0,False,GPU,model,
74,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),822.0,+52/-173,0.0,69.7,69.43,35.492,332.4,1.631,✔️,0.0,False,CPU,model,
75,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),789.0,+88/-197,0.0,70.7,70.04,38.006,0.18,0.032,➖,0.0,False,GPU,model,
76,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),733.0,+151/-354,0.0,72.2,71.44,39.807,1.67,0.018,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),469.0,+111/-347,0.0,76.5,76.47,51.564,0.12,0.093,✔️,0.0,False,CPU,model,
