#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1320.0,+70/-55,0.196,29.19,23.22,18.398,512.21,1.17,✔️,0.0,False,CPU,model,
19,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1317.0,+122/-96,0.266,29.43,14.76,18.585,2289.51,0.259,✔️,0.0,False,GPU,model,
20,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1316.0,+108/-82,0.222,29.45,18.56,18.909,689.5,0.461,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1314.0,+89/-79,0.224,29.62,14.59,18.17,1228.69,0.036,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1310.0,+108/-82,0.233,29.93,16.03,19.325,689.5,0.037,✔️,0.0,False,CPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1306.0,+143/-88,0.245,30.26,14.86,18.165,4618.5,0.426,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1306.0,+68/-55,0.187,30.29,25.44,18.755,3.78,0.025,✔️,0.0,False,CPU,model,
25,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1301.0,+83/-74,0.191,30.71,23.97,18.619,1228.69,0.333,✔️,0.0,False,CPU,model,
26,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1286.0,+77/-73,0.193,31.88,20.39,19.578,700.96,0.743,✔️,0.0,False,CPU,model,
27,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1280.0,+76/-76,0.144,32.43,21.69,19.43,1364.2,0.147,✔️,0.0,False,CPU,model,
28,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1276.0,+84/-59,0.165,32.71,21.99,19.125,11.09,2.46,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1274.0,+63/-72,0.187,32.86,24.05,18.903,15318.17,75.138,✔️,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1264.0,+79/-85,0.189,33.71,24.91,19.552,536.34,1.738,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1261.0,+73/-73,0.17,33.95,12.19,19.914,700.96,0.203,✔️,0.0,False,CPU,model,
32,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1259.0,+107/-93,0.188,34.12,21.22,19.936,6.8,0.262,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1258.0,+72/-66,0.156,34.21,29.0,19.63,512.21,0.122,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1255.0,+114/-89,0.201,34.45,21.87,20.281,4618.5,9.218,✔️,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1252.0,+99/-106,0.223,34.67,20.6,21.586,8.99,1.724,➖,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1246.0,+84/-79,0.146,35.17,12.57,20.358,6.11,0.017,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1244.0,+80/-82,0.15,35.33,27.06,21.015,4.23,0.051,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1241.0,+100/-82,0.192,35.62,20.55,19.423,52.04,39.81,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+66/-62,0.101,35.67,24.53,19.945,1364.2,0.017,✔️,0.0,False,CPU,model,
40,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1227.0,+92/-83,0.153,36.81,28.21,19.995,2535.73,2.546,✔️,0.0,False,CPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1215.0,+79/-90,0.142,37.81,29.47,20.547,536.34,0.097,✔️,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1200.0,+109/-107,0.14,39.05,11.47,22.772,13.4,0.329,✔️,0.0,False,GPU,model,
43,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1179.0,+97/-91,0.137,40.74,31.59,21.881,2535.73,0.112,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1178.0,+89/-106,0.125,40.83,29.6,22.772,650.76,5.616,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1164.0,+129/-112,0.212,41.98,12.26,23.496,44524.42,4.557,✔️,0.0,False,GPU,model,
46,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1156.0,+127/-123,0.202,42.62,14.65,23.738,44524.42,20.33,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1146.0,+90/-104,0.136,43.43,32.81,24.409,196.18,0.35,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1136.0,+102/-143,0.112,44.24,27.24,23.944,650.76,0.441,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1136.0,+74/-89,0.083,44.26,36.15,23.296,349.07,0.941,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1130.0,+99/-116,0.102,44.69,21.03,24.038,335.8,85.392,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1129.0,+81/-81,0.075,44.76,36.02,23.044,1.98,0.122,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1126.0,+88/-100,0.073,45.05,34.27,24.005,349.07,0.091,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1123.0,+88/-75,0.081,45.24,37.17,23.561,13.99,2.578,➖,0.0,False,GPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1102.0,+66/-87,0.068,46.93,39.61,23.216,2.47,0.168,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1098.0,+66/-93,0.078,47.24,41.73,25.192,196.18,0.121,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1091.0,+82/-95,0.063,47.71,40.38,24.974,494.7,0.936,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1091.0,+151/-147,0.16,47.76,11.69,28.357,439.9,5.445,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1062.0,+75/-99,0.017,49.88,45.48,25.627,494.7,0.093,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1050.0,+111/-146,0.08,50.76,39.33,27.418,1.29,0.149,➖,0.0,False,GPU,model,
60,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1026.0,+101/-132,0.06,52.43,23.34,29.626,27.03,0.03,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1017.0,+122/-155,0.058,53.05,40.78,27.718,1.98,0.374,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1016.0,+88/-119,0.038,53.1,45.82,27.14,7.76,0.146,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+102/-147,0.028,54.17,41.81,28.332,0.39,0.041,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),995.0,+74/-109,0.038,54.48,50.16,26.587,3.48,0.427,✔️,0.0,False,CPU,model,
65,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),953.0,+63/-108,0.001,57.07,55.3,28.864,89.64,1.627,✔️,0.0,False,CPU,model,
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),949.0,+96/-125,0.038,57.29,52.1,29.436,2.66,0.702,✔️,0.0,False,GPU,model,
67,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),941.0,+111/-147,0.048,57.74,15.71,32.066,280.42,0.382,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),920.0,+113/-146,0.041,58.9,25.32,32.642,280.42,0.072,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),915.0,+107/-162,0.017,59.14,53.38,34.308,1.48,0.127,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),817.0,+74/-131,0.0,63.57,62.65,34.199,89.64,0.08,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),631.0,+94/-168,0.0,68.81,68.35,45.114,0.24,0.02,✔️,0.0,False,CPU,model,
