#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
12,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1433.0,+78/-59,0.326,25.14,10.99,17.301,1.94,0.19,➖,0.0,False,GPU
13,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1427.0,+44/-33,0.248,25.58,18.72,17.585,382.09,1.487,✔️,0.0,False,CPU
14,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1410.0,+56/-45,0.248,26.91,16.35,17.249,1107.0,0.329,✔️,0.0,False,CPU
15,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1409.0,+62/-49,0.253,27.01,14.28,17.694,2168.86,0.258,✔️,0.0,False,GPU
16,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1407.0,+76/-50,0.28,27.16,13.94,17.364,4941.98,307.735,✔️,0.0,False,GPU
17,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1404.0,+52/-43,0.249,27.37,15.47,17.327,2879.46,0.598,✔️,0.0,False,GPU
18,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1404.0,+49/-43,0.228,27.37,18.88,17.627,12597.42,502.448,✔️,0.0,False,GPU
19,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1402.0,+91/-79,0.342,27.52,9.43,17.591,18.41,4.667,➖,0.0,False,GPU
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1400.0,+51/-42,0.235,27.73,16.48,17.509,1107.0,0.038,✔️,0.0,False,CPU
21,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1386.0,+47/-42,0.229,28.78,16.21,17.844,5.41,0.026,✔️,0.0,False,CPU
22,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1386.0,+40/-32,0.187,28.82,22.22,18.264,382.09,0.254,✔️,0.0,False,CPU
23,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1375.0,+46/-45,0.193,29.71,20.84,18.385,685.87,1.454,✔️,0.0,False,CPU
24,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1371.0,+52/-48,0.24,30.02,17.84,19.67,282.82,1.886,➖,0.0,False,GPU
25,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1360.0,+53/-39,0.18,30.89,17.09,18.655,4880.28,0.525,✔️,0.0,False,GPU
26,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1358.0,+81/-77,0.233,31.03,17.27,18.755,4880.28,8.736,✔️,0.0,False,GPU
27,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1349.0,+59/-56,0.234,31.77,19.37,19.392,1.2,0.067,➖,0.0,False,GPU
28,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1349.0,+65/-51,0.217,31.78,15.28,18.726,4941.98,41.595,✔️,0.0,False,GPU
29,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1349.0,+43/-41,0.154,31.81,22.74,18.752,685.87,0.205,✔️,0.0,False,CPU
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1344.0,+51/-60,0.197,32.18,19.92,19.519,470.37,0.436,✔️,0.0,False,CPU
31,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1325.0,+47/-47,0.172,33.73,21.59,19.609,934.27,3.062,✔️,0.0,False,GPU
32,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1322.0,+49/-58,0.168,33.99,21.53,19.874,470.37,0.033,✔️,0.0,False,CPU
33,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1312.0,+37/-37,0.124,34.83,25.7,20.386,1499.05,0.15,✔️,0.0,False,CPU
34,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1312.0,+55/-47,0.167,34.83,21.87,19.877,6.85,0.246,✔️,0.0,False,GPU
35,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1307.0,+43/-39,0.126,35.25,26.29,19.562,2389.47,2.157,✔️,0.0,False,CPU
36,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1295.0,+59/-72,0.192,36.24,14.44,21.174,13.7,2.033,➖,0.0,False,GPU
37,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1294.0,+41/-39,0.104,36.37,23.91,20.108,12597.42,70.851,✔️,0.0,False,GPU
38,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1288.0,+52/-53,0.135,36.88,23.11,20.935,934.27,0.169,✔️,0.0,False,GPU
39,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1284.0,+56/-63,0.14,37.17,22.88,21.019,1.86,0.035,✔️,0.0,False,CPU
40,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1277.0,+42/-39,0.088,37.78,28.12,21.059,1499.05,0.017,✔️,0.0,False,CPU
41,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1270.0,+64/-57,0.156,38.33,20.11,21.459,49.21,43.824,✔️,0.0,False,GPU
42,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1258.0,+59/-62,0.125,39.3,23.4,21.427,618.96,4.766,✔️,0.0,False,CPU
43,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1252.0,+42/-46,0.078,39.87,27.13,22.004,5.72,0.017,✔️,0.0,False,CPU
44,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1250.0,+42/-42,0.085,40.01,23.78,22.352,14.78,0.346,✔️,0.0,False,GPU
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1239.0,+35/-33,0.057,40.89,30.05,21.595,10.48,1.707,✔️,0.0,False,GPU
46,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1231.0,+45/-50,0.061,41.54,32.14,21.388,1.77,0.117,✔️,0.0,False,CPU
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1227.0,+45/-37,0.067,41.86,31.62,21.584,2389.47,0.152,✔️,0.0,False,CPU
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1213.0,+55/-53,0.075,43.05,29.04,22.395,286.48,0.764,✔️,0.0,False,CPU
49,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1193.0,+54/-61,0.057,44.67,29.19,23.155,618.96,0.298,✔️,0.0,False,CPU
50,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1190.0,+48/-42,0.051,44.87,37.24,22.332,1.79,0.12,✔️,0.0,False,CPU
51,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1184.0,+64/-61,0.072,45.35,27.96,23.453,323.8,0.743,✔️,0.0,False,CPU
52,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1184.0,+58/-56,0.066,45.38,27.22,23.362,286.48,0.073,✔️,0.0,False,CPU
53,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1151.0,+54/-59,0.046,47.95,31.58,24.662,262.93,64.506,✔️,0.0,False,GPU
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1150.0,+58/-61,0.052,48.05,26.89,24.232,323.8,0.076,✔️,0.0,False,CPU
55,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1137.0,+72/-89,0.129,49.02,14.99,26.476,29479.47,4.088,✔️,0.0,False,GPU
56,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1132.0,+70/-88,0.124,49.37,14.5,26.553,29479.47,18.315,✔️,0.0,False,GPU
57,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1119.0,+61/-66,0.074,50.35,35.23,26.526,16.32,2.859,➖,0.0,False,GPU
58,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1091.0,+40/-51,0.011,52.36,39.14,25.713,6.83,0.147,✔️,0.0,False,CPU
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1066.0,+55/-60,0.026,54.14,41.76,31.181,187.03,0.955,✔️,0.0,False,CPU
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1044.0,+66/-68,0.009,55.6,38.65,27.866,2.91,0.368,✔️,0.0,False,CPU
61,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1040.0,+85/-87,0.042,55.79,38.21,32.598,252.6,0.528,✔️,0.0,False,CPU
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1031.0,+54/-60,0.015,56.4,41.51,32.633,187.03,0.338,✔️,0.0,False,CPU
63,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1029.0,+81/-108,0.084,56.51,23.31,31.991,439.45,5.883,✔️,0.0,False,GPU
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1023.0,+71/-88,0.023,56.9,38.02,30.398,139.88,3.615,✔️,0.0,False,CPU
65,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1015.0,+78/-92,0.05,57.39,38.32,31.837,1.11,0.189,➖,0.0,False,GPU
66,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1014.0,+83/-87,0.029,57.43,39.9,33.261,252.6,0.089,✔️,0.0,False,CPU
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1012.0,+71/-85,0.022,57.6,49.81,31.044,3.61,0.938,✔️,0.0,False,GPU
68,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+60/-64,0.005,58.29,52.17,30.041,0.38,0.037,✔️,0.0,False,CPU
69,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),994.0,+73/-70,0.008,58.66,52.02,30.034,1.68,0.295,✔️,0.0,False,CPU
70,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),936.0,+84/-99,0.018,61.74,45.22,35.929,1.29,0.131,✔️,0.0,False,CPU
71,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),928.0,+63/-79,0.0,62.15,45.48,36.716,26.07,0.041,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),911.0,+87/-110,0.011,62.98,46.63,36.221,139.88,0.193,✔️,0.0,False,CPU
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),590.0,+95/-108,0.0,71.89,66.96,51.475,0.18,0.029,✔️,0.0,False,CPU
