#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
23,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1314.0,+50/-41,0.147,32.0,22.46,19.926,1260.85,0.312,✔️,0.0,False,CPU
24,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1311.0,+78/-61,0.177,32.28,16.45,19.963,4806.04,0.512,✔️,0.0,False,GPU
25,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1311.0,+49/-44,0.156,32.29,22.55,20.024,3.83,0.025,✔️,0.0,False,CPU
26,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1308.0,+46/-41,0.143,32.51,23.09,20.032,1260.85,0.031,✔️,0.0,False,CPU
27,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1300.0,+69/-74,0.211,33.22,14.69,21.692,9.05,1.763,➖,0.0,False,GPU
28,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1289.0,+86/-78,0.212,34.13,17.93,20.007,51.83,43.611,✔️,0.0,False,GPU
29,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1282.0,+44/-46,0.113,34.71,25.77,20.447,693.49,1.397,✔️,0.0,False,CPU
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1281.0,+62/-57,0.132,34.8,23.84,21.183,550.77,0.236,✔️,0.0,False,CPU
31,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1280.0,+49/-64,0.141,34.88,21.89,20.505,711.98,2.983,✔️,0.0,False,GPU
32,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1272.0,+58/-60,0.153,35.64,20.55,20.674,6.8,0.248,✔️,0.0,False,GPU
33,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1269.0,+99/-102,0.204,35.88,17.21,21.26,4806.04,8.45,✔️,0.0,False,GPU
34,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1262.0,+57/-65,0.14,36.43,18.04,22.096,14.38,0.334,✔️,0.0,False,GPU
35,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1262.0,+45/-49,0.089,36.47,25.07,21.413,1353.2,0.155,✔️,0.0,False,CPU
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1260.0,+62/-52,0.102,36.66,25.63,21.567,550.77,0.028,✔️,0.0,False,CPU
37,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1258.0,+38/-35,0.076,36.79,25.42,20.793,693.49,0.194,✔️,0.0,False,CPU
38,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1257.0,+50/-64,0.122,36.89,22.45,21.334,711.98,0.162,✔️,0.0,False,GPU
39,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1253.0,+73/-52,0.116,37.22,26.89,20.757,2665.48,2.619,✔️,0.0,False,CPU
40,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+45/-48,0.068,38.35,26.1,21.915,1353.2,0.017,✔️,0.0,False,CPU
41,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1234.0,+66/-59,0.094,38.82,23.54,22.169,2.58,0.029,✔️,0.0,False,CPU
42,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1225.0,+56/-48,0.062,39.67,26.94,21.996,15277.76,119.284,✔️,0.0,False,GPU
43,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1221.0,+62/-78,0.109,40.0,25.65,21.992,644.68,5.974,✔️,0.0,False,CPU
44,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1220.0,+49/-56,0.069,40.04,23.86,22.338,6.67,0.018,✔️,0.0,False,CPU
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1219.0,+49/-50,0.08,40.11,25.67,21.75,10.9,2.248,✔️,0.0,False,GPU
46,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1187.0,+80/-74,0.134,42.86,26.9,23.254,14.16,2.52,➖,0.0,False,GPU
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1185.0,+65/-46,0.058,43.07,31.35,22.693,2665.48,0.143,✔️,0.0,False,CPU
48,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1183.0,+116/-96,0.233,43.19,9.48,23.989,34059.64,3.908,✔️,0.0,False,GPU
49,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1176.0,+123/-96,0.224,43.75,9.13,24.138,34059.64,18.811,✔️,0.0,False,GPU
50,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1172.0,+59/-78,0.05,44.15,27.31,23.31,644.68,0.398,✔️,0.0,False,CPU
51,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1162.0,+64/-79,0.041,44.95,34.28,23.81,346.84,0.936,✔️,0.0,False,CPU
52,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1159.0,+56/-54,0.033,45.21,36.96,23.365,1.94,0.121,✔️,0.0,False,CPU
53,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1145.0,+65/-83,0.042,46.35,32.82,24.436,346.84,0.078,✔️,0.0,False,CPU
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1133.0,+44/-55,0.024,47.34,39.36,23.695,2.44,0.121,✔️,0.0,False,CPU
55,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1131.0,+71/-68,0.058,47.48,25.67,24.72,335.81,85.05,✔️,0.0,False,GPU
56,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1110.0,+58/-78,0.047,49.17,35.84,25.753,218.34,0.904,✔️,0.0,False,CPU
57,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1103.0,+58/-95,0.029,49.72,35.06,25.616,484.44,1.025,✔️,0.0,False,CPU
58,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1092.0,+132/-122,0.151,50.59,15.47,28.392,460.12,6.641,✔️,0.0,False,GPU
59,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1076.0,+57/-80,0.028,51.8,38.2,27.233,218.34,0.322,✔️,0.0,False,CPU
60,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1074.0,+103/-127,0.09,51.94,29.04,27.74,1.3,0.15,➖,0.0,False,GPU
61,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1071.0,+50/-92,0.01,52.15,38.38,26.178,484.44,0.086,✔️,0.0,False,CPU
62,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1056.0,+59/-87,0.02,53.24,35.8,26.547,9.39,0.13,✔️,0.0,False,CPU
63,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1024.0,+95/-134,0.072,55.51,31.59,31.49,278.97,0.873,✔️,0.0,False,CPU
64,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1020.0,+72/-92,0.002,55.81,32.73,27.204,2.97,0.388,✔️,0.0,False,CPU
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1004.0,+94/-131,0.051,56.86,32.92,32.004,278.97,0.103,✔️,0.0,False,CPU
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1002.0,+78/-129,0.015,56.99,47.67,28.664,2.07,0.314,✔️,0.0,False,CPU
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+55/-121,0.01,57.1,48.88,28.939,0.42,0.041,✔️,0.0,False,CPU
68,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),991.0,+76/-117,0.013,57.66,40.44,29.101,90.74,1.622,✔️,0.0,False,CPU
69,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),990.0,+82/-111,0.009,57.77,49.79,30.361,3.71,0.919,✔️,0.0,False,GPU
70,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),972.0,+62/-67,0.0,58.87,45.57,29.469,30.83,0.029,✔️,0.0,False,CPU
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),960.0,+88/-166,0.033,59.54,36.87,33.918,1.48,0.139,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),925.0,+81/-138,0.001,61.51,41.59,33.159,90.74,0.125,✔️,0.0,False,CPU
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),635.0,+101/-191,0.0,71.12,62.88,45.685,0.22,0.02,✔️,0.0,False,CPU
