,season,region_id,source,term,value,model,member
0,DJF,1,conversion,bias,0.009156389229986666,CESM2,historical_1281.013_ssp370_1281.013
3,DJF,1,dynamical,bias,-0.01486263107944711,CESM2,historical_1281.013_ssp370_1281.013
6,DJF,1,nonlinear,bias,-0.00032723853766726367,CESM2,historical_1281.013_ssp370_1281.013
9,DJF,3,conversion,bias,0.02802110499841203,CESM2,historical_1281.013_ssp370_1281.013
12,DJF,3,dynamical,bias,-0.011664980041261071,CESM2,historical_1281.013_ssp370_1281.013
15,DJF,3,nonlinear,bias,-0.002636518924525562,CESM2,historical_1281.013_ssp370_1281.013
18,DJF,4,conversion,bias,-0.012340085172812177,CESM2,historical_1281.013_ssp370_1281.013
21,DJF,4,dynamical,bias,0.0015095946600625883,CESM2,historical_1281.013_ssp370_1281.013
24,DJF,4,nonlinear,bias,0.00016738049599224506,CESM2,historical_1281.013_ssp370_1281.013
27,DJF,5,conversion,bias,0.008133138063161878,CESM2,historical_1281.013_ssp370_1281.013
30,DJF,5,dynamical,bias,0.006061040851426481,CESM2,historical_1281.013_ssp370_1281.013
33,DJF,5,nonlinear,bias,-0.0004745728819630037,CESM2,historical_1281.013_ssp370_1281.013
36,DJF,6,conversion,bias,0.007222471320629141,CESM2,historical_1281.013_ssp370_1281.013
39,DJF,6,dynamical,bias,0.010630325552398411,CESM2,historical_1281.013_ssp370_1281.013
42,DJF,6,nonlinear,bias,-0.00012084516138982543,CESM2,historical_1281.013_ssp370_1281.013
45,DJF,7,conversion,bias,0.012339938846401041,CESM2,historical_1281.013_ssp370_1281.013
48,DJF,7,dynamical,bias,-0.005144878743382005,CESM2,historical_1281.013_ssp370_1281.013
51,DJF,7,nonlinear,bias,-0.002117429379035588,CESM2,historical_1281.013_ssp370_1281.013
54,DJF,8,conversion,bias,-0.009977103502821192,CESM2,historical_1281.013_ssp370_1281.013
57,DJF,8,dynamical,bias,-0.0005221840322099294,CESM2,historical_1281.013_ssp370_1281.013
60,DJF,8,nonlinear,bias,-0.000472464457034816,CESM2,historical_1281.013_ssp370_1281.013
63,DJF,9,conversion,bias,-0.005943025971988754,CESM2,historical_1281.013_ssp370_1281.013
66,DJF,9,dynamical,bias,0.009332109403359226,CESM2,historical_1281.013_ssp370_1281.013
69,DJF,9,nonlinear,bias,-0.002632440361708029,CESM2,historical_1281.013_ssp370_1281.013
72,DJF,10,conversion,bias,-0.006058432379275605,CESM2,historical_1281.013_ssp370_1281.013
75,DJF,10,dynamical,bias,0.008226517502499833,CESM2,historical_1281.013_ssp370_1281.013
78,DJF,10,nonlinear,bias,-0.0029546519301049752,CESM2,historical_1281.013_ssp370_1281.013
81,DJF,11,conversion,bias,-0.023967372288966813,CESM2,historical_1281.013_ssp370_1281.013
84,DJF,11,dynamical,bias,-0.013779350505425786,CESM2,historical_1281.013_ssp370_1281.013
87,DJF,11,nonlinear,bias,0.007330526357882235,CESM2,historical_1281.013_ssp370_1281.013
90,DJF,12,conversion,bias,-0.01851639196142483,CESM2,historical_1281.013_ssp370_1281.013
93,DJF,12,dynamical,bias,-0.0015464855575402607,CESM2,historical_1281.013_ssp370_1281.013
96,DJF,12,nonlinear,bias,0.00014050824294854135,CESM2,historical_1281.013_ssp370_1281.013
99,DJF,13,conversion,bias,-0.01583984715893391,CESM2,historical_1281.013_ssp370_1281.013
102,DJF,13,dynamical,bias,0.010076305879037194,CESM2,historical_1281.013_ssp370_1281.013
105,DJF,13,nonlinear,bias,-0.003356358860317397,CESM2,historical_1281.013_ssp370_1281.013
108,DJF,14,conversion,bias,-0.015362584003567551,CESM2,historical_1281.013_ssp370_1281.013
111,DJF,14,dynamical,bias,0.017766022502910185,CESM2,historical_1281.013_ssp370_1281.013
114,DJF,14,nonlinear,bias,-0.006585067034618455,CESM2,historical_1281.013_ssp370_1281.013
117,DJF,15,conversion,bias,0.025740901867898874,CESM2,historical_1281.013_ssp370_1281.013
120,DJF,15,dynamical,bias,-0.010794117250645188,CESM2,historical_1281.013_ssp370_1281.013
123,DJF,15,nonlinear,bias,-0.0006098946340109725,CESM2,historical_1281.013_ssp370_1281.013
126,DJF,16,conversion,bias,0.0412487441316753,CESM2,historical_1281.013_ssp370_1281.013
129,DJF,16,dynamical,bias,0.008551632107449829,CESM2,historical_1281.013_ssp370_1281.013
132,DJF,16,nonlinear,bias,0.006511822386092808,CESM2,historical_1281.013_ssp370_1281.013
135,DJF,17,conversion,bias,0.014113244319593606,CESM2,historical_1281.013_ssp370_1281.013
138,DJF,17,dynamical,bias,0.005556104924679851,CESM2,historical_1281.013_ssp370_1281.013
141,DJF,17,nonlinear,bias,0.0017663061710679795,CESM2,historical_1281.013_ssp370_1281.013
144,DJF,18,conversion,bias,0.00980910897804794,CESM2,historical_1281.013_ssp370_1281.013
147,DJF,18,dynamical,bias,0.003384496469120773,CESM2,historical_1281.013_ssp370_1281.013
150,DJF,18,nonlinear,bias,0.0008346425607653203,CESM2,historical_1281.013_ssp370_1281.013
