,season,region_id,source,term,value,model,member
0,DJF,1,conversion,bias,0.009808078709371011,CESM2,historical_1251.018_ssp370_1251.018
3,DJF,1,dynamical,bias,-0.010936769637124751,CESM2,historical_1251.018_ssp370_1251.018
6,DJF,1,nonlinear,bias,-0.0002751598297443215,CESM2,historical_1251.018_ssp370_1251.018
9,DJF,3,conversion,bias,0.027260422140692766,CESM2,historical_1251.018_ssp370_1251.018
12,DJF,3,dynamical,bias,-0.012648823967491826,CESM2,historical_1251.018_ssp370_1251.018
15,DJF,3,nonlinear,bias,-0.0024352020171187656,CESM2,historical_1251.018_ssp370_1251.018
18,DJF,4,conversion,bias,-0.019078087901711505,CESM2,historical_1251.018_ssp370_1251.018
21,DJF,4,dynamical,bias,-3.9149082096780045e-05,CESM2,historical_1251.018_ssp370_1251.018
24,DJF,4,nonlinear,bias,0.00012079363371767009,CESM2,historical_1251.018_ssp370_1251.018
27,DJF,5,conversion,bias,0.0008860955599056942,CESM2,historical_1251.018_ssp370_1251.018
30,DJF,5,dynamical,bias,0.0037166397868608177,CESM2,historical_1251.018_ssp370_1251.018
33,DJF,5,nonlinear,bias,-0.000451030548709027,CESM2,historical_1251.018_ssp370_1251.018
36,DJF,6,conversion,bias,0.007331847490450294,CESM2,historical_1251.018_ssp370_1251.018
39,DJF,6,dynamical,bias,0.005812227935946911,CESM2,historical_1251.018_ssp370_1251.018
42,DJF,6,nonlinear,bias,-0.00035039531969773116,CESM2,historical_1251.018_ssp370_1251.018
45,DJF,7,conversion,bias,0.008117262250135072,CESM2,historical_1251.018_ssp370_1251.018
48,DJF,7,dynamical,bias,-0.002025713043969388,CESM2,historical_1251.018_ssp370_1251.018
51,DJF,7,nonlinear,bias,-0.0010139184821822617,CESM2,historical_1251.018_ssp370_1251.018
54,DJF,8,conversion,bias,-0.012949153019238942,CESM2,historical_1251.018_ssp370_1251.018
57,DJF,8,dynamical,bias,0.0049733138398311465,CESM2,historical_1251.018_ssp370_1251.018
60,DJF,8,nonlinear,bias,-0.0026872708373495225,CESM2,historical_1251.018_ssp370_1251.018
63,DJF,9,conversion,bias,-0.006074446212661226,CESM2,historical_1251.018_ssp370_1251.018
66,DJF,9,dynamical,bias,0.01465090754623145,CESM2,historical_1251.018_ssp370_1251.018
69,DJF,9,nonlinear,bias,-0.0031901886342781192,CESM2,historical_1251.018_ssp370_1251.018
