vinBattery,currentBattery,velocity,distance,H2 Leak,powerW,energyWh,kmPerkWh,timeS,_capture_ts,latitude,longitude,wgsAltitude,ts,elapsed_s,lap_number
36.51378,0.08628328,24.687936,2337.73,False,3.150529,6.622841,352.9799,359,1784710158.82148,25.48691924,51.45840536,13.4,1784710158068,113.24,1.0
36.55672,0.08123885,24.589968,2339.3,False,2.969826,6.623076,353.2045,359,1784710159.0291617,25.48693389,51.45834478,13.2,1784710159082,114.26,1.0
36.59166,0.07767001,24.589968,2340.87,False,2.842075,6.623304,353.4293,360,1784710160.019575,25.48693389,51.45834478,13.2,1784710159082,114.26,1.0
36.55509,0.07081392,24.492,2344.01,False,2.588609,6.623526,353.8916,360,1784710160.604047,25.48694952,51.45826314,13.23,1784710160094,115.27,1.0
36.54607,0.08656609,24.394032,2345.58,False,3.16365,6.623778,354.1151,360,1784710160.6050806,25.48694952,51.45826314,13.23,1784710160094,115.27,1.0
36.60575,0.0712864,24.394032,2347.15,False,2.609492,6.624022,354.3391,360,1784710161.622876,25.48694952,51.45826314,13.23,1784710160094,115.27,1.0
36.52697,0.06927393,24.296064,2350.29,False,2.530367,6.624256,354.8006,361,1784710161.62388,25.48694952,51.45826314,13.23,1784710160094,115.27,1.0
36.61043,0.08822915,24.296064,2351.86,False,3.230107,6.624515,355.0237,361,1784710161.62388,25.48694952,51.45826314,13.23,1784710160094,115.27,1.0
36.57397,0.08038125,24.198096,2353.43,False,2.939861,6.624782,355.2464,361,1784710162.0432832,25.48696383,51.45820118,13.37,1784710161094,116.27,1.0
36.53911,0.0835302,24.100128,2356.57,False,3.052119,6.625057,355.7056,362,1784710162.0432832,25.48696383,51.45820118,13.37,1784710161094,116.27,1.0
36.59913,0.06380954,24.100128,2358.14,False,2.335374,6.625284,355.9304,362,1784710162.0432832,25.48696383,51.45820118,13.37,1784710161094,116.27,1.0
36.5704,0.07952015,24.00216,2359.71,False,2.908084,6.625519,356.1547,362,1784710162.4553204,25.48697491,51.45813784,13.5,1784710162111,117.29,1.0
36.57199,0.08501481,24.00216,2362.85,False,3.109161,6.62579,356.6141,363,1784710162.863138,25.48697491,51.45813784,13.5,1784710162111,117.29,1.0
36.55096,0.07107477,23.904192,2364.42,False,2.597851,6.626038,356.8377,363,1784710162.863138,25.48697491,51.45813784,13.5,1784710162111,117.29,1.0
36.55004,0.08307496,23.904192,2365.99,False,3.036393,6.626288,357.0611,363,1784710163.269873,25.48698397,51.45807526,13.65,1784710163124,118.3,1.0
36.55766,0.08930184,23.806224,2369.13,False,3.264666,6.626597,357.5183,364,1784710163.6371846,25.48698397,51.45807526,13.65,1784710163124,118.3,1.0
36.57863,0.07093349,23.708256,2370.7,False,2.59465,6.626829,357.7427,364,1784710163.8207755,25.48698397,51.45807526,13.65,1784710163124,118.3,1.0
36.56381,0.07125627,23.708256,2373.84,False,2.605401,6.627054,358.2044,364,1784710164.5298345,25.48699289,51.45801188,13.8,1784710164138,119.32,1.0
36.5758,0.09076052,23.610288,2375.41,False,3.319639,6.627324,358.4267,365,1784710164.714657,25.48699289,51.45801188,13.8,1784710164138,119.32,1.0
36.54333,0.08547333,23.610288,2376.98,False,3.12348,6.627569,358.6504,365,1784710164.714657,25.48699289,51.45801188,13.8,1784710164138,119.32,1.0
36.58783,0.07044531,23.51232,2378.55,False,2.577441,6.627798,358.8748,365,1784710165.122506,25.48699289,51.45801188,13.8,1784710164138,119.32,1.0
36.55442,0.07664617,23.414352,2381.69,False,2.801756,6.628054,359.3347,366,1784710165.315436,25.48699937,51.45793191,14.1,1784710165148,120.32,1.0
36.60671,0.08049311,23.414352,2383.26,False,2.946588,6.628328,359.5567,366,1784710165.7238662,25.48699937,51.45793191,14.1,1784710165148,120.32,1.0
36.58906,0.08103508,23.316384,2384.83,False,2.964997,6.628583,359.7798,366,1784710165.9592338,25.48699937,51.45793191,14.1,1784710165148,120.32,1.0
36.57657,0.08294608,23.316384,2387.97,False,3.033883,6.628872,360.2378,367,1784710166.3065608,25.4870074,51.45786881,14.3,1784710166163,121.34,1.0
36.58218,0.07863373,23.218416,2389.54,False,2.876593,6.629105,360.4619,367,1784710166.6737142,25.4870074,51.45786881,14.3,1784710166163,121.34,1.0
36.55755,0.07907021,23.218416,2391.11,False,2.890613,6.629374,360.6841,367,1784710166.9310508,25.4870074,51.45786881,14.3,1784710166163,121.34,1.0
36.57216,0.08028433,23.120448,2394.25,False,2.936171,6.629615,361.1447,367,1784710167.2251544,25.48701836,51.45781117,14.43,1784710167173,122.35,1.0
36.55874,0.08280354,23.02248,2395.82,False,3.027193,6.629904,361.3657,368,1784710167.605977,25.48701836,51.45781117,14.43,1784710167173,122.35,1.0
36.57598,0.07455632,23.02248,2397.39,False,2.72697,6.630139,361.5897,368,1784710167.8777325,25.48701836,51.45781117,14.43,1784710167173,122.35,1.0
36.61502,0.06403712,22.924512,2400.53,False,2.34472,6.630364,362.051,368,1784710168.2330468,25.4870372,51.45775034,14.6,1784710168187,123.36,1.0
36.59137,0.07572752,22.924512,2402.1,False,2.770974,6.630594,362.2752,369,1784710168.7328382,25.4870372,51.45775034,14.6,1784710168187,123.36,1.0
36.5711,0.09315887,22.826544,2403.67,False,3.406922,6.630895,362.4956,369,1784710168.9635854,25.4870494,51.45769345,14.6,1784710169196,124.37,1.0
36.57422,0.07989533,22.728576,2405.24,False,2.922109,6.63115,362.7184,369,1784710169.1616924,25.4870494,51.45769345,14.6,1784710169196,124.37,1.0
36.55763,0.07526906,22.728576,2408.38,False,2.751658,6.631405,363.1779,370,1784710169.5739818,25.4870494,51.45769345,14.6,1784710169196,124.37,1.0
36.55322,0.08261834,22.630608,2409.95,False,3.019966,6.631679,363.3997,370,1784710169.8334944,25.4870494,51.45769345,14.6,1784710169196,124.37,1.0
36.54716,0.06815651,22.630608,2411.52,False,2.490927,6.631912,363.6236,370,1784710170.1623473,25.48706947,51.45763444,14.5,1784710170211,125.39,1.0
36.55391,0.0865192,22.53264,2414.66,False,3.162615,6.63222,364.0802,371,1784710170.5932045,25.48706947,51.45763444,14.5,1784710170211,125.39,1.0
36.58341,0.07690944,22.434672,2416.23,False,2.81361,6.632494,364.3019,371,1784710171.253338,25.48708924,51.45757686,14.4,1784710171223,126.4,1.0
36.53903,0.08885519,22.434672,2417.8,False,3.246682,6.632753,364.5244,371,1784710171.4434285,25.48708924,51.45757686,14.4,1784710171223,126.4,1.0
36.56894,0.08561814,22.336704,2419.37,False,3.130965,6.633008,364.747,372,1784710171.8631954,25.48708924,51.45757686,14.4,1784710171223,126.4,1.0
36.61463,0.06836688,22.336704,2422.51,False,2.503228,6.633252,365.207,372,1784710171.8631954,25.48708924,51.45757686,14.4,1784710171223,126.4,1.0
36.59078,0.07198893,22.238736,2424.08,False,2.634131,6.633487,365.4307,372,1784710172.283477,25.48710086,51.45751896,14.3,1784710172236,127.41,1.0
36.59841,0.07490459,22.238736,2425.65,False,2.741389,6.633749,365.653,373,1784710172.6645043,25.48710086,51.45751896,14.3,1784710172236,127.41,1.0
36.58822,0.07233092,22.140768,2428.79,False,2.64646,6.633976,366.1138,373,1784710172.853156,25.48710086,51.45751896,14.3,1784710172236,127.41,1.0
36.59414,0.06942262,22.0428,2430.36,False,2.540461,6.63418,366.3392,373,1784710173.4637885,25.48711225,51.45744475,14.2,1784710173247,128.42,1.0
36.58259,0.0746744,22.0428,2431.93,False,2.731783,6.634403,366.5635,374,1784710173.6533418,25.48711225,51.45744475,14.2,1784710173247,128.42,1.0
36.5908,0.07317324,21.944832,2433.5,False,2.677467,6.634637,366.7872,374,1784710174.0744278,25.48711225,51.45744475,14.2,1784710173247,128.42,1.0
35.05889,4.234537,22.140768,2435.07,False,148.4582,6.648551,366.2557,374,1784710174.0744278,25.48711225,51.45744475,14.2,1784710173247,128.42,1.0
35.04025,4.398384,22.238736,2438.21,False,154.1205,6.663278,365.9175,375,1784710174.493353,25.48712299,51.45738509,14.2,1784710174259,129.44,1.0
35.04439,4.402044,22.434672,2439.78,False,154.2669,6.676073,365.4514,375,1784710174.8736143,25.48712299,51.45738509,14.2,1784710174259,129.44,1.0
35.02683,4.414196,22.53264,2441.35,False,154.6153,6.691111,364.8647,375,1784710175.1124735,25.48713562,51.45732545,14.1,1784710175272,130.45,1.0
35.04608,4.278296,22.728576,2444.49,False,149.9375,6.705234,364.5645,376,1784710175.3342676,25.48713562,51.45732545,14.1,1784710175272,130.45,1.0
35.05797,4.296203,22.826544,2446.06,False,150.6162,6.719367,364.0313,376,1784710175.7132947,25.48713562,51.45732545,14.1,1784710175272,130.45,1.0
35.0564,4.267352,23.02248,2447.63,False,149.598,6.732071,363.5776,376,1784710175.9739068,25.48713562,51.45732545,14.1,1784710175272,130.45,1.0
35.04287,4.447364,23.120448,2450.77,False,155.8484,6.744974,363.3476,376,1784710176.2730694,25.48714447,51.45726657,14.1,1784710176286,131.46,1.0
35.04589,4.373916,23.218416,2452.34,False,153.2878,6.75764,362.8989,377,1784710176.663504,25.48714447,51.45726657,14.1,1784710176286,131.46,1.0
35.05372,4.363335,23.414352,2453.91,False,152.9511,6.771923,362.3653,377,1784710176.9737134,25.48714447,51.45726657,14.1,1784710176286,131.46,1.0
35.07863,4.247627,23.51232,2457.05,False,149.0009,6.785885,362.0825,377,1784710177.2474914,25.48715569,51.45720494,14.0,1784710177296,132.47,1.0
35.09052,4.210586,23.610288,2458.62,False,147.7517,6.79907,361.6112,378,1784710178.073214,25.48715569,51.45720494,14.0,1784710177296,132.47,1.0
35.11832,4.182172,23.806224,2460.19,False,146.8709,6.813229,361.0902,378,1784710178.073214,25.48715569,51.45720494,14.0,1784710177296,132.47,1.0
35.10137,4.270655,23.904192,2463.33,False,149.9058,6.825939,360.8778,378,1784710178.4928105,25.48716697,51.45714226,13.74,1784710178303,133.48,1.0
35.03284,4.387553,24.00216,2464.9,False,153.7084,6.838384,360.4507,379,1784710178.683494,25.48716697,51.45714226,13.74,1784710178303,133.48,1.0
35.0447,4.402299,24.100128,2466.47,False,154.2772,6.850445,360.0452,379,1784710179.1115713,25.48716697,51.45714226,13.74,1784710178303,133.48,1.0
35.16397,3.988448,24.198096,2469.61,False,140.2497,6.864004,359.7915,379,1784710179.3033152,25.4871836,51.45705973,13.4,1784710179313,134.49,1.0
35.09989,4.258862,24.394032,2471.18,False,149.4856,6.878123,359.2812,380,1784710179.4934194,25.4871836,51.45705973,13.4,1784710179313,134.49,1.0
35.07756,4.373722,24.492,2472.75,False,153.4195,6.891314,358.8213,380,1784710179.884943,25.4871836,51.45705973,13.4,1784710179313,134.49,1.0
35.08657,4.323567,24.589968,2475.89,False,151.6991,6.903898,358.622,380,1784710180.0833704,25.4871836,51.45705973,13.4,1784710179313,134.49,1.0
35.09169,4.21259,24.687936,2477.46,False,147.8269,6.915463,358.2493,381,1784710180.3646052,25.4871965,51.45700095,13.2,1784710180324,135.5,1.0
35.02562,4.517368,24.785904,2479.03,False,158.2236,6.929302,357.7604,381,1784710180.742864,25.4871965,51.45700095,13.2,1784710180324,135.5,1.0
35.06692,4.32879,24.883872,2482.17,False,151.7973,6.941781,357.5696,381,1784710180.9859126,25.4871965,51.45700095,13.2,1784710180324,135.5,1.0
35.07525,4.294569,25.079808,2483.74,False,150.6331,6.954802,357.1259,381,1784710181.2933145,25.48720826,51.45693852,13.0,1784710181337,136.51,1.0
35.08662,4.322948,25.177776,2485.31,False,151.6776,6.967941,356.6778,382,1784710181.7137182,25.48720826,51.45693852,13.0,1784710181337,136.51,1.0
35.06841,4.314055,25.275744,2488.45,False,151.287,6.981061,356.4573,382,1784710181.9137518,25.48720826,51.45693852,13.0,1784710181337,136.51,1.0
35.04353,4.445965,25.373712,2490.02,False,155.8023,6.996003,355.9204,382,1784710182.3224075,25.48722209,51.45687256,12.8,1784710182352,137.53,1.0
35.05994,4.326752,25.47168,2493.16,False,151.6957,7.009555,355.6802,383,1784710183.9628818,25.48723668,51.45680653,12.68,1784710183364,138.54,1.0
35.13016,4.195018,25.569648,2494.73,False,147.3717,7.021495,355.299,383,1784710184.1551898,25.48723668,51.45680653,12.68,1784710183364,138.54,1.0
35.14412,4.114855,25.667616,2497.87,False,144.613,7.035474,355.0393,383,1784710184.1561887,25.48723668,51.45680653,12.68,1784710183364,138.54,1.0
35.00549,4.399796,25.863552,2499.44,False,154.017,7.050351,354.5128,384,1784710184.1572,25.48723668,51.45680653,12.68,1784710183364,138.54,1.0
35.02085,4.406151,25.96152,2502.58,False,154.3072,7.064698,354.2374,384,1784710184.1572,25.48723668,51.45680653,12.68,1784710183364,138.54,1.0
35.06063,4.349444,26.059488,2504.15,False,152.4942,7.076928,353.847,384,1784710184.5823762,25.48724842,51.45671559,12.46,1784710184378,139.56,1.0
35.0669,4.356677,26.157456,2507.29,False,152.7752,7.090013,353.6369,385,1784710184.5823762,25.48724842,51.45671559,12.46,1784710184378,139.56,1.0
35.13489,4.184673,26.255424,2508.86,False,147.028,7.103676,353.1777,385,1784710185.00367,25.48724842,51.45671559,12.46,1784710184378,139.56,1.0
35.08551,4.291667,26.353392,2512.0,False,150.5753,7.116964,352.9595,385,1784710185.426221,25.48724842,51.45671559,12.46,1784710184378,139.56,1.0
35.13081,4.059292,26.45136,2513.57,False,142.6062,7.130416,352.5138,386,1784710185.613999,25.48726033,51.45664452,12.4,1784710185391,140.57,1.0
35.0763,4.24522,26.549328,2516.71,False,148.9066,7.144819,352.2427,386,1784710186.0761385,25.48726033,51.45664452,12.4,1784710185391,140.57,1.0
35.18409,4.058822,26.647296,2518.28,False,142.806,7.157689,351.8286,386,1784710186.2600732,25.48726033,51.45664452,12.4,1784710185391,140.57,1.0
35.02555,4.395087,26.745264,2521.42,False,153.9403,7.170712,351.6276,387,1784710186.4652712,25.48726338,51.45657172,12.5,1784710186401,141.58,1.0
35.05571,4.287106,26.843232,2522.99,False,150.2875,7.183475,351.2214,387,1784710186.9444366,25.48726338,51.45657172,12.5,1784710186401,141.58,1.0
35.05376,4.424026,26.9412,2526.13,False,155.0787,7.197963,350.9507,387,1784710187.1877556,25.48727358,51.45650055,12.7,1784710187407,142.58,1.0
35.03898,4.436727,27.039168,2527.7,False,155.4584,7.212072,350.4818,388,1784710187.436491,25.48727358,51.45650055,12.7,1784710187407,142.58,1.0
35.09413,4.248412,27.235104,2530.84,False,149.0943,7.226567,350.2133,388,1784710187.810346,25.48727358,51.45650055,12.7,1784710187407,142.58,1.0
35.05048,4.395857,27.235104,2533.98,False,154.0769,7.23907,350.0422,388,1784710188.0770586,25.48727358,51.45650055,12.7,1784710187407,142.58,1.0
35.04777,4.424157,27.43104,2535.55,False,155.0568,7.254172,349.5299,389,1784710188.461979,25.4872819,51.45642652,12.9,1784710188415,143.59,1.0
34.99372,4.479407,27.529008,2538.69,False,156.7511,7.267046,349.3428,389,1784710188.8976195,25.4872819,51.45642652,12.9,1784710188415,143.59,1.0
35.06152,4.358511,27.626976,2540.26,False,152.816,7.280494,348.9131,389,1784710189.0872602,25.4872819,51.45642652,12.9,1784710188415,143.59,1.0
35.03186,4.298394,27.626976,2543.4,False,150.5807,7.293096,348.7408,390,1784710189.3504727,25.48729127,51.45635818,13.0,1784710189428,144.6,1.0
35.07945,4.323968,27.724944,2544.97,False,151.6824,7.306047,348.3375,390,1784710189.7989798,25.48729127,51.45635818,13.0,1784710189428,144.6,1.0
35.10158,4.258915,27.822912,2548.11,False,149.4946,7.318302,348.1832,390,1784710190.409902,25.48730577,51.45626532,12.9,1784710190441,145.62,1.0
35.09033,4.279895,27.92088,2549.68,False,150.1829,7.331034,347.7927,390,1784710190.7142873,25.48730577,51.45626532,12.9,1784710190441,145.62,1.0
35.12131,4.164471,28.018848,2552.82,False,146.2617,7.344663,347.5748,391,1784710190.7152898,25.48730577,51.45626532,12.9,1784710190441,145.62,1.0
35.06828,4.284995,28.116816,2554.39,False,150.2674,7.358283,347.1448,391,1784710191.1222167,25.48730577,51.45626532,12.9,1784710190441,145.62,1.0
35.03667,4.38215,28.214784,2557.53,False,153.5359,7.372,346.9249,391,1784710191.5360374,25.487319,51.45619155,12.8,1784710191456,146.63,1.0
35.0687,4.360447,28.312752,2560.67,False,152.9152,7.386761,346.6567,392,1784710191.7200246,25.487319,51.45619155,12.8,1784710191456,146.63,1.0
35.0097,4.401098,28.41072,2562.24,False,154.0811,7.399147,346.2886,392,1784710192.0914752,25.487319,51.45619155,12.8,1784710191456,146.63,1.0
35.11545,4.237759,28.508688,2565.38,False,148.8108,7.412074,346.1083,392,1784710192.2762554,25.487319,51.45619155,12.8,1784710191456,146.63,1.0
34.98725,4.551349,28.606656,2568.52,False,159.2392,7.427037,345.8337,393,1784710192.51831,25.48732564,51.45612173,12.7,1784710192468,147.65,1.0
35.05836,4.350115,28.704624,2570.09,False,152.5079,7.439135,345.4824,393,1784710193.2893307,25.48732564,51.45612173,12.7,1784710192468,147.65,1.0
35.12062,4.13188,28.802592,2573.23,False,145.1142,7.452269,345.2948,393,1784710193.2893307,25.48732564,51.45612173,12.7,1784710192468,147.65,1.0
35.08461,4.179858,28.802592,2574.8,False,146.6487,7.464242,344.9513,394,1784710193.727946,25.48733483,51.45605612,12.5,1784710193477,148.65,1.0
35.11288,4.262002,28.90056,2577.94,False,149.6512,7.477103,344.7779,394,1784710194.1414132,25.48733483,51.45605612,12.5,1784710193477,148.65,1.0
35.07556,4.233963,28.998528,2579.51,False,148.5086,7.489035,344.4382,394,1784710194.1414132,25.48733483,51.45605612,12.5,1784710193477,148.65,1.0
35.01034,4.454862,29.096496,2582.65,False,155.9662,7.503432,344.1958,395,1784710194.56283,25.48733976,51.45596595,12.1,1784710194482,149.66,1.0
35.07922,4.262742,29.194464,2584.22,False,149.5337,7.515969,343.8306,395,1784710194.7537792,25.48733976,51.45596595,12.1,1784710194482,149.66,1.0
35.14799,4.05718,29.292432,2587.36,False,142.6017,7.528659,343.6681,395,1784710195.2029605,25.48733976,51.45596595,12.1,1784710194482,149.66,1.0
35.11243,4.201578,29.292432,2590.5,False,147.5276,7.541252,343.5106,395,1784710195.393772,25.48733426,51.45589648,11.8,1784710195493,150.67,1.0
34.94857,4.632459,29.3904,2592.07,False,161.8978,7.556328,343.033,396,1784710195.6238532,25.48733426,51.45589648,11.8,1784710195493,150.67,1.0
35.12893,4.19948,29.488368,2595.21,False,147.5232,7.568826,342.8814,396,1784710196.0048163,25.48733426,51.45589648,11.8,1784710195493,150.67,1.0
35.14563,4.18021,29.586336,2598.35,False,146.9161,7.582165,342.6924,396,1784710196.3842587,25.48733018,51.455824,11.5,1784710196503,151.68,1.0
35.12098,4.180254,29.684304,2599.92,False,146.8146,7.595188,342.3115,397,1784710196.5737782,25.48733018,51.455824,11.5,1784710196503,151.68,1.0
35.043,4.39627,29.782272,2603.06,False,154.0585,7.608977,342.1038,397,1784710196.9588778,25.48733018,51.455824,11.5,1784710196503,151.68,1.0
35.0373,4.357182,29.782272,2606.2,False,152.6639,7.622686,341.9005,397,1784710197.2270691,25.48733018,51.455824,11.5,1784710196503,151.68,1.0
34.98886,4.527503,29.88024,2607.77,False,158.4122,7.636094,341.5057,398,1784710197.5242236,25.4873158,51.45575385,11.3,1784710197516,152.69,1.0
34.98978,4.52922,29.978208,2610.91,False,158.4764,7.648842,341.3471,398,1784710197.958963,25.4873158,51.45575385,11.3,1784710197516,152.69,1.0
35.13544,4.074224,30.076176,2614.05,False,143.1497,7.661552,341.1907,398,1784710198.1439502,25.4873158,51.45575385,11.3,1784710197516,152.69,1.0
35.07336,4.288581,30.174144,2615.62,False,150.4149,7.673641,340.8577,399,1784710198.4393215,25.48729178,51.45568923,11.12,1784710198528,153.71,1.0
35.04582,4.460018,30.174144,2618.76,False,156.305,7.686868,340.6797,399,1784710198.9052365,25.48729178,51.45568923,11.12,1784710198528,153.71,1.0
35.09471,4.156345,30.272112,2620.33,False,145.8657,7.699002,340.3467,399,1784710199.09439,25.48729178,51.45568923,11.12,1784710198528,153.71,1.0
35.08022,4.331848,30.37008,2623.47,False,151.9622,7.711017,340.2236,400,1784710199.3139029,25.48724592,51.45560494,11.0,1784710199540,154.72,1.0
34.9993,4.484669,30.468048,2626.61,False,156.9603,7.725385,339.9973,400,1784710199.6443791,25.48724592,51.45560494,11.0,1784710199540,154.72,1.0
35.10632,4.170928,30.468048,2628.18,False,146.4259,7.737856,339.6522,400,1784710200.4438713,25.48724592,51.45560494,11.0,1784710199540,154.72,1.0
35.05864,4.396473,30.566016,2631.32,False,154.1344,7.752663,339.4085,400,1784710200.67782,25.48719351,51.45555192,11.02,1784710200551,155.73,1.0
35.03763,4.387944,30.663984,2634.46,False,153.7432,7.765472,339.253,401,1784710200.6855197,25.48719351,51.45555192,11.02,1784710200551,155.73,1.0
35.04368,4.329358,30.761952,2637.6,False,151.7166,7.778797,339.0756,401,1784710201.154768,25.48719351,51.45555192,11.02,1784710200551,155.73,1.0
35.06932,4.384972,30.85992,2639.17,False,153.778,7.792958,338.6609,401,1784710201.5741708,25.48713628,51.45550391,11.3,1784710201562,156.74,1.0
35.14746,4.166995,30.85992,2642.31,False,146.4593,7.805708,338.51,402,1784710201.5741708,25.48713628,51.45550391,11.3,1784710201562,156.74,1.0
35.07238,4.267641,30.957888,2645.45,False,149.6763,7.817946,338.3817,402,1784710201.9943628,25.48713628,51.45550391,11.3,1784710201562,156.74,1.0
35.19095,4.034516,31.055856,2647.02,False,141.9785,7.829265,338.093,402,1784710202.4249938,25.48707549,51.45546753,11.5,1784710202575,157.75,1.0
35.06352,4.294216,31.055856,2650.16,False,150.5703,7.843163,337.8943,403,1784710202.643349,25.48707549,51.45546753,11.5,1784710202575,157.75,1.0
35.03994,4.389255,31.153824,2653.3,False,153.7992,7.856988,337.6994,403,1784710202.8345027,25.48707549,51.45546753,11.5,1784710202575,157.75,1.0
34.94999,4.647213,31.251792,2656.44,False,162.42,7.87066,337.5117,403,1784710203.254373,25.48707549,51.45546753,11.5,1784710202575,157.75,1.0
35.07272,4.316419,31.34976,2658.01,False,151.3886,7.883246,337.172,404,1784710203.4431589,25.48698678,51.45542348,11.8,1784710203582,158.76,1.0
35.0841,4.286841,31.34976,2661.15,False,150.4,7.896653,336.9972,404,1784710203.7146218,25.48698678,51.45542348,11.8,1784710203582,158.76,1.0
35.18461,4.077323,31.447728,2664.29,False,143.459,7.908026,336.9096,404,1784710204.1038568,25.48698678,51.45542348,11.8,1784710203582,158.76,1.0
35.04101,4.42842,31.545696,2667.43,False,155.1763,7.922217,336.7025,405,1784710204.332683,25.48698678,51.45542348,11.8,1784710203582,158.76,1.0
35.00016,4.505097,31.643664,2669.0,False,157.6791,7.93654,336.2926,405,1784710205.083406,25.48691723,51.45539454,12.1,1784710204595,159.77,1.0
35.10967,4.146947,31.643664,2672.14,False,145.5979,7.950561,336.0945,405,1784710205.2742438,25.48691723,51.45539454,12.1,1784710204595,159.77,1.0
35.10723,4.283714,31.741632,2675.28,False,150.3893,7.96443,335.9035,406,1784710206.1139574,25.48684373,51.45535778,12.6,1784710205606,160.78,1.0
35.03336,4.284497,31.8396,2678.42,False,150.1003,7.978483,335.7054,406,1784710206.1405327,25.48684373,51.45535778,12.6,1784710205606,160.78,1.0
35.04256,4.398038,31.937568,2681.56,False,154.1185,7.992617,335.5046,406,1784710206.6841414,25.48684373,51.45535778,12.6,1784710205606,160.78,1.0
35.0816,4.302873,31.937568,2684.7,False,150.9517,8.006172,335.3288,407,1784710206.6841414,25.48684373,51.45535778,12.6,1784710205606,160.78,1.0
35.07987,4.245312,32.035536,2687.84,False,148.925,8.020276,335.1306,407,1784710206.6841414,25.48684373,51.45535778,12.6,1784710205606,160.78,1.0
35.10023,4.224803,32.133504,2689.41,False,148.2916,8.032031,334.8356,407,1784710207.5143108,25.48677101,51.45532209,13.1,1784710206616,161.79,1.0
35.05689,4.337737,32.133504,2692.55,False,152.0676,8.046476,334.6247,407,1784710209.3437476,25.48670469,51.45528418,13.4,1784710207628,162.8,1.0
35.07192,4.295301,32.231472,2695.69,False,150.6445,8.059015,334.4937,408,1784710209.3437476,25.48670469,51.45528418,13.4,1784710207628,162.8,1.0
35.12374,4.259887,32.32944,2698.83,False,149.6232,8.071247,334.3758,408,1784710209.3437476,25.48670469,51.45528418,13.4,1784710207628,162.8,1.0
35.10432,4.209434,32.32944,2700.4,False,147.7693,8.083638,334.0575,408,1784710209.3437476,25.48670469,51.45528418,13.4,1784710207628,162.8,1.0
35.00713,4.347322,32.427408,2703.54,False,152.1873,8.097609,333.8689,409,1784710209.3437476,25.48670469,51.45528418,13.4,1784710207628,162.8,1.0
35.00695,4.442713,32.525376,2706.68,False,155.5258,8.111431,333.6871,409,1784710209.723783,25.48663807,51.45524588,13.7,1784710208642,163.82,1.0
35.08484,4.239527,32.525376,2709.82,False,148.7431,8.125586,333.4923,409,1784710209.7247713,25.48663807,51.45524588,13.7,1784710208642,163.82,1.0
35.11646,4.172836,32.623344,2712.96,False,146.5352,8.139429,333.3109,410,1784710209.7247713,25.48663807,51.45524588,13.7,1784710208642,163.82,1.0
35.12454,4.169187,32.721312,2716.1,False,146.4408,8.153046,333.1393,410,1784710210.143984,25.48656642,51.45520237,13.6,1784710209658,164.84,1.0
35.09242,4.211516,32.721312,2719.24,False,147.7923,8.1649,333.0402,410,1784710210.550485,25.48656642,51.45520237,13.6,1784710209658,164.84,1.0
35.14863,4.12954,32.81928,2722.38,False,145.1477,8.178183,332.8832,411,1784710210.550485,25.48656642,51.45520237,13.6,1784710209658,164.84,1.0
35.03295,4.385483,32.81928,2723.95,False,153.6364,8.192005,332.5132,411,1784710210.9601312,25.48647375,51.45514749,13.4,1784710210671,165.85,1.0
35.02213,4.377269,32.917248,2727.09,False,153.3013,8.204718,332.3807,411,1784710211.3754158,25.48647375,51.45514749,13.4,1784710210671,165.85,1.0
35.05036,4.409054,33.015216,2730.23,False,154.5389,8.219184,332.1777,412,1784710211.5615587,25.48647375,51.45514749,13.4,1784710210671,165.85,1.0
35.08126,4.25026,33.015216,2733.37,False,149.1045,8.232332,332.0286,412,1784710211.7478878,25.4864037,51.45510755,13.2,1784710211686,166.86,1.0
35.01895,4.399269,33.113184,2736.51,False,154.0578,8.245554,331.877,412,1784710212.2987752,25.4864037,51.45510755,13.2,1784710211686,166.86,1.0
34.97997,4.583209,33.211152,2739.65,False,160.3205,8.258305,331.7448,413,1784710212.4828062,25.4864037,51.45510755,13.2,1784710211686,166.86,1.0
35.08032,4.279141,33.211152,2741.22,False,150.1136,8.272301,331.3733,413,1784710212.6798382,25.48633703,51.45506331,13.2,1784710212701,167.88,1.0
35.02863,4.489026,33.30912,2744.36,False,157.2444,8.285504,331.2243,413,1784710213.0684364,25.48633703,51.45506331,13.2,1784710212701,167.88,1.0
35.04611,4.41212,33.407088,2747.5,False,154.6276,8.298698,331.076,413,1784710213.2893522,25.48633703,51.45506331,13.2,1784710212701,167.88,1.0
35.11603,4.16809,33.407088,2750.64,False,146.3668,8.312786,330.8927,414,1784710213.6586866,25.48626639,51.45502188,13.3,1784710213717,168.89,1.0
34.98741,4.541365,33.505056,2753.78,False,158.8906,8.327327,330.6919,414,1784710214.123203,25.48626639,51.45502188,13.3,1784710213717,168.89,1.0
35.05475,4.478746,33.603024,2756.92,False,157.0013,8.341417,330.5098,414,1784710214.3150072,25.48626639,51.45502188,13.3,1784710213717,168.89,1.0
36.5864,0.07463688,33.505056,2760.06,False,2.730695,8.341644,330.8772,415,1784710215.0077653,25.48619632,51.45497954,13.25,1784710214728,169.9,1.0
36.55272,0.08560171,33.407088,2763.2,False,3.128975,8.341942,331.2418,415,1784710215.1949708,25.48619632,51.45497954,13.25,1784710214728,169.9,1.0
