#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
0,🧠🔁,Neural Network,RealMLP (tuned + ensembled),1306.0,+96/-63,0.584,7.8,3.93,12.426,1872.16,13.565,✔️,0.0,False,GPU
1,🧠🔁,Neural Network,TabM (tuned + ensembled),1302.0,+96/-70,0.548,7.92,4.23,11.862,1345.55,7.445,✔️,0.0,False,GPU
2,🧠🔁,Neural Network,TabM (tuned),1272.0,+81/-77,0.506,8.81,3.89,12.349,1345.55,2.136,✔️,0.0,False,GPU
3,🌳,Tree-based,LightGBM (tuned + ensembled),1257.0,+88/-64,0.474,9.3,3.94,15.056,206.86,2.295,✔️,0.0,False,CPU
4,🧠🔁,Neural Network,RealMLP (tuned),1238.0,+79/-56,0.461,9.92,4.3,13.066,1872.16,2.012,✔️,0.0,False,GPU
5,🌳,Tree-based,LightGBM (tuned),1237.0,+95/-70,0.443,9.95,5.65,15.456,206.86,0.542,✔️,0.0,False,CPU
6,🌳,Tree-based,CatBoost (tuned + ensembled),1236.0,+65/-59,0.437,10.0,5.75,16.932,1570.46,0.592,✔️,0.0,False,CPU
7,🌳,Tree-based,CatBoost (tuned),1219.0,+73/-57,0.417,10.54,5.24,17.104,1570.46,0.213,✔️,0.0,False,CPU
8,🧠🔁,Neural Network,TabM (default),1176.0,+89/-78,0.375,12.05,6.73,18.231,35.96,1.821,✔️,0.0,False,GPU
9,🌳,Tree-based,CatBoost (default),1153.0,+53/-51,0.255,12.88,8.56,21.485,18.0,0.138,✔️,0.0,False,CPU
10,🧠🔁,Neural Network,RealMLP (default),1110.0,+72/-53,0.215,14.43,8.54,20.961,60.51,1.526,✔️,0.0,False,GPU
11,🧠⚡,Foundation Model,TabPFN-2.6 (default) [22.22% IMPUTED],1107.0,+86/-89,0.23,14.53,6.8,22.504,45.68,2.913,✔️,22.22,True,GPU
12,🌳,Tree-based,XGBoost (tuned + ensembled),1107.0,+76/-67,0.172,14.54,10.71,23.803,375.91,7.017,✔️,0.0,False,CPU
13,🌳,Tree-based,XGBoost (tuned),1099.0,+62/-56,0.13,14.83,11.04,23.963,375.91,1.678,✔️,0.0,False,CPU
14,🌳,Tree-based,ExtraTrees (tuned + ensembled),1094.0,+60/-60,0.143,15.0,10.31,23.132,135.04,1.076,✔️,0.0,False,CPU
15,🌳,Tree-based,ExtraTrees (tuned),1085.0,+64/-66,0.132,15.36,9.32,23.261,135.04,0.341,✔️,0.0,False,CPU
16,🧠⚡,Foundation Model,TabICLv2 (default),1075.0,+72/-83,0.213,15.69,5.84,21.483,15.85,2.805,✔️,0.0,False,GPU
17,🧠⚡,Foundation Model,TabPFN-3 (default),1075.0,+98/-97,0.25,15.71,6.45,24.224,24.5,4.699,✔️,0.0,False,GPU
18,🌳,Tree-based,RandomForest (tuned + ensembled),1038.0,+42/-56,0.046,17.04,12.62,24.695,159.54,1.96,✔️,0.0,False,CPU
19,🌳,Tree-based,LightGBM (default),1028.0,+67/-58,0.079,17.38,13.49,25.383,5.46,0.229,✔️,0.0,False,CPU
20,🌳,Tree-based,RandomForest (tuned),1022.0,+40/-66,0.008,17.61,14.28,24.691,159.54,0.477,✔️,0.0,False,CPU
21,🌳,Tree-based,ExtraTrees (default),1017.0,+66/-74,0.09,17.78,11.7,25.345,6.49,0.787,✔️,0.0,False,CPU
22,🌳,Tree-based,XGBoost (default),1000.0,+67/-69,0.098,18.36,13.53,26.968,9.39,1.54,✔️,0.0,False,CPU
23,🌳,Tree-based,RandomForest (default),999.0,+54/-82,0.041,18.39,13.34,25.67,11.02,0.764,✔️,0.0,False,CPU
24,📏,Baseline,Linear (tuned + ensembled),982.0,+90/-124,0.155,18.98,9.36,29.566,208.92,1.069,✔️,0.0,False,CPU
25,🧠⚡,Foundation Model,TabDPT (default) [22.22% IMPUTED],962.0,+70/-90,0.072,19.62,9.73,27.614,115.79,5.264,✔️,22.22,True,GPU
26,📏,Baseline,Linear (tuned),959.0,+102/-139,0.158,19.71,7.36,30.346,208.92,0.302,✔️,0.0,False,CPU
27,📏,Baseline,Linear (default),886.0,+124/-164,0.107,21.88,11.57,35.304,5.55,0.43,✔️,0.0,False,CPU
