#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),2199.0,+298/-67,0.897,3.38,1.67,1.989,56.29,4.031,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M),2105.0,+313/-69,0.798,4.75,2.83,1.666,14.41,2.084,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori),2051.0,+212/-26,0.751,5.75,4.21,2.977,14.79,1.521,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1959.0,+334/-105,0.664,7.88,3.82,2.58,14.15,0.487,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1945.0,+289/-108,0.692,8.25,4.99,2.876,10.03,0.63,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1918.0,+280/-146,0.717,9.0,4.69,2.787,9.68,0.639,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1884.0,+271/-116,0.624,10.0,4.66,3.973,9830.47,232.103,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1876.0,+379/-198,0.641,10.25,5.63,2.432,2356.36,7.546,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1810.0,+166/-54,0.571,12.5,10.43,4.601,9830.47,22.221,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1710.0,+372/-231,0.548,16.62,5.06,4.91,6.0,0.139,✔️,0.0,False,GPU,model,
10,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1694.0,+340/-180,0.476,17.38,9.48,3.882,2356.36,0.878,✔️,0.0,False,GPU,model,
11,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1691.0,+187/-83,0.442,17.5,12.04,5.978,51.28,43.062,✔️,0.0,False,GPU,model,
12,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1663.0,+111/-49,0.425,18.88,17.29,6.227,4918.07,35.587,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1645.0,+158/-78,0.419,19.75,16.74,6.135,7.43,0.262,➖,0.0,False,GPU,model,
14,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1643.0,+297/-189,0.417,19.88,12.81,5.422,8.24,0.532,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1634.0,+516/-235,0.423,20.31,9.39,4.431,6437.84,56.08,✔️,12.5,True,GPU,model,
16,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1603.0,+176/-108,0.368,22.0,14.13,5.905,4.08,0.065,➖,0.0,False,GPU,model,
17,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1569.0,+124/-85,0.275,23.88,21.36,8.759,39204.86,1759.104,✔️,0.0,False,GPU,model,
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1547.0,+117/-86,0.211,25.12,22.86,9.446,1206.7,4.571,✔️,0.0,False,CPU,model,
19,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1540.0,+153/-129,0.326,25.5,20.75,7.309,4918.07,0.949,✔️,0.0,False,GPU,model,
20,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1511.0,+248/-185,0.306,27.25,6.18,10.6,9011.78,8.012,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1509.0,+136/-71,0.187,27.38,24.94,8.776,3127.07,0.459,✔️,0.0,False,CPU,model,
22,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [12.50% IMPUTED],1508.0,+191/-149,0.275,27.44,19.86,7.929,94.16,2.176,✔️,12.5,True,GPU,model,
23,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1505.0,+163/-114,0.252,27.62,24.29,7.219,3814.24,4.368,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1505.0,+145/-75,0.196,27.62,25.24,8.735,3127.07,0.057,✔️,0.0,False,CPU,model,
25,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1481.0,+176/-120,0.24,29.12,23.51,8.935,1673.38,2.446,✔️,0.0,False,GPU,model,
