#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
44,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [35.29% IMPUTED],1221.0,+66/-72,0.175,41.83,19.93,18.661,3.27,0.315,✔️,35.29,True,GPU,model,
45,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1217.0,+55/-47,0.117,42.17,19.6,19.993,13.74,0.316,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1207.0,+52/-52,0.109,43.04,30.51,19.269,1877.68,0.014,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1197.0,+51/-47,0.099,43.92,31.89,19.818,257.64,0.846,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1188.0,+49/-56,0.108,44.75,21.98,19.992,6.9,0.015,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1187.0,+48/-62,0.11,44.83,33.96,19.052,2832.93,0.112,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1184.0,+56/-54,0.09,45.04,28.45,19.062,2.06,0.122,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1169.0,+66/-67,0.096,46.38,34.34,20.732,594.95,4.649,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1168.0,+56/-59,0.078,46.52,32.79,20.963,257.64,0.068,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M) [74.51% IMPUTED],1164.0,+91/-84,0.189,46.77,12.86,22.89,0.53,0.077,✔️,74.51,True,GPU,model,
54,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1161.0,+53/-56,0.078,47.04,38.43,20.874,377.14,0.747,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori) [74.51% IMPUTED],1156.0,+94/-83,0.171,47.5,17.4,23.159,0.53,0.077,✔️,74.51,True,GPU,model,
56,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1154.0,+50/-48,0.071,47.66,40.55,19.74,2.2,0.171,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1124.0,+48/-44,0.045,50.25,44.33,21.644,377.14,0.091,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1104.0,+62/-70,0.06,51.82,38.59,22.237,594.95,0.336,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1082.0,+58/-62,0.067,53.64,44.5,26.915,176.26,0.499,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1080.0,+51/-67,0.062,53.79,32.99,23.221,301.0,65.827,✔️,0.0,False,GPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1075.0,+81/-86,0.104,54.2,22.44,25.714,39935.25,4.288,✔️,0.0,False,GPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1072.0,+82/-92,0.1,54.38,25.14,25.827,39935.25,20.166,✔️,0.0,False,GPU,model,
63,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818) [25.49% IMPUTED],1050.0,+50/-50,0.03,56.1,49.84,24.027,12.4,2.558,➖,25.49,True,GPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1040.0,+49/-61,0.027,56.86,51.36,23.733,8.96,0.129,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1036.0,+54/-60,0.036,57.1,52.02,28.215,176.26,0.191,✔️,0.0,False,CPU,model,
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1030.0,+70/-73,0.053,57.55,46.72,26.61,3.14,0.741,✔️,0.0,False,GPU,model,
67,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1007.0,+64/-69,0.028,59.24,50.7,26.194,1.97,0.251,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+53/-56,0.011,59.69,53.33,26.353,0.43,0.053,✔️,0.0,False,CPU,model,
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584) [25.49% IMPUTED],982.0,+71/-75,0.029,60.91,52.98,28.547,0.8,0.119,➖,25.49,True,GPU,model,
70,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),979.0,+59/-72,0.02,61.08,56.6,25.92,3.12,0.312,✔️,0.0,False,CPU,model,
71,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),976.0,+100/-108,0.072,61.29,22.79,31.322,398.79,4.645,✔️,0.0,False,GPU,model,
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),970.0,+59/-81,0.026,61.66,53.52,27.89,129.17,1.627,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),940.0,+62/-85,0.027,63.52,43.99,33.189,22.76,0.025,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),903.0,+77/-100,0.025,65.63,28.57,34.418,240.78,0.308,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),880.0,+80/-104,0.019,66.79,40.35,34.962,240.78,0.068,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),822.0,+65/-85,0.015,69.47,65.14,33.696,129.17,0.103,✔️,0.0,False,CPU,model,
77,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),821.0,+76/-107,0.006,69.51,65.6,37.465,1.23,0.115,✔️,0.0,False,CPU,model,
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),606.0,+68/-101,0.0,75.88,75.49,45.944,0.19,0.037,✔️,0.0,False,CPU,model,
