#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
30,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1551.0,+327/-183,0.23,30.62,27.35,7.465,2406.36,0.713,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1526.0,+359/-288,0.231,31.93,11.4,8.766,0.79,0.06,✔️,0.0,False,CPU,model,
32,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1515.0,+209/-110,0.16,32.53,30.8,7.596,425.61,0.04,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1499.0,+258/-324,0.141,33.4,27.86,9.218,2.88,0.01,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1487.0,+250/-165,0.161,34.02,31.38,8.212,2406.36,0.05,✔️,0.0,False,GPU,model,
35,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1472.0,+214/-145,0.091,34.84,32.91,9.15,282.13,1.74,✔️,0.0,False,CPU,model,
36,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1471.0,+321/-152,0.146,34.91,32.28,7.651,6.88,0.094,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1459.0,+238/-169,0.088,35.51,32.86,9.268,282.13,0.388,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1449.0,+133/-58,0.069,36.04,34.46,9.887,2173.01,65.027,✔️,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1362.0,+121/-113,0.059,40.58,39.42,9.447,2173.01,16.096,✔️,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1360.0,+453/-359,0.173,40.69,29.75,8.92,24.78,8.888,➖,0.0,False,GPU,model,
41,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1344.0,+366/-340,0.165,41.51,33.86,9.254,0.48,0.126,➖,0.0,False,GPU,model,
42,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1332.0,+288/-316,0.061,42.07,37.17,10.371,0.6,0.08,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1321.0,+160/-290,0.029,42.67,41.1,10.288,17.56,0.39,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1283.0,+138/-194,0.005,44.58,42.9,10.389,3.13,0.038,✔️,0.0,False,GPU,model,
45,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1270.0,+148/-160,0.01,45.2,44.0,11.009,2.28,0.13,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1265.0,+157/-213,0.06,45.44,43.58,10.473,4348.61,0.528,✔️,0.0,False,CPU,model,
