method,family,x_train,x_infer,imp,elo,n_configs,imputed,imputed_pct
BetaTabPFN,Foundation Model,96.61066579103469,0.7544588009516399,17.42473427114962,1461.6,1.0,False,0.0
CatBoost,Tree-based,1.382082782658015,0.017649330027388742,8.829395632946497,1814.3,1.0,False,0.0
CatBoost,Tree-based,3.683549421738115,0.035792996756703686,8.98439203027919,1809.1,2.0,False,0.0
CatBoost,Tree-based,12.754649796925095,0.05907716161046458,9.094593700710973,1817.2,5.0,False,0.0
CatBoost,Tree-based,23.62959911912905,0.07726217637867007,9.14939281372452,1816.4,10.0,False,0.0
CatBoost,Tree-based,47.37492895290942,0.0947269937640902,9.070955029574028,1824.0,25.0,False,0.0
CatBoost,Tree-based,86.77729710547993,0.11115395943862239,9.040621911596082,1827.1,50.0,False,0.0
CatBoost,Tree-based,167.2712430131073,0.13971939861939656,9.091724397243556,1819.2,100.0,False,0.0
CatBoost,Tree-based,246.0389923703963,0.1540251011819568,9.111392959311576,1816.1,150.0,False,0.0
CatBoost,Tree-based,329.05075313123194,0.16638114459460035,9.13018230244746,1812.7,201.0,False,0.0
ChimeraBoost,Tree-based,0.5392980166665183,0.0494996236081709,11.185999969705977,1703.1,1.0,False,0.0
ChimeraBoost,Tree-based,1.076420127962907,0.10581745264822978,10.727063183050305,1765.7,2.0,False,0.0
ChimeraBoost,Tree-based,2.658286767076883,0.1848504743555136,10.480436901802975,1792.6,5.0,False,0.0
ChimeraBoost,Tree-based,5.323936355191955,0.28778960016038685,10.388308423585647,1802.0,10.0,False,0.0
ChimeraBoost,Tree-based,14.077847183588997,0.4299118418163724,10.321218177658173,1811.4,25.0,False,0.0
ChimeraBoost,Tree-based,29.08640064122422,0.5104804111851586,10.244077277689918,1818.7,50.0,False,0.0
ChimeraBoost,Tree-based,57.697170673561786,0.6088316089577145,10.160606196043707,1825.6,100.0,False,0.0
ChimeraBoost,Tree-based,86.15556392509299,0.6675706014368269,10.092257826714853,1831.3,150.0,False,0.0
ChimeraBoost,Tree-based,115.66400360356192,0.67724424543695,10.005523865518564,1840.5,201.0,False,0.0
EBM,Tree-based,0.7112587014834086,0.005423073797379131,18.898453967681693,1390.8,1.0,False,0.0
EBM,Tree-based,1.805888096855573,0.01166082767964927,18.085039684938703,1424.2,2.0,False,0.0
EBM,Tree-based,4.5739416590236,0.022699023320909735,17.447412212846363,1452.1,5.0,False,0.0
EBM,Tree-based,9.125088719593155,0.03331359493060592,17.134276726526164,1465.9,10.0,False,0.0
EBM,Tree-based,23.261691012250054,0.05013045834119456,16.822036856156412,1485.0,25.0,False,0.0
EBM,Tree-based,47.22912600066927,0.06101354756231438,16.63929306348087,1495.4,50.0,False,0.0
EBM,Tree-based,94.0295132726431,0.07288420678237517,16.43499345114659,1508.2,100.0,False,0.0
EBM,Tree-based,141.07117582102617,0.08134068548526378,16.3646138764716,1511.9,150.0,False,0.0
EBM,Tree-based,188.7956405878067,0.08856163733720951,16.24692149238912,1520.1,201.0,False,0.0
EXAONE-Tabular,Foundation Model,2.2116832934485537,0.8857441923353407,4.320906736190685,2212.0,1.0,False,0.0
ExtraTrees,Tree-based,0.34006936718802694,0.05708923842296955,24.871300154784322,1015.8,1.0,False,0.0
ExtraTrees,Tree-based,0.5790262036940509,0.07034574746718866,22.48085140863249,1082.2,2.0,False,0.0
ExtraTrees,Tree-based,1.5414359952796972,0.09288563490262867,19.143553093039962,1197.7,5.0,False,0.0
ExtraTrees,Tree-based,2.9353651221384087,0.10109344429242911,18.006450686210197,1252.0,10.0,False,0.0
ExtraTrees,Tree-based,7.311122064579998,0.10828184879460544,17.34022858910269,1286.1,25.0,False,0.0
ExtraTrees,Tree-based,14.543741955778058,0.1223033865131739,17.133570238944184,1302.5,50.0,False,0.0
ExtraTrees,Tree-based,29.190932779406253,0.1386914013770589,16.984024059173173,1314.7,100.0,False,0.0
ExtraTrees,Tree-based,43.97827129701251,0.1459534486657695,16.998710751531338,1316.3,150.0,False,0.0
ExtraTrees,Tree-based,59.30119060738046,0.15240338331003297,17.076292248272836,1316.9,201.0,False,0.0
FastaiMLP,Neural Network,1.5179051995277404,0.11463035485676852,21.36684984677691,1250.8,1.0,False,0.0
FastaiMLP,Neural Network,3.250452870568655,0.22480694902570628,19.761856040486204,1286.9,2.0,False,0.0
FastaiMLP,Neural Network,9.005873762977501,0.5565998143320443,18.009337567312052,1350.5,5.0,False,0.0
FastaiMLP,Neural Network,18.76636318086097,0.9690827943219078,17.185177700919617,1381.4,10.0,False,0.0
FastaiMLP,Neural Network,44.76727152914619,1.3936753553814358,16.370600497855804,1416.4,25.0,False,0.0
FastaiMLP,Neural Network,90.22432800355222,1.6932007532649571,15.939696661737871,1436.6,50.0,False,0.0
FastaiMLP,Neural Network,183.97104303716708,2.0269078993797303,15.577138221719542,1452.7,100.0,False,0.0
FastaiMLP,Neural Network,276.7808531493655,2.217932336860233,15.347515509246978,1466.0,150.0,False,0.0
FastaiMLP,Neural Network,371.58809367813205,2.377636095152961,15.210675003864068,1472.9,201.0,False,0.0
LightGBM,Tree-based,0.2873206973075867,0.03291781478457981,16.329523977369753,1387.2,1.0,False,0.0
LightGBM,Tree-based,0.7523280042682676,0.30228646609518267,15.450805704244534,1466.1,2.0,False,0.0
LightGBM,Tree-based,1.9490903847744347,0.5169466094175975,14.254485961440222,1577.9,5.0,False,0.0
LightGBM,Tree-based,4.038535406384647,0.7806727427285538,13.334115036544494,1660.9,10.0,False,0.0
LightGBM,Tree-based,10.406685588995417,0.7659565508319488,12.591886651664971,1713.2,25.0,False,0.0
LightGBM,Tree-based,21.65572655266804,0.7608339553409152,12.278410854666626,1738.4,50.0,False,0.0
LightGBM,Tree-based,43.03066518957255,0.6794432016213735,12.083269660326046,1749.2,100.0,False,0.0
LightGBM,Tree-based,64.0073656446493,0.6422924770249261,12.017008412415601,1751.3,150.0,False,0.0
LightGBM,Tree-based,86.84701181650561,0.6494090853797065,11.992027497227314,1753.8,201.0,False,0.0
LimiX,Foundation Model,5.111672328578101,2.6994157224231294,22.418031869175515,1314.8,1.0,False,0.0
ModernNCA,Neural Network,8.343818049304879,0.24960134666003478,17.593296874030635,1349.9,1.0,False,0.0
ModernNCA,Neural Network,25.36871460462941,0.5785744608262396,15.573991022596726,1457.2,2.0,False,0.0
ModernNCA,Neural Network,60.91776288315985,1.29474806549814,13.112434460907895,1614.2,5.0,False,0.0
ModernNCA,Neural Network,112.40055672244232,2.1427076773113676,12.3407298995021,1662.8,10.0,False,0.0
ModernNCA,Neural Network,260.32909979783165,3.2223339104917317,11.588367803164003,1714.8,25.0,False,0.0
ModernNCA,Neural Network,532.4813413639333,4.403245247337553,11.3176381122504,1733.8,50.0,False,0.0
ModernNCA,Neural Network,1051.3033817569813,5.577289804829491,11.288215417685585,1739.5,100.0,False,0.0
ModernNCA,Neural Network,1569.7102742528518,6.1475244152281014,11.291971237617565,1737.0,150.0,False,0.0
ModernNCA,Neural Network,2139.1684153662786,6.325604553540547,11.289587057111367,1733.2,201.0,False,0.0
OrionMSP,Foundation Model,17.6345194998582,6.999824753763453,26.67293284136737,1005.4,1.0,False,0.0
PerpetualBooster,Tree-based,1.2131486089530705,0.02965048021146198,35.10769387360673,856.4,1.0,False,0.0
PerpetualBooster,Tree-based,6.4317773956676225,0.22935918906661776,32.85755454610132,924.2,2.0,False,0.0
PerpetualBooster,Tree-based,16.949305660221782,0.5854122012285812,25.469163658266954,1096.8,5.0,False,0.0
PerpetualBooster,Tree-based,20.261904767465836,0.6407534321768841,25.34092433119201,1105.0,6.0,False,0.0
RandomForest,Tree-based,0.11978098453110772,0.013700753345198666,25.354489694399774,1000.7,1.0,False,0.0
RandomForest,Tree-based,0.33536697506467894,0.04106136881262925,20.638029534371523,1158.9,2.0,False,0.0
RandomForest,Tree-based,1.0588012864968244,0.08666087893968005,18.79776441333083,1256.9,5.0,False,0.0
RandomForest,Tree-based,2.1551843554694665,0.13055782061776983,18.173442003708114,1295.5,10.0,False,0.0
RandomForest,Tree-based,5.269352712999572,0.1467222069122896,17.744901217289737,1327.1,25.0,False,0.0
RandomForest,Tree-based,10.596801687344575,0.17247340918952692,17.5923484088673,1339.1,50.0,False,0.0
RandomForest,Tree-based,21.25723020167063,0.20130787733722671,17.488162701658997,1349.4,100.0,False,0.0
RandomForest,Tree-based,32.007016861700805,0.20976078060765227,17.434421787158165,1354.5,150.0,False,0.0
