#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
30,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1362.0,+130/-95,0.123,31.72,25.18,9.958,13.63,0.049,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1352.0,+115/-74,0.132,32.37,26.5,9.298,39519.07,167.037,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1352.0,+132/-92,0.117,32.4,26.41,10.282,1959.05,0.412,✔️,0.0,False,CPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1324.0,+167/-99,0.128,34.3,20.52,11.093,8982.74,0.421,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1321.0,+126/-89,0.091,34.48,28.13,10.571,1959.05,0.051,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1305.0,+169/-138,0.154,35.57,27.65,8.926,13.53,0.467,✔️,0.0,False,GPU,model,
36,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1278.0,+146/-106,0.128,37.39,30.81,9.724,21.52,8.35,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1263.0,+121/-160,0.137,38.36,28.12,13.438,1163.69,2.098,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1254.0,+141/-161,0.118,38.98,23.32,11.368,5151.88,1.591,✔️,0.0,False,CPU,model,
39,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1248.0,+102/-77,0.028,39.38,35.33,11.6,10.05,0.05,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1243.0,+119/-162,0.121,39.75,26.19,13.684,1163.69,0.288,✔️,0.0,False,CPU,model,
41,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1241.0,+210/-210,0.12,39.86,17.94,11.385,121.77,21.803,➖,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1216.0,+76/-84,0.024,41.5,32.31,12.823,26.38,0.302,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1201.0,+158/-170,0.061,42.53,32.81,13.643,3084.49,0.126,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1199.0,+135/-151,0.077,42.65,33.95,12.025,5151.88,0.136,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1194.0,+50/-45,0.0,42.97,40.97,11.997,4.3,0.317,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1164.0,+97/-142,0.04,44.87,40.56,15.195,675.17,1.54,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1161.0,+151/-172,0.038,45.09,34.17,14.152,3084.49,0.012,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1127.0,+86/-146,0.019,47.17,42.82,15.789,675.17,0.206,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1126.0,+60/-50,0.0,47.22,45.72,13.199,4.06,0.299,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1122.0,+74/-125,0.0,47.52,44.89,15.171,195.75,0.36,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1116.0,+95/-124,0.036,47.88,44.0,14.747,2215.61,7.791,✔️,0.0,False,CPU,model,
52,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1104.0,+142/-206,0.048,48.55,39.01,15.569,10.2,2.716,✔️,0.0,False,GPU,model,
53,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1100.0,+96/-194,0.026,48.84,40.2,16.504,7.47,1.008,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1088.0,+133/-150,0.012,49.5,41.87,15.219,12.26,0.013,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1081.0,+58/-128,0.0,49.92,47.37,16.466,195.75,0.165,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1075.0,+224/-414,0.183,50.27,15.21,23.375,52983.71,36.311,✔️,0.0,False,GPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1065.0,+92/-133,0.02,50.83,47.78,15.243,2215.61,0.838,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1065.0,+224/-424,0.175,50.87,17.02,23.501,52983.71,5.585,✔️,0.0,False,GPU,model,
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1039.0,+112/-160,0.0,52.3,49.02,15.023,22.4,0.134,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+74/-138,0.0,54.35,51.82,17.503,0.63,0.12,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),952.0,+237/-477,0.084,56.7,24.49,26.235,394.68,6.52,✔️,0.0,False,GPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),947.0,+157/-325,0.0,56.92,45.9,21.663,88.43,0.512,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),941.0,+92/-174,0.0,57.18,55.42,19.798,6.97,0.818,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),911.0,+67/-145,0.0,58.51,57.53,19.791,32.6,0.021,✔️,0.0,False,CPU,model,
65,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),848.0,+154/-324,0.0,60.96,55.22,23.953,88.43,0.051,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),843.0,+44/-122,0.0,61.12,60.63,20.667,725.45,268.761,✔️,0.0,False,GPU,model,
67,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),767.0,+172/-425,0.0,63.57,47.98,30.824,0.42,0.047,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),612.0,+97/-388,0.0,67.08,66.69,35.087,777.82,0.312,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),601.0,+109/-436,0.0,67.27,66.84,35.13,777.82,0.108,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),451.0,+98/-402,0.0,69.34,69.28,37.069,3.91,0.126,✔️,0.0,False,CPU,model,
