#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
0,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1856.0,+207/-79,0.831,6.54,3.02,9.293,9.81,0.746,✔️,0.0,False,GPU
1,📊,Reference Pipeline,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1725.0,+156/-57,0.67,11.3,7.0,13.335,245.58,2.838,✔️,0.0,False,GPU
2,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1720.0,+193/-74,0.676,11.52,5.63,13.497,2742.8,1.218,✔️,0.0,False,GPU
3,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1709.0,+237/-110,0.662,12.07,5.4,12.615,2742.8,7.936,✔️,0.0,False,GPU
4,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1696.0,+436/-238,0.813,12.72,1.88,8.943,64.25,6.446,✔️,0.0,False,GPU
5,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1641.0,+197/-96,0.578,15.67,10.09,15.821,11.1,0.682,✔️,0.0,False,GPU
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1628.0,+261/-148,0.562,16.43,7.59,13.841,11.21,0.845,✔️,0.0,False,GPU
7,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1580.0,+185/-110,0.461,19.41,10.61,16.322,4471.59,21.354,✔️,0.0,False,GPU
8,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1580.0,+199/-134,0.496,19.44,9.01,15.343,12.32,0.524,✔️,0.0,False,GPU
9,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1565.0,+246/-174,0.522,20.43,7.2,16.599,6.2,0.211,✔️,0.0,False,GPU
10,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1560.0,+318/-223,0.546,20.8,7.7,20.128,2987.95,15.005,✔️,14.29,True,GPU
11,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1554.0,+119/-52,0.439,21.22,12.66,17.251,4471.59,3.755,✔️,0.0,False,GPU
12,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1546.0,+158/-116,0.446,21.74,11.72,16.186,46.82,7.43,➖,0.0,False,GPU
13,📊,Reference Pipeline,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1512.0,+187/-84,0.301,24.21,13.11,19.721,6549.61,2.898,✔️,0.0,False,CPU
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1511.0,+128/-82,0.392,24.28,13.98,19.857,3919.29,4.506,✔️,0.0,False,GPU
15,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [14.29% IMPUTED],1504.0,+243/-179,0.438,24.8,13.33,21.781,200.35,4.415,✔️,14.29,True,GPU
16,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1471.0,+227/-196,0.392,27.3,11.96,22.04,2987.95,0.629,✔️,14.29,True,GPU
17,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1470.0,+117/-75,0.34,27.41,15.94,20.591,3919.29,0.749,✔️,0.0,False,GPU
18,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1459.0,+185/-163,0.376,28.27,13.87,22.544,4631.38,190.548,✔️,0.0,False,GPU
19,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1458.0,+64/-33,0.282,28.31,24.43,19.795,3415.61,1.368,✔️,0.0,False,CPU
20,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1458.0,+145/-89,0.284,28.34,21.98,20.662,1502.45,6.327,✔️,0.0,False,CPU
21,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1449.0,+203/-166,0.334,29.04,16.46,21.766,7.26,0.403,✔️,14.29,True,GPU
