#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
44,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1192.0,+55/-54,0.077,40.22,26.54,19.016,2.06,0.122,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1178.0,+67/-66,0.093,41.25,31.34,20.671,594.95,4.649,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1168.0,+62/-68,0.072,41.93,29.97,20.907,257.64,0.068,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1161.0,+59/-60,0.072,42.41,35.21,20.827,377.14,0.747,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1159.0,+54/-48,0.061,42.6,36.8,19.689,2.2,0.171,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1123.0,+52/-45,0.041,45.06,39.96,21.597,377.14,0.091,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1109.0,+63/-75,0.058,46.02,34.66,22.175,594.95,0.336,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1087.0,+52/-69,0.059,47.48,30.59,23.171,301.0,65.827,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1083.0,+59/-70,0.059,47.74,40.04,26.861,176.26,0.499,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1081.0,+83/-96,0.106,47.86,21.07,25.658,39935.25,4.288,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1079.0,+84/-101,0.102,47.99,23.17,25.772,39935.25,20.166,✔️,0.0,False,GPU,model,
55,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1036.0,+56/-62,0.021,50.71,46.66,23.681,8.96,0.129,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1034.0,+54/-63,0.031,50.82,46.66,28.162,176.26,0.191,✔️,0.0,False,CPU,model,
57,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1033.0,+73/-77,0.048,50.88,41.33,26.551,3.14,0.741,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1010.0,+70/-75,0.027,52.25,45.19,26.139,1.97,0.251,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+61/-61,0.011,52.8,46.64,26.301,0.43,0.053,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),980.0,+64/-72,0.024,53.9,50.35,25.861,3.12,0.312,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),978.0,+104/-118,0.074,54.04,21.67,31.27,398.79,4.645,✔️,0.0,False,GPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),973.0,+61/-86,0.025,54.26,48.09,27.839,129.17,1.627,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),943.0,+62/-87,0.024,55.81,35.67,33.135,22.76,0.025,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),909.0,+79/-97,0.022,57.43,27.0,34.372,240.78,0.308,✔️,0.0,False,CPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),882.0,+83/-110,0.017,58.62,37.4,34.915,240.78,0.068,✔️,0.0,False,CPU,model,
66,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),822.0,+71/-86,0.013,60.92,57.78,33.646,129.17,0.103,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),820.0,+83/-111,0.008,60.98,57.68,37.428,1.23,0.115,✔️,0.0,False,CPU,model,
68,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),623.0,+70/-103,0.0,66.08,65.69,45.899,0.19,0.037,✔️,0.0,False,CPU,model,
