#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
16,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1432.0,+168/-122,0.365,23.88,15.35,20.176,3796.93,4.545,✔️,0.0,False,GPU
17,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1423.0,+205/-129,0.349,24.5,11.63,20.227,3796.93,0.767,✔️,0.0,False,GPU
18,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1420.0,+190/-120,0.332,24.75,18.37,19.283,4335.39,3.527,✔️,0.0,False,GPU
19,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1393.0,+213/-154,0.353,26.62,18.79,22.272,9413.13,343.731,✔️,0.0,False,GPU
20,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1391.0,+232/-140,0.292,26.75,15.92,22.471,5.38,0.274,➖,0.0,False,GPU
21,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1384.0,+82/-70,0.231,27.25,25.67,20.286,2029.77,4.113,✔️,0.0,False,CPU
22,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1377.0,+81/-81,0.237,27.75,25.81,20.073,2029.77,1.04,✔️,0.0,False,CPU
23,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1376.0,+213/-198,0.306,27.88,10.25,22.375,2079.22,3.347,✔️,0.0,False,GPU
24,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1348.0,+134/-88,0.216,29.88,26.16,20.688,27893.23,752.506,✔️,0.0,False,GPU
25,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1338.0,+130/-91,0.221,30.56,26.76,21.297,6686.5,9.587,✔️,0.0,False,GPU
26,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1330.0,+137/-151,0.193,31.12,21.52,23.314,17528.83,0.282,✔️,0.0,False,CPU
27,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1324.0,+139/-116,0.199,31.56,26.52,21.638,6686.5,0.752,✔️,0.0,False,GPU
28,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1320.0,+227/-162,0.288,31.88,14.01,23.559,9413.13,39.488,✔️,0.0,False,GPU
29,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1317.0,+197/-160,0.258,32.12,16.79,25.133,14.97,0.624,✔️,0.0,False,GPU
30,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1313.0,+208/-162,0.245,32.44,15.46,23.659,968.86,1.864,✔️,0.0,False,CPU
31,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1302.0,+223/-294,0.323,33.25,9.38,23.572,21.85,1.702,➖,0.0,False,GPU
32,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1293.0,+251/-202,0.239,33.88,6.5,23.847,2079.22,0.319,✔️,0.0,False,GPU
33,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1292.0,+92/-92,0.166,34.0,31.11,22.344,26.32,0.254,✔️,0.0,False,CPU
34,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1290.0,+154/-148,0.193,34.12,25.97,25.038,283.65,4.103,➖,0.0,False,GPU
35,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1290.0,+208/-219,0.263,34.12,22.1,23.451,729.27,1.833,✔️,0.0,False,CPU
36,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1269.0,+165/-117,0.173,35.75,30.93,22.351,27893.23,206.719,✔️,0.0,False,GPU
37,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1259.0,+123/-164,0.176,36.5,30.43,24.732,17528.83,0.025,✔️,0.0,False,CPU
38,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1254.0,+106/-151,0.133,36.88,33.17,24.782,3647.6,2.161,✔️,0.0,False,CPU
39,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1240.0,+208/-176,0.169,37.94,17.23,26.539,968.86,0.284,✔️,0.0,False,CPU
40,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1237.0,+114/-138,0.143,38.12,34.57,25.276,12.19,0.042,✔️,0.0,False,CPU
41,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1232.0,+129/-182,0.162,38.5,32.65,24.523,1560.18,0.201,✔️,0.0,False,CPU
42,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1231.0,+112/-171,0.138,38.62,34.47,25.022,1560.18,1.226,✔️,0.0,False,CPU
43,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1222.0,+177/-189,0.133,39.25,21.82,26.51,3647.6,0.194,✔️,0.0,False,CPU
44,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1220.0,+194/-185,0.195,39.38,28.86,24.915,729.27,0.325,✔️,0.0,False,CPU
45,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1215.0,+92/-86,0.056,39.75,37.17,23.707,4.93,0.592,✔️,0.0,False,CPU
46,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1212.0,+174/-156,0.132,40.0,30.07,26.135,5.12,0.444,✔️,0.0,False,CPU
47,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1210.0,+120/-120,0.082,40.12,36.11,27.298,3.02,0.076,➖,0.0,False,GPU
48,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1200.0,+256/-190,0.171,40.88,17.91,26.714,46.36,39.803,✔️,0.0,False,GPU
49,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1200.0,+185/-206,0.152,40.88,26.69,28.703,2721.87,12.59,✔️,0.0,False,CPU
50,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1147.0,+184/-244,0.111,44.62,31.87,28.923,7.42,0.203,✔️,0.0,False,CPU
51,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1127.0,+126/-156,0.087,46.0,39.9,28.135,19.13,6.92,✔️,0.0,False,GPU
52,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1103.0,+136/-173,0.066,47.62,38.83,30.249,2721.87,1.082,✔️,0.0,False,CPU
53,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1103.0,+167/-255,0.072,47.62,40.9,31.551,8.99,1.372,✔️,0.0,False,GPU
54,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1092.0,+106/-149,0.03,48.38,45.2,30.08,17.24,0.565,✔️,0.0,False,GPU
55,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1017.0,+276/-365,0.136,53.12,32.74,40.373,155.59,2.046,✔️,0.0,False,CPU
56,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1015.0,+122/-158,0.019,53.25,51.47,33.043,14.37,0.362,✔️,0.0,False,CPU
57,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1006.0,+109/-177,0.022,53.75,51.16,30.319,495.65,205.513,✔️,0.0,False,GPU
58,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+90/-205,0.0,54.12,51.47,37.633,0.74,0.148,✔️,0.0,False,CPU
59,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),997.0,+149/-252,0.032,54.31,48.96,33.025,44782.6,7.958,✔️,0.0,False,GPU
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),981.0,+133/-232,0.012,55.19,51.69,33.332,44782.6,36.102,✔️,0.0,False,GPU
61,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),969.0,+96/-166,0.0,55.88,54.35,35.287,20.95,3.326,➖,0.0,False,GPU
62,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),931.0,+124/-194,0.008,57.88,55.2,38.643,5.16,0.787,✔️,0.0,False,CPU
63,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),919.0,+90/-266,0.0,58.44,56.43,43.486,909.8,0.609,✔️,0.0,False,CPU
64,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),916.0,+148/-232,0.019,58.62,54.57,37.199,8.38,0.659,✔️,0.0,False,CPU
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),894.0,+84/-252,0.0,59.69,57.67,44.418,909.8,0.107,✔️,0.0,False,CPU
66,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),817.0,+74/-196,0.0,63.0,62.28,53.31,1308.45,9.593,✔️,0.0,False,CPU
67,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),787.0,+103/-230,0.0,64.12,63.36,44.139,666.72,7.823,✔️,0.0,False,GPU
68,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),784.0,+298/-485,0.082,64.25,51.79,51.875,155.59,0.191,✔️,0.0,False,CPU
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),766.0,+82/-221,0.0,64.88,64.41,43.141,4.67,0.855,➖,0.0,False,GPU
70,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),738.0,+74/-192,0.0,65.81,65.35,57.002,1308.45,1.071,✔️,0.0,False,CPU
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),716.0,+96/-270,0.0,66.5,65.9,50.179,4.62,0.135,✔️,0.0,False,CPU
72,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),669.0,+112/-333,0.0,67.81,67.13,62.368,218.36,0.46,✔️,0.0,False,CPU
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),189.0,+122/-696,0.0,73.5,73.49,71.879,0.52,0.075,✔️,0.0,False,CPU
