#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1690.0,+224/-117,0.556,16.89,9.57,3.883,2307.57,7.226,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1660.0,+223/-198,0.613,18.43,8.0,4.951,5.15,0.14,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1656.0,+119/-43,0.523,18.65,12.76,5.677,4823.37,22.312,✔️,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1624.0,+127/-65,0.45,20.44,13.47,5.643,4560.01,33.831,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1571.0,+122/-65,0.407,23.55,12.53,6.767,48.14,42.001,✔️,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1564.0,+229/-137,0.42,23.95,11.82,4.789,2307.57,0.902,✔️,0.0,False,GPU,model,
17,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1557.0,+151/-69,0.385,24.39,13.03,6.579,7.93,0.264,➖,0.0,False,GPU,model,
18,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1541.0,+104/-66,0.312,25.43,19.38,7.483,5807.07,4.31,✔️,0.0,False,CPU,system,
19,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1535.0,+119/-66,0.299,25.82,18.08,6.553,4560.01,2.233,✔️,0.0,False,GPU,model,
20,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1497.0,+174/-123,0.35,28.32,20.08,6.577,7.67,0.547,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1497.0,+230/-179,0.355,28.32,16.65,6.211,6559.81,56.287,✔️,12.5,True,GPU,model,
22,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1476.0,+114/-64,0.192,29.77,25.31,8.277,4283.1,0.444,✔️,0.0,False,CPU,model,
23,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1474.0,+145/-92,0.265,29.87,21.99,6.671,3.53,0.064,➖,0.0,False,GPU,model,
24,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1474.0,+117/-64,0.243,29.9,22.95,9.577,39519.07,1519.479,✔️,0.0,False,GPU,model,
25,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1452.0,+98/-71,0.179,31.43,27.72,9.091,1203.24,7.106,✔️,0.0,False,CPU,model,
26,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1449.0,+116/-63,0.16,31.65,27.42,8.45,4283.1,0.063,✔️,0.0,False,CPU,model,
27,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1448.0,+191/-116,0.239,31.68,9.13,9.468,8982.74,8.012,✔️,0.0,False,GPU,model,
28,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1446.0,+160/-95,0.224,31.83,25.08,7.176,3660.26,4.755,✔️,0.0,False,GPU,model,
29,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1430.0,+122/-109,0.18,32.96,23.09,8.6,2039.7,2.142,✔️,0.0,False,GPU,model,
30,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1409.0,+74/-39,0.109,34.49,31.41,9.4,1266.57,3.147,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [12.50% IMPUTED],1401.0,+148/-115,0.212,35.08,23.11,8.795,93.39,2.396,✔️,12.5,True,GPU,model,
32,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1384.0,+77/-47,0.087,36.39,33.14,9.562,1266.57,0.475,✔️,0.0,False,CPU,model,
33,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1377.0,+83/-78,0.101,36.87,32.51,9.84,1203.24,0.956,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1362.0,+161/-108,0.135,38.03,27.05,8.183,3660.26,0.492,✔️,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1361.0,+139/-154,0.182,38.05,19.08,10.535,22.46,1.038,➖,0.0,False,GPU,model,
36,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1359.0,+254/-182,0.214,38.22,22.45,7.892,6559.81,0.485,✔️,12.5,True,GPU,model,
37,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1358.0,+122/-84,0.125,38.29,32.4,9.092,2039.7,0.109,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1356.0,+120/-90,0.072,38.41,31.96,10.387,13.63,0.049,✔️,0.0,False,CPU,model,
39,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1345.0,+122/-91,0.08,39.24,33.54,10.699,1959.05,0.412,✔️,0.0,False,CPU,model,
40,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1344.0,+95/-67,0.09,39.32,33.34,9.769,39519.07,167.037,✔️,0.0,False,GPU,model,
41,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1317.0,+112/-86,0.058,41.4,35.28,10.989,1959.05,0.051,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1316.0,+160/-101,0.11,41.46,28.75,11.528,8982.74,0.421,✔️,0.0,False,GPU,model,
43,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1299.0,+151/-138,0.121,42.72,35.03,9.431,13.53,0.467,✔️,0.0,False,GPU,model,
44,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1284.0,+218/-229,0.175,43.85,31.75,10.11,8.74,0.773,✔️,12.5,True,GPU,model,
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1273.0,+135/-110,0.1,44.69,38.53,10.241,21.52,8.35,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1263.0,+114/-168,0.116,45.43,34.72,13.845,1163.69,2.098,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1247.0,+91/-80,0.007,46.59,42.68,12.005,10.05,0.05,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1246.0,+143/-166,0.092,46.7,34.04,11.833,5151.88,1.591,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1244.0,+112/-170,0.097,46.85,32.29,14.088,1163.69,0.288,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1240.0,+206/-211,0.095,47.15,25.74,11.834,121.77,21.803,➖,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1212.0,+80/-92,0.012,49.15,37.74,13.251,26.38,0.302,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1197.0,+150/-166,0.043,50.24,41.0,14.018,3084.49,0.126,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1194.0,+122/-161,0.055,50.48,41.69,12.49,5151.88,0.136,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1190.0,+42/-46,0.0,50.72,48.86,12.422,4.3,0.317,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1166.0,+92/-152,0.023,52.46,48.37,15.571,675.17,1.54,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1157.0,+141/-168,0.032,53.03,41.56,14.523,3084.49,0.012,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1127.0,+82/-156,0.013,55.08,51.03,16.16,675.17,0.206,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1126.0,+48/-54,0.0,55.16,53.75,13.625,4.06,0.299,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1120.0,+63/-126,0.0,55.52,53.04,15.516,195.75,0.36,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1114.0,+95/-128,0.032,55.94,52.04,15.156,2215.61,7.791,✔️,0.0,False,CPU,model,
61,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1101.0,+144/-218,0.025,56.79,47.86,15.98,10.2,2.716,✔️,0.0,False,GPU,model,
62,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1096.0,+96/-204,0.005,57.08,47.61,16.872,7.47,1.008,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1086.0,+132/-152,0.0,57.72,49.6,15.584,12.26,0.013,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1082.0,+227/-436,0.178,57.94,16.76,23.716,52983.71,36.311,✔️,0.0,False,GPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1081.0,+51/-129,0.0,58.04,55.61,16.794,195.75,0.165,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1072.0,+225/-445,0.169,58.6,18.99,23.839,52983.71,5.585,✔️,0.0,False,GPU,model,
67,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1065.0,+96/-143,0.017,59.03,55.86,15.654,2215.61,0.838,✔️,0.0,False,CPU,model,
68,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1039.0,+104/-173,0.0,60.58,57.49,15.46,22.4,0.134,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+75/-153,0.0,62.74,60.34,17.869,0.63,0.12,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),962.0,+240/-480,0.079,64.71,26.56,26.553,394.68,6.52,✔️,0.0,False,GPU,model,
71,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),948.0,+162/-349,0.0,65.42,55.41,21.988,88.43,0.512,✔️,0.0,False,CPU,model,
72,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),946.0,+102/-186,0.0,65.47,63.57,20.122,6.97,0.818,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),909.0,+66/-150,0.0,67.21,66.33,20.107,32.6,0.021,✔️,0.0,False,CPU,model,
74,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),851.0,+155/-338,0.0,69.59,63.73,24.247,88.43,0.051,✔️,0.0,False,CPU,model,
75,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),843.0,+43/-134,0.0,69.88,69.38,21.015,725.45,268.761,✔️,0.0,False,GPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),773.0,+174/-443,0.0,72.22,53.06,31.066,0.42,0.047,✔️,0.0,False,CPU,model,
77,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),610.0,+94/-389,0.0,76.07,75.72,35.285,777.82,0.312,✔️,0.0,False,CPU,model,
78,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),600.0,+106/-436,0.0,76.25,75.87,35.327,777.82,0.108,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),455.0,+95/-410,0.0,78.34,78.29,37.251,3.91,0.126,✔️,0.0,False,CPU,model,
