#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
10,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1703.0,+286/-147,0.577,15.46,4.79,4.372,1.32,0.122,✔️,0.0,False,GPU
11,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1666.0,+105/-54,0.449,17.23,15.13,5.694,4057.31,10.474,✔️,0.0,False,GPU
12,📊,Reference Pipeline,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1663.0,+109/-90,0.416,17.38,12.09,6.221,1490.17,5.79,✔️,0.0,False,CPU
13,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1633.0,+149/-85,0.448,18.92,14.59,5.429,2.02,0.183,➖,0.0,False,GPU
14,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1627.0,+182/-148,0.435,19.23,11.89,5.105,6.94,0.519,✔️,0.0,False,GPU
15,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1621.0,+177/-84,0.438,19.54,11.94,5.656,44.65,38.297,✔️,0.0,False,GPU
16,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1585.0,+179/-174,0.396,21.46,7.24,8.163,3811.61,7.581,✔️,0.0,False,GPU
17,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1536.0,+91/-78,0.237,24.23,20.57,8.792,686.5,5.477,✔️,0.0,False,CPU
18,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1532.0,+131/-133,0.336,24.46,18.95,6.839,4057.31,0.337,✔️,0.0,False,GPU
19,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1504.0,+110/-75,0.192,26.15,19.44,8.535,2267.19,0.422,✔️,0.0,False,CPU
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1491.0,+96/-73,0.192,26.92,18.62,8.569,2267.19,0.046,✔️,0.0,False,CPU
21,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1490.0,+135/-92,0.268,27.0,22.48,7.163,3448.73,2.111,✔️,0.0,False,GPU
22,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1487.0,+138/-93,0.273,27.15,22.55,7.963,708.95,1.973,✔️,0.0,False,GPU
23,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1477.0,+84/-57,0.216,27.77,24.88,8.531,12741.09,387.573,✔️,0.0,False,GPU
24,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1466.0,+185/-124,0.294,28.46,18.96,7.143,0.9,0.072,➖,0.0,False,GPU
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1445.0,+128/-93,0.222,29.85,24.72,7.54,3448.73,0.194,✔️,0.0,False,GPU
26,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1445.0,+117/-96,0.175,29.85,24.36,9.578,686.5,0.743,✔️,0.0,False,CPU
27,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1432.0,+98/-62,0.192,30.69,26.92,8.514,708.95,0.069,✔️,0.0,False,GPU
28,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1409.0,+55/-59,0.114,32.23,30.33,9.492,848.99,0.475,✔️,0.0,False,CPU
29,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1408.0,+53/-50,0.111,32.31,30.99,9.51,848.99,2.375,✔️,0.0,False,CPU
30,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1392.0,+94/-85,0.169,33.38,29.75,10.782,16.07,0.289,✔️,0.0,False,GPU
31,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1386.0,+210/-144,0.259,33.81,13.94,7.768,3805.62,10.413,✔️,46.15,True,GPU
32,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1386.0,+103/-103,0.114,33.85,27.87,10.663,9.02,0.018,✔️,0.0,False,CPU
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1373.0,+131/-161,0.205,34.69,23.92,10.655,3811.61,0.452,✔️,0.0,False,GPU
34,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1363.0,+127/-112,0.116,35.38,29.63,11.959,402.93,0.276,✔️,0.0,False,CPU
35,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1336.0,+111/-77,0.101,37.15,34.12,9.828,12741.09,60.101,✔️,0.0,False,GPU
36,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [46.15% IMPUTED],1317.0,+135/-102,0.166,38.46,26.65,9.922,71.01,1.588,✔️,46.15,True,GPU
37,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1315.0,+198/-192,0.168,38.54,16.8,10.388,59.38,14.073,➖,0.0,False,GPU
38,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1307.0,+110/-112,0.09,39.08,34.64,12.342,402.93,0.034,✔️,0.0,False,CPU
39,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1283.0,+89/-85,0.079,40.69,38.05,9.907,9.79,0.134,✔️,0.0,False,GPU
40,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1282.0,+170/-153,0.172,40.73,26.44,9.261,3805.62,0.262,✔️,46.15,True,GPU
41,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1270.0,+172/-151,0.135,41.54,31.29,11.044,18.77,6.542,➖,0.0,False,GPU
42,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1250.0,+88/-97,0.071,42.92,38.9,11.48,9.18,1.415,✔️,0.0,False,GPU
43,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1249.0,+92/-99,0.061,43.0,38.19,13.342,257.64,0.813,✔️,0.0,False,CPU
44,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1249.0,+86/-97,0.067,43.0,39.69,10.851,4452.11,0.852,✔️,0.0,False,CPU
45,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1230.0,+170/-173,0.156,44.23,29.56,10.397,2.78,0.315,✔️,46.15,True,GPU
46,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1225.0,+96/-114,0.051,44.62,41.19,13.517,2.46,0.014,✔️,0.0,False,CPU
47,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1221.0,+98/-97,0.049,44.85,40.47,13.483,257.64,0.06,✔️,0.0,False,CPU
48,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1202.0,+104/-122,0.056,46.15,42.14,11.465,4452.11,0.089,✔️,0.0,False,CPU
49,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1197.0,+133/-156,0.066,46.46,35.71,14.293,2.47,0.755,✔️,0.0,False,GPU
50,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1197.0,+61/-84,0.019,46.46,44.88,12.343,2.03,0.296,✔️,0.0,False,CPU
51,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1170.0,+76/-104,0.024,48.19,45.75,14.342,177.92,0.433,✔️,0.0,False,CPU
52,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1170.0,+132/-178,0.08,48.23,35.18,14.844,2006.55,0.103,✔️,0.0,False,CPU
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1165.0,+102/-120,0.029,48.54,44.44,13.048,2.15,0.18,✔️,0.0,False,CPU
54,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1154.0,+66/-80,0.007,49.23,47.46,14.614,526.19,0.77,✔️,0.0,False,CPU
55,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1131.0,+65/-109,0.01,50.65,49.19,15.075,177.92,0.147,✔️,0.0,False,CPU
56,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1122.0,+144/-192,0.083,51.15,36.28,15.396,2006.55,0.013,✔️,0.0,False,CPU
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1114.0,+80/-115,0.007,51.65,49.53,15.349,526.19,0.119,✔️,0.0,False,CPU
58,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1076.0,+96/-126,0.007,53.85,50.21,15.856,2.57,0.242,✔️,0.0,False,CPU
59,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1045.0,+66/-96,0.004,55.54,54.18,15.657,527.3,2.83,✔️,0.0,False,CPU
60,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1024.0,+80/-140,0.001,56.62,54.31,15.502,20.5,0.081,✔️,0.0,False,CPU
61,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1022.0,+114/-154,0.026,56.77,52.95,16.48,7.59,0.012,✔️,0.0,False,CPU
62,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1013.0,+90/-108,0.0,57.23,55.61,16.134,527.3,0.311,✔️,0.0,False,CPU
63,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+59/-96,0.0,57.88,57.12,16.648,0.63,0.064,✔️,0.0,False,CPU
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),979.0,+225/-314,0.066,58.92,37.36,24.113,46109.53,22.149,✔️,0.0,False,GPU
65,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),953.0,+95/-152,0.003,60.15,58.43,18.294,22.8,0.017,✔️,0.0,False,CPU
66,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),938.0,+221/-298,0.053,60.85,46.59,24.294,46109.53,5.06,✔️,0.0,False,GPU
67,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),883.0,+89/-142,0.0,63.15,62.01,20.145,3.08,0.293,✔️,0.0,False,CPU
68,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),863.0,+76/-143,0.0,63.92,63.26,19.248,373.42,81.49,✔️,0.0,False,GPU
69,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),855.0,+111/-157,0.0,64.23,63.12,21.535,90.87,0.906,✔️,0.0,False,CPU
70,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),793.0,+247/-324,0.025,66.31,59.73,27.43,302.9,4.583,✔️,0.0,False,GPU
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),717.0,+88/-155,0.0,68.46,68.09,23.655,90.87,0.055,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),623.0,+153/-252,0.0,70.54,69.83,30.241,0.25,0.044,✔️,0.0,False,CPU
73,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),467.0,+106/-354,0.0,72.96,72.82,37.219,177.06,0.14,✔️,0.0,False,CPU
74,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),407.0,+125/-473,0.0,73.65,73.5,37.401,177.06,0.059,✔️,0.0,False,CPU
75,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),270.0,+108/-398,0.0,74.92,74.91,39.828,0.88,0.109,✔️,0.0,False,CPU
