method,variant,family,x_infer,x_train,imp,elo,imputed,imputed_pct
TabFM,Default,Foundation Model,6.985429071794801,38.805908867807105,3.749356068465061,1764.8,False,0.0
EXAONE-Tabular,Default,Foundation Model,0.6051184718374907,5.787384942173958,7.2050725170957435,1755.3,False,0.0
TabPFN-3,Default,Foundation Model,0.3988194969093643,3.6584650300170622,9.399116526740945,1641.7,False,0.0
TabPFN-2.6,Default,Foundation Model,0.5548034626013535,5.482579877802832,10.747202750467427,1591.8,False,0.0
RealTabPFN-2.5,Tuned + Ens.,Foundation Model,8.907660220396073,2040.2228420972824,10.389296294998072,1572.0,False,0.0
TabICLv2,Default,Foundation Model,0.15054921462491172,2.0524528171730156,10.235841695320175,1568.8,False,0.0
RealTabPFN-2.5,Tuned,Foundation Model,1.217878699427239,2040.2228420972824,11.132898170441413,1533.0,False,0.0
RealTabPFN-2.5,Default,Foundation Model,0.644969598113518,5.809798529870024,11.735088443857126,1503.8,False,0.0
RealMLP,Tuned + Ens.,Neural Network,11.974985376498216,2950.724447694827,13.03966005230856,1482.4,False,0.0
TabDPT,Tuned + Ens.,Foundation Model,286.53737883567806,4910.377306237253,13.86296776964662,1437.4,False,0.0
TabDPT-Turbo,Default,Foundation Model,0.18241940288749647,2.06768405148355,14.120304474007797,1436.7,False,0.0
TabM,Tuned + Ens.,Neural Network,2.246865858634313,2450.1270774379373,14.199981224385224,1425.8,False,0.0
LightGBM,Tuned + Ens.,Tree-based,2.638673830958025,417.0474735648702,15.173538696839312,1409.7,False,0.0
RealMLP,Tuned,Neural Network,0.663132054971364,2950.724447694827,14.352084921921836,1404.1,False,0.0
CatBoost,Tuned + Ens.,Tree-based,0.3442282032056243,1346.210691180287,14.790309117155898,1398.1,False,0.0
CatBoost,Tuned,Tree-based,0.03809286543601384,1346.210691180287,15.017894754350166,1385.9,False,0.0
TabDPT,Tuned,Foundation Model,39.95973646029047,4910.377306237253,15.004229662893628,1384.7,False,0.0
iLTM,Tuned + Ens.,Foundation Model,464.3696034625343,12685.081550183375,15.427721078920353,1384.4,False,0.0
TabM,Tuned,Neural Network,0.25129394622912726,2450.1270774379373,15.066389050888631,1372.6,False,0.0
ModernNCA,Tuned + Ens.,Neural Network,8.137916867537678,4621.665633563503,15.722704143139135,1367.3,False,0.0
LightGBM,Tuned,Tree-based,0.3337603531487198,417.0474735648702,15.83073187292437,1366.5,False,0.0
ChimeraBoost,Tuned + Ens.,Tree-based,0.4692529093322957,518.4320707488994,16.072464520182077,1360.2,False,0.0
XGBoost,Tuned + Ens.,Tree-based,1.6894451629541256,693.4907982506384,15.901617323440517,1356.7,False,0.0
CatBoost,Default,Tree-based,0.02489617665608724,5.876676442022475,15.645677412784172,1356.6,False,0.0
LimiX,Default,Foundation Model,6.2423742585450634,26.459751268166386,15.585699740619209,1344.0,False,0.0
ModernNCA,Tuned,Neural Network,0.4747242314576746,4621.665633563503,16.157389086269347,1338.2,False,0.0
TabSwift,Default,Foundation Model,0.07196837694453946,1.1753394519011986,16.241876196917765,1334.0,False,0.0
XGBoost,Tuned,Tree-based,0.3080760155405317,693.4907982506384,16.21390654424726,1334.0,False,0.0
xRFM,Tuned + Ens.,Other,2.549259534903935,846.8860702336882,16.449847993861223,1333.4,False,0.0
ChimeraBoost,Tuned,Tree-based,0.0503248844331908,518.4320707488994,16.527589003064058,1332.9,False,0.0
TabPFNv2,Tuned + Ens.,Foundation Model,21.441745344797773,3031.497965050595,16.67952763917195,1321.8,True,35.294117647058826
Mitra,Default,Foundation Model,2.5047910539467777,87.64508139392186,17.247439823482864,1311.2,True,35.294117647058826
TabDPT,Default,Foundation Model,43.737812222627376,47.64668788909912,17.321772230745214,1310.3,False,0.0
TabICL,Default,Foundation Model,1.479660415649414,6.6270115137100225,17.167690203736267,1307.0,True,29.411764705882355
ChimeraBoost,Default,Tree-based,0.05158072382519021,2.653780256788737,17.389393462713702,1297.2,False,0.0
xRFM,Tuned,Other,0.13027435019228545,846.8860702336882,17.61436209475484,1287.8,False,0.0
TabM,Default,Neural Network,0.2435252328360982,7.486463968520102,17.14590826734092,1282.7,False,0.0
iLTM,Tuned,Foundation Model,62.129902117180094,12685.081550183375,17.260901981065672,1281.9,False,0.0
TorchMLP,Tuned + Ens.,Neural Network,1.9516254299583915,2875.520340774675,17.288140947712733,1271.4,False,0.0
BetaTabPFN,Default,Foundation Model,1.3429487990891908,205.88373934998089,18.634545120480052,1269.2,True,25.49019607843137
TabPFNv2,Tuned,Foundation Model,0.46198440414964803,3031.497965050595,18.172452955420205,1267.5,True,35.294117647058826
SAP-RPT-OSS,Default,Foundation Model,2.0745579697490073,14.11326684554418,18.445945937289558,1267.0,False,0.0
EBM,Tuned + Ens.,Tree-based,0.14129001235465857,1711.2458519871225,18.78370482489762,1252.7,False,0.0
TabPFNv2,Default,Foundation Model,0.31292319242745453,3.3572004182270923,19.02457956954826,1241.5,True,35.294117647058826
ModernNCA,Default,Neural Network,0.3073466783584545,14.869686344646652,19.311420667958167,1239.9,False,0.0
EBM,Tuned,Tree-based,0.015030898720760692,1711.2458519871225,19.422311876362524,1219.4,False,0.0
RealMLP,Default,Neural Network,1.688795494836301,10.05564923800873,18.68319093541597,1219.1,False,0.0
XGBoost,Default,Tree-based,0.12262328807300621,1.9409389396340444,18.927691831898965,1207.6,False,0.0
ExtraTrees,Tuned + Ens.,Tree-based,0.7662402324832739,263.0379305178949,19.953427465144564,1204.7,False,0.0
TorchMLP,Tuned,Neural Network,0.131112832826372,2875.520340774675,18.997082248267304,1202.5,False,0.0
FastaiMLP,Tuned + Ens.,Neural Network,4.466695070266724,593.237788402893,19.847062846556344,1194.0,False,0.0
EBM,Default,Tree-based,0.014352864847965238,6.673146850898109,20.375656274744586,1190.9,False,0.0
LightGBM,Default,Tree-based,0.14167879422505697,1.9600326879612946,19.46897423382388,1180.8,False,0.0
ExtraTrees,Tuned,Tree-based,0.07121299392949774,263.0379305178949,20.73037566555396,1179.2,False,0.0
RandomForest,Tuned + Ens.,Tree-based,0.7709478321252661,373.23710550957964,20.981009775263225,1172.9,False,0.0
Nori-30M,Default,Foundation Model,0.07993502276284355,0.5265501440782153,23.204428692032163,1155.8,True,74.50980392156863
Nori,Default,Foundation Model,0.07993502276284355,0.5265501440782153,23.48384320098245,1146.2,True,74.50980392156863
FastaiMLP,Tuned,Neural Network,0.306391541190021,593.237788402893,21.257545781909506,1137.8,False,0.0
RandomForest,Tuned,Tree-based,0.08522791862487794,373.23710550957964,21.68759403918252,1136.3,False,0.0
iLTM,Default,Foundation Model,68.17329693701195,296.63929176158115,23.152281464586718,1089.7,False,0.0
TabSTAR,Tuned,Foundation Model,4.26805346323971,28729.737365569254,25.72186996870541,1087.9,False,0.0
TabSTAR,Tuned + Ens.,Foundation Model,18.8114333152771,28729.737365569254,25.73788732140862,1086.9,False,0.0
OrionMSP,Default,Foundation Model,2.52001624306043,13.117021835871402,23.76854081093458,1086.0,True,25.49019607843137
PerpetualBooster,Tuned + Ens.,Tree-based,0.5997539679209392,185.306705652078,26.54092880209661,1086.0,False,0.0
TorchMLP,Default,Neural Network,0.1258046787872722,9.99256321379882,22.971539893213986,1074.8,False,0.0
PerpetualBooster,Tuned,Tree-based,0.2581384468078613,185.306705652078,27.891282973290153,1050.3,False,0.0
xRFM,Default,Other,0.9186215875564591,3.2328671519382346,26.573440750128334,1038.0,False,0.0
TabFlex,Default,Foundation Model,0.12265219342605478,0.7886124945265194,27.778531845562775,1009.9,True,25.49019607843137
ExtraTrees,Default,Tree-based,0.28340813208977944,1.8719729433204921,26.323185388748833,1006.7,False,0.0
FastaiMLP,Default,Neural Network,0.37317813888351864,2.856149195889622,25.83154234342154,1005.7,False,0.0
RandomForest,Default,Tree-based,0.05354057584727896,0.43432508267329906,26.398010725472464,1000.0,False,0.0
TabSTAR,Default,Foundation Model,5.348086842145453,384.74563018139656,30.594279485362296,988.7,False,0.0
PerpetualBooster,Default,Tree-based,0.028580506642659504,27.322832322961396,31.80284484446062,930.5,False,0.0
