#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
47,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1229.0,+68/-79,0.137,41.36,33.51,21.474,2895.01,2.42,✔️,0.0,False,CPU
48,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1194.0,+76/-70,0.102,44.54,35.7,23.883,4.88,0.046,✔️,0.0,False,CPU
49,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1189.0,+95/-85,0.12,44.95,31.27,23.784,1425.59,7.352,✔️,0.0,False,CPU
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1181.0,+81/-79,0.118,45.66,31.13,23.38,2895.01,0.145,✔️,0.0,False,CPU
51,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1175.0,+89/-88,0.122,46.18,28.53,23.643,669.3,1.187,✔️,0.0,False,CPU
52,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1171.0,+78/-89,0.099,46.59,14.72,25.08,14.22,0.352,✔️,0.0,False,GPU
53,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1149.0,+88/-78,0.092,48.48,28.73,24.956,669.3,0.166,✔️,0.0,False,CPU
54,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1137.0,+61/-59,0.05,49.46,42.58,23.77,2.85,0.19,✔️,0.0,False,CPU
55,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1134.0,+113/-119,0.155,49.77,15.38,25.944,45012.0,5.273,✔️,0.0,False,GPU
56,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1134.0,+87/-95,0.089,49.79,32.27,25.157,1425.59,0.561,✔️,0.0,False,CPU
57,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1130.0,+63/-81,0.082,50.12,40.0,24.074,3.27,0.193,✔️,0.0,False,CPU
58,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1129.0,+79/-93,0.106,50.14,38.51,25.119,562.08,1.155,✔️,0.0,False,CPU
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1125.0,+116/-122,0.143,50.48,16.81,26.208,45012.0,21.34,✔️,0.0,False,GPU
60,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1097.0,+105/-94,0.067,52.8,26.2,26.201,454.83,146.788,✔️,0.0,False,GPU
61,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1092.0,+69/-78,0.047,53.23,45.02,26.57,15.58,2.601,➖,0.0,False,GPU
62,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1088.0,+69/-87,0.052,53.57,46.0,26.003,562.08,0.138,✔️,0.0,False,CPU
63,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1088.0,+89/-108,0.098,53.61,41.32,31.919,399.28,0.696,✔️,0.0,False,CPU
64,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1045.0,+127/-159,0.118,56.93,14.64,32.343,461.86,5.723,✔️,0.0,False,GPU
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1038.0,+80/-98,0.052,57.48,51.56,33.509,399.28,0.184,✔️,0.0,False,CPU
66,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1019.0,+80/-88,0.029,58.86,51.45,28.686,9.06,0.195,✔️,0.0,False,CPU
67,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1010.0,+98/-116,0.044,59.5,47.93,30.081,3.76,0.597,✔️,0.0,False,CPU
68,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1007.0,+89/-114,0.048,59.68,48.77,30.88,2.45,0.519,➖,0.0,False,GPU
69,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1006.0,+83/-125,0.041,59.71,53.17,29.136,5.43,0.835,✔️,0.0,False,GPU
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+88/-108,0.021,60.16,47.92,31.198,0.46,0.07,✔️,0.0,False,CPU
71,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),986.0,+81/-93,0.026,61.11,56.59,28.748,5.03,0.601,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),982.0,+93/-120,0.039,61.34,49.89,31.178,123.01,1.578,✔️,0.0,False,CPU
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),969.0,+95/-128,0.043,62.2,39.81,38.171,48.1,0.05,✔️,0.0,False,CPU
74,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),943.0,+88/-105,0.036,63.82,19.76,34.648,479.33,0.495,✔️,0.0,False,CPU
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),923.0,+91/-113,0.03,64.98,30.79,35.233,479.33,0.098,✔️,0.0,False,CPU
76,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),880.0,+106/-122,0.01,67.25,62.21,38.094,2.34,0.132,✔️,0.0,False,CPU
77,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),828.0,+106/-137,0.024,69.61,64.03,38.001,123.01,0.092,✔️,0.0,False,CPU
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),582.0,+103/-154,0.0,76.46,76.13,51.443,0.28,0.024,✔️,0.0,False,CPU
