method,family,x_train,x_infer,imp,elo,n_configs,imputed,imputed_pct
"AutoGluon 1.4 (best, 4h)",System,6318.920309686344,3.1953148725556164,20.046678196140892,1497.3,1.0,False,0.0
"AutoGluon 1.5 (extreme, 4h)",System,247.2032684659593,3.95860677307061,13.412788819348581,1754.9,1.0,False,0.0
"AutoGluon 1.6 (extreme, 4h)",System,23.20794519986916,0.7311729652047955,14.748217538972167,1728.2,1.0,False,0.0
"AutoGluon 1.6 (noncommercial, 4h)",System,24.090388576065113,0.7875693014911309,13.137185547273223,1779.6,1.0,False,0.0
BetaTabPFN,Foundation Model,326.3219590043937,4.2793557109237765,23.94722279556892,1349.4,1.0,False,0.0
CatBoost,Tree-based,29.57760980752417,0.3431890038737085,23.73293494979308,1304.1,1.0,False,0.0
CatBoost,Tree-based,61.624220409690956,0.5366471715959368,21.303182514613166,1387.4,2.0,False,0.0
CatBoost,Tree-based,146.21036359175596,0.7424350968978984,20.18606187905449,1433.1,5.0,False,0.0
CatBoost,Tree-based,255.2797833412045,0.9011323043126572,19.50013208086642,1461.2,10.0,False,0.0
CatBoost,Tree-based,461.9229712958872,0.9752719466033121,18.954070528858278,1475.7,25.0,False,0.0
CatBoost,Tree-based,901.1280977161679,1.121038517070507,18.966538160212995,1469.2,50.0,False,0.0
CatBoost,Tree-based,1816.809705076133,1.151312074576295,18.197320019390745,1478.9,100.0,False,0.0
CatBoost,Tree-based,2717.6279686964476,1.2237069107740308,17.98160481519508,1468.7,150.0,False,0.0
CatBoost,Tree-based,3632.096032066458,1.2361036908122107,17.694358564404965,1480.0,201.0,False,0.0
ChimeraBoost,Tree-based,10.829384469668776,0.15642435885219108,28.706199603681466,1244.2,1.0,False,0.0
ChimeraBoost,Tree-based,22.42207950076084,0.23588262050348296,28.22614469027906,1236.8,2.0,False,0.0
ChimeraBoost,Tree-based,55.119059632992794,0.33429129617516873,27.790506166040114,1236.8,5.0,False,0.0
ChimeraBoost,Tree-based,112.5644245977048,0.540699191377995,27.33338478625723,1244.7,10.0,False,0.0
ChimeraBoost,Tree-based,285.3241320459911,0.7155231255734807,26.35982552304449,1266.1,25.0,False,0.0
ChimeraBoost,Tree-based,575.1805363499668,0.8306382981821167,25.777371335813626,1283.3,50.0,False,0.0
ChimeraBoost,Tree-based,1153.539820454866,0.9988832942616012,25.535707024201642,1295.2,100.0,False,0.0
ChimeraBoost,Tree-based,1724.5773457899327,1.1284590333322935,25.58979676859946,1286.2,150.0,False,0.0
ChimeraBoost,Tree-based,2305.0174414450735,1.2177418088826737,25.62013869977932,1281.4,201.0,False,0.0
EBM,Tree-based,10.949421916487655,0.04836810419925702,26.951140472011247,1217.8,1.0,False,0.0
EBM,Tree-based,116.29961166262254,0.13424257125974076,26.703237134980778,1220.8,2.0,False,0.0
EBM,Tree-based,481.3286902295385,0.2180498533100222,26.61005753282716,1231.9,5.0,False,0.0
EBM,Tree-based,1094.948308910696,0.20724805797925241,26.584665858374752,1238.3,10.0,False,0.0
EBM,Tree-based,2930.513353091796,0.20169614418046777,26.387190791434627,1246.2,25.0,False,0.0
EBM,Tree-based,7066.112935589773,0.21681050149794412,26.138369949982827,1251.1,50.0,False,0.0
EBM,Tree-based,13790.48310176519,0.22407273672736835,25.632577543072983,1284.7,100.0,False,0.0
EBM,Tree-based,20842.875082188268,0.25230877118015077,25.41347195442281,1296.6,150.0,False,0.0
EBM,Tree-based,27727.703705439377,0.31030948018709115,25.253575204371575,1300.8,201.0,False,0.0
EXAONE-Tabular,Foundation Model,14.294358752888336,0.7670512443661425,10.584813149483127,1810.5,1.0,False,0.0
ExtraTrees,Tree-based,5.955842539027833,0.8984521390972171,37.34953256002643,980.7,1.0,False,0.0
ExtraTrees,Tree-based,11.097777693183229,1.1872124249020595,33.68039666679758,1055.0,2.0,False,0.0
ExtraTrees,Tree-based,26.639029957253207,0.9761079980634533,28.424796611821357,1167.2,5.0,False,0.0
ExtraTrees,Tree-based,52.84005979217453,1.2785129959461694,27.19330960682701,1234.9,10.0,False,0.0
ExtraTrees,Tree-based,130.26283788919588,1.7038201809986733,25.493658726133578,1314.5,25.0,False,0.0
ExtraTrees,Tree-based,259.66757279834445,1.4670921858806654,25.31748564002752,1318.2,50.0,False,0.0
ExtraTrees,Tree-based,518.6557637866347,1.7516614997838282,25.112525964674663,1322.9,100.0,False,0.0
ExtraTrees,Tree-based,777.926034324656,1.752116463401101,24.90190439597692,1334.7,150.0,False,0.0
ExtraTrees,Tree-based,1042.3872546633247,1.8728949059513296,24.863153618033657,1336.1,201.0,False,0.0
FastaiMLP,Neural Network,8.784876633139481,0.6878838582528738,35.27420649861994,974.0,1.0,False,0.0
FastaiMLP,Neural Network,23.092954257536217,1.5412796888979252,33.81419789041694,1012.3,2.0,False,0.0
FastaiMLP,Neural Network,64.85918190705,3.1850045276091214,30.689674248289872,1125.1,5.0,False,0.0
FastaiMLP,Neural Network,131.6977426497894,4.290779525711692,29.566168359707707,1190.0,10.0,False,0.0
FastaiMLP,Neural Network,335.6638780888721,6.727022055066608,27.999191074499247,1230.4,25.0,False,0.0
FastaiMLP,Neural Network,677.7524464581845,8.095832519010386,27.291059618256458,1256.9,50.0,False,0.0
FastaiMLP,Neural Network,1359.9623914477388,10.358765447713308,26.908216549266438,1277.1,100.0,False,0.0
FastaiMLP,Neural Network,2046.8674083080518,11.45340174785361,26.87225804367396,1278.6,150.0,False,0.0
FastaiMLP,Neural Network,2750.220732928733,13.568953241318663,26.870601003743,1277.9,201.0,False,0.0
LightGBM,Tree-based,5.149666855974895,0.5257108651276738,26.259213373594033,1242.8,1.0,False,0.0
LightGBM,Tree-based,12.638683475041866,1.7506945394797013,25.185623717543542,1282.8,2.0,False,0.0
LightGBM,Tree-based,32.113020647391515,2.7230234059114324,24.06888091202905,1334.7,5.0,False,0.0
LightGBM,Tree-based,66.78325874842456,3.871477990377784,23.226795728387188,1381.6,10.0,False,0.0
LightGBM,Tree-based,172.64010986837738,4.1154767500084235,22.24867895343699,1404.7,25.0,False,0.0
LightGBM,Tree-based,345.9193991848212,4.593447469977367,21.920822042438086,1420.8,50.0,False,0.0
LightGBM,Tree-based,693.5342730413255,4.903475561859466,21.569908421505176,1442.9,100.0,False,0.0
LightGBM,Tree-based,1039.0554015758032,4.709189042775982,21.396493851830954,1446.0,150.0,False,0.0
LightGBM,Tree-based,1394.8404749322624,3.576858290310564,21.15316437657778,1454.1,201.0,False,0.0
LimiX,Foundation Model,46.11206251147777,9.187359750937405,16.23203578013218,1505.4,1.0,False,0.0
Mitra,Foundation Model,202.7170180212416,4.620081585095976,22.306848685570678,1484.9,1.0,True,14.285714285714285
ModernNCA,Neural Network,19.635928443688776,0.4781119128379703,31.56211174881746,1117.6,1.0,False,0.0
ModernNCA,Neural Network,54.53424063860181,1.0130189541365286,28.68507741435224,1171.0,2.0,False,0.0
ModernNCA,Neural Network,167.31888140384478,1.8126811515573567,25.367582207144444,1273.3,5.0,False,0.0
ModernNCA,Neural Network,346.62061706350545,2.812594121446661,24.592707392589393,1304.6,10.0,False,0.0
ModernNCA,Neural Network,852.3839811660233,4.454606871169471,24.033346759560846,1331.9,25.0,False,0.0
ModernNCA,Neural Network,1740.1453688829868,5.951804658280143,23.604784088699603,1335.2,50.0,False,0.0
ModernNCA,Neural Network,3492.730285163354,7.36936946242886,23.63251095637907,1329.0,100.0,False,0.0
ModernNCA,Neural Network,5232.825240952451,8.520557864772906,22.98938222701085,1349.4,150.0,False,0.0
ModernNCA,Neural Network,6995.9928750371755,9.550960534792337,22.586369431005764,1359.4,201.0,False,0.0
OrionMSP,Foundation Model,23.332596177885517,3.3043972003422564,35.258631686979896,1007.4,1.0,False,0.0
PerpetualBooster,Tree-based,273.6950495460782,0.5079486587796286,63.18070440600367,696.2,1.0,False,0.0
PerpetualBooster,Tree-based,577.7198455713375,7.511434390444002,57.590439277872704,786.4,2.0,False,0.0
PerpetualBooster,Tree-based,1420.3840579115736,12.159990149245232,54.1362666808591,842.7,5.0,False,0.0
PerpetualBooster,Tree-based,1679.9592622669875,11.050111702963413,53.97448995525901,840.6,6.0,False,0.0
RandomForest,Tree-based,0.7756363005327755,0.154560839636086,39.80338098906071,992.8,1.0,False,0.0
RandomForest,Tree-based,4.645176109950496,0.47583794118031164,32.566399517073194,1087.4,2.0,False,0.0
RandomForest,Tree-based,15.678396826284361,0.8964239223497217,28.33389884311117,1162.9,5.0,False,0.0
