#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
70,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),991.0,+136/-251,0.002,64.29,61.79,37.341,5.96,0.898,✔️,0.0,False,CPU,model,
71,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),979.0,+163/-260,0.018,65.0,61.32,35.274,8.78,0.688,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),967.0,+64/-242,0.0,65.64,63.96,42.359,913.37,0.738,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),945.0,+72/-266,0.0,66.79,64.98,43.001,913.37,0.13,✔️,0.0,False,CPU,model,
74,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),877.0,+306/-547,0.096,70.0,54.21,49.425,180.48,0.136,✔️,0.0,False,CPU,model,
75,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),850.0,+107/-210,0.0,71.14,70.41,53.974,1679.96,11.05,✔️,0.0,False,CPU,model,
76,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),846.0,+81/-201,0.0,71.29,70.84,41.317,5.48,0.909,➖,0.0,False,GPU,model,
77,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),836.0,+136/-310,0.0,71.71,70.86,44.308,866.21,9.353,✔️,0.0,False,GPU,model,
78,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),770.0,+96/-261,0.0,74.07,73.61,57.821,1679.96,1.824,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),763.0,+88/-293,0.0,74.29,73.69,49.503,4.65,0.14,✔️,0.0,False,CPU,model,
80,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),722.0,+116/-352,0.0,75.5,74.82,63.126,273.7,0.508,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),278.0,+88/-489,0.0,81.43,81.41,70.415,0.58,0.07,✔️,0.0,False,CPU,model,
