#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
10,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1484.0,+62/-54,0.376,20.16,12.45,15.123,2774.17,16.363,✔️,0.0,False,GPU
11,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1419.0,+56/-54,0.324,24.67,13.88,16.463,2774.17,0.39,✔️,0.0,False,GPU
12,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1415.0,+76/-64,0.324,25.0,12.08,16.844,2207.17,1.894,✔️,0.0,False,GPU
13,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1398.0,+92/-72,0.353,26.24,7.77,16.319,18.2,4.692,➖,0.0,False,GPU
14,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1398.0,+62/-66,0.284,26.25,15.56,16.867,12550.1,427.59,✔️,0.0,False,GPU
15,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1397.0,+69/-52,0.282,26.37,14.04,16.155,1087.73,0.034,✔️,0.0,False,CPU
16,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1392.0,+60/-43,0.237,26.71,20.66,17.456,391.27,1.243,✔️,0.0,False,CPU
17,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1392.0,+88/-62,0.292,26.75,12.92,17.37,2.1,0.186,➖,0.0,False,GPU
18,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1388.0,+71/-48,0.265,26.99,17.72,16.515,1087.73,0.348,✔️,0.0,False,CPU
19,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1376.0,+98/-61,0.286,27.96,14.82,17.619,2207.17,0.234,✔️,0.0,False,GPU
20,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1372.0,+93/-58,0.279,28.29,12.93,17.015,6067.42,404.053,✔️,0.0,False,GPU
21,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1370.0,+72/-62,0.232,28.43,20.39,17.99,682.62,0.971,✔️,0.0,False,CPU
22,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1357.0,+65/-71,0.242,29.46,16.72,17.932,4853.47,0.473,✔️,0.0,False,GPU
23,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1354.0,+50/-53,0.224,29.63,21.25,17.649,4.89,0.025,✔️,0.0,False,CPU
24,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1344.0,+98/-84,0.252,30.42,18.9,18.107,4853.47,9.385,✔️,0.0,False,GPU
25,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1342.0,+56/-70,0.232,30.64,21.23,19.111,500.4,0.416,✔️,0.0,False,CPU
26,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1341.0,+66/-51,0.197,30.68,24.57,18.365,391.27,0.186,✔️,0.0,False,CPU
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1340.0,+70/-62,0.21,30.79,15.21,18.214,682.62,0.183,✔️,0.0,False,CPU
28,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1327.0,+60/-62,0.203,31.83,19.41,19.153,1.2,0.064,➖,0.0,False,GPU
29,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1326.0,+72/-71,0.233,31.93,17.35,18.662,6067.42,39.564,✔️,0.0,False,GPU
30,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1321.0,+63/-57,0.21,32.29,21.7,20.034,250.99,2.035,➖,0.0,False,GPU
31,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1317.0,+70/-70,0.211,32.63,20.33,19.508,500.4,0.031,✔️,0.0,False,CPU
32,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1308.0,+56/-53,0.151,33.32,23.5,19.8,1449.14,0.149,✔️,0.0,False,CPU
33,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1307.0,+72/-60,0.211,33.42,19.62,18.846,1053.8,2.067,✔️,0.0,False,GPU
34,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1306.0,+53/-54,0.178,33.5,23.76,18.596,12550.1,61.31,✔️,0.0,False,GPU
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1298.0,+66/-60,0.19,34.2,21.95,19.87,7.26,0.25,✔️,0.0,False,GPU
36,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1271.0,+51/-52,0.141,36.39,29.14,19.665,2480.8,2.175,✔️,0.0,False,CPU
37,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1263.0,+69/-54,0.154,37.03,16.93,20.307,1053.8,0.105,✔️,0.0,False,GPU
38,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1263.0,+57/-46,0.12,37.05,27.08,20.314,10.77,1.786,✔️,0.0,False,GPU
39,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1262.0,+68/-80,0.15,37.11,27.16,21.059,1.92,0.04,✔️,0.0,False,CPU
40,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1252.0,+65/-97,0.192,37.95,18.36,21.806,13.62,1.984,➖,0.0,False,GPU
41,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1250.0,+64/-58,0.103,38.11,28.29,20.731,1449.14,0.017,✔️,0.0,False,CPU
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1247.0,+61/-50,0.12,38.33,18.08,21.316,5.48,0.016,✔️,0.0,False,CPU
43,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1216.0,+74/-69,0.14,40.91,23.78,21.614,47.89,39.444,✔️,0.0,False,GPU
44,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1211.0,+65/-85,0.118,41.28,30.35,22.488,622.86,5.037,✔️,0.0,False,CPU
45,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1205.0,+62/-68,0.096,41.76,25.11,21.255,1.88,0.121,✔️,0.0,False,CPU
46,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1204.0,+71/-64,0.111,41.8,31.01,21.785,2480.8,0.117,✔️,0.0,False,CPU
47,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1193.0,+63/-68,0.098,42.74,29.43,22.057,282.36,0.86,✔️,0.0,False,CPU
48,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1180.0,+64/-64,0.085,43.74,17.4,23.273,13.35,0.352,✔️,0.0,False,GPU
49,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1168.0,+64/-73,0.093,44.71,35.31,23.114,327.37,0.708,✔️,0.0,False,CPU
50,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1161.0,+62/-74,0.079,45.22,29.99,23.558,282.36,0.072,✔️,0.0,False,CPU
51,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1154.0,+60/-60,0.075,45.8,38.32,22.386,2.25,0.159,✔️,0.0,False,CPU
52,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1138.0,+66/-69,0.077,47.07,27.37,24.682,267.89,62.492,✔️,0.0,False,GPU
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1134.0,+62/-78,0.075,47.37,32.98,24.338,622.86,0.345,✔️,0.0,False,CPU
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1129.0,+60/-63,0.051,47.72,41.15,23.883,327.37,0.085,✔️,0.0,False,CPU
55,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1115.0,+88/-92,0.12,48.8,18.55,26.243,38846.7,4.269,✔️,0.0,False,GPU
56,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1105.0,+93/-96,0.11,49.54,19.99,26.457,38846.7,19.475,✔️,0.0,False,GPU
57,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1067.0,+60/-76,0.038,52.26,45.28,26.624,16.07,2.876,➖,0.0,False,GPU
58,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1059.0,+78/-87,0.073,52.76,42.33,31.325,175.23,0.654,✔️,0.0,False,CPU
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1042.0,+60/-75,0.023,53.97,48.87,26.591,5.73,0.148,✔️,0.0,False,CPU
60,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1013.0,+107/-124,0.087,55.82,18.05,32.641,403.92,4.972,✔️,0.0,False,GPU
61,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1008.0,+66/-92,0.039,56.17,50.95,32.846,175.23,0.2,✔️,0.0,False,CPU
62,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1000.0,+69/-63,0.026,56.63,52.4,27.911,3.13,0.334,✔️,0.0,False,CPU
63,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+68/-83,0.016,56.64,46.65,29.737,0.37,0.038,✔️,0.0,False,CPU
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),994.0,+72/-101,0.034,56.99,48.54,30.089,140.69,2.876,✔️,0.0,False,CPU
65,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),986.0,+85/-96,0.031,57.5,48.58,29.749,1.75,0.268,✔️,0.0,False,CPU
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),980.0,+78/-91,0.04,57.87,51.05,30.892,3.48,0.677,✔️,0.0,False,GPU
67,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),971.0,+81/-122,0.041,58.39,49.29,32.588,1.04,0.192,➖,0.0,False,GPU
68,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),969.0,+88/-100,0.029,58.51,23.11,33.51,256.18,0.36,✔️,0.0,False,CPU
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),944.0,+89/-109,0.023,59.87,33.8,34.172,256.18,0.07,✔️,0.0,False,CPU
70,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),935.0,+87/-111,0.032,60.38,39.2,38.431,20.44,0.044,✔️,0.0,False,CPU
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),882.0,+90/-112,0.008,62.97,59.22,36.706,1.32,0.117,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),832.0,+92/-113,0.017,65.08,61.41,37.151,140.69,0.188,✔️,0.0,False,CPU
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),572.0,+99/-129,0.0,71.74,71.46,51.331,0.18,0.028,✔️,0.0,False,CPU
