#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1742.0,+162/-111,0.888,6.62,1.69,3.019,36.24,5.432,✔️,0.0,False,GPU,model,
1,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1685.0,+122/-72,0.765,8.39,3.54,10.469,5.27,0.436,✔️,0.0,False,GPU,model,
2,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1641.0,+100/-59,0.689,10.04,4.7,12.153,3.85,0.374,✔️,0.0,False,GPU,model,
3,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1574.0,+135/-85,0.643,13.06,5.37,12.428,2.09,0.152,✔️,0.0,False,GPU,model,
4,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1563.0,+106/-64,0.578,13.61,6.95,13.421,5.48,0.433,✔️,0.0,False,GPU,model,
5,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1558.0,+88/-43,0.559,13.87,9.01,14.056,5.96,0.554,✔️,0.0,False,GPU,model,
6,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1550.0,+129/-62,0.539,14.29,7.08,13.313,2052.28,8.252,✔️,0.0,False,GPU,model,
7,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1527.0,+117/-57,0.515,15.56,7.6,14.049,2052.28,1.265,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1438.0,+106/-79,0.396,21.23,9.58,16.18,19.82,4.463,➖,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1437.0,+70/-62,0.383,21.26,9.43,16.464,2.3,0.114,➖,0.0,False,GPU,model,
10,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1419.0,+66/-49,0.324,22.52,14.52,17.619,2950.72,15.589,✔️,0.0,False,GPU,model,
11,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1409.0,+81/-54,0.3,23.27,11.24,17.711,2289.91,2.709,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1390.0,+72/-67,0.305,24.64,11.92,16.719,5351.93,268.579,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1382.0,+75/-62,0.303,25.28,13.99,18.943,317.92,1.982,➖,0.0,False,GPU,model,
14,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1368.0,+78/-69,0.319,26.33,15.11,18.445,1.23,0.052,➖,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1360.0,+79/-69,0.266,26.96,11.95,17.337,5351.93,37.606,✔️,0.0,False,GPU,model,
16,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1359.0,+83/-52,0.238,27.08,12.46,18.592,2289.91,0.266,✔️,0.0,False,GPU,model,
17,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1358.0,+43/-38,0.196,27.11,20.09,18.893,512.67,1.18,✔️,0.0,False,CPU,model,
18,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1328.0,+41/-35,0.151,29.54,22.36,19.319,512.67,0.243,✔️,0.0,False,CPU,model,
19,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1326.0,+61/-57,0.18,29.65,19.15,19.18,15277.76,543.233,✔️,0.0,False,GPU,model,
20,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1326.0,+70/-59,0.191,29.72,16.51,19.328,2950.72,1.225,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1315.0,+49/-43,0.157,30.56,21.36,19.689,1260.85,0.312,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1312.0,+47/-44,0.166,30.87,21.65,19.783,3.83,0.025,✔️,0.0,False,CPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1310.0,+79/-60,0.185,30.96,15.72,19.707,4806.04,0.512,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1310.0,+47/-39,0.152,31.01,21.96,19.795,1260.85,0.031,✔️,0.0,False,CPU,model,
25,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1302.0,+70/-56,0.16,31.68,21.07,20.513,669.26,0.41,✔️,0.0,False,CPU,model,
26,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1298.0,+68/-74,0.223,31.99,14.45,21.445,9.05,1.763,➖,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1289.0,+86/-77,0.217,32.72,16.9,19.773,51.83,43.611,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1285.0,+45/-44,0.122,33.08,24.11,20.238,693.49,1.397,✔️,0.0,False,CPU,model,
29,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1282.0,+50/-65,0.153,33.29,20.55,20.325,711.98,2.983,✔️,0.0,False,GPU,model,
30,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1272.0,+58/-59,0.159,34.13,19.54,20.492,6.8,0.248,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1271.0,+73/-58,0.124,34.24,23.11,21.031,669.26,0.039,✔️,0.0,False,CPU,model,
32,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1268.0,+98/-103,0.213,34.45,16.33,20.978,4806.04,8.45,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1262.0,+58/-65,0.145,34.96,17.58,21.868,14.38,0.334,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1262.0,+46/-46,0.096,35.02,24.05,21.149,1353.2,0.155,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1259.0,+40/-35,0.085,35.21,24.21,20.584,693.49,0.194,✔️,0.0,False,CPU,model,
36,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1258.0,+51/-64,0.136,35.34,21.74,21.176,711.98,0.162,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1255.0,+67/-61,0.116,35.54,23.24,21.537,3.5,0.045,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1254.0,+74/-52,0.124,35.62,25.19,20.542,2665.48,2.619,✔️,0.0,False,CPU,model,
39,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1239.0,+44/-45,0.072,36.9,25.23,21.659,1353.2,0.017,✔️,0.0,False,CPU,model,
40,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1224.0,+58/-48,0.069,38.14,25.87,21.778,15277.76,119.284,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1222.0,+61/-78,0.117,38.39,24.38,21.911,644.68,5.974,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1221.0,+48/-55,0.074,38.44,23.23,22.118,6.67,0.018,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1219.0,+49/-49,0.091,38.58,24.82,21.53,10.9,2.248,✔️,0.0,False,GPU,model,
44,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1187.0,+80/-75,0.14,41.26,25.8,23.076,14.16,2.52,➖,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1185.0,+66/-45,0.067,41.41,29.84,22.491,2665.48,0.143,✔️,0.0,False,CPU,model,
46,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1181.0,+116/-95,0.234,41.73,9.4,23.856,34059.64,3.908,✔️,0.0,False,GPU,model,
47,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1175.0,+122/-94,0.225,42.28,9.11,24.007,34059.64,18.811,✔️,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1171.0,+58/-76,0.056,42.56,26.45,23.232,644.68,0.398,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1162.0,+64/-76,0.045,43.32,32.77,23.717,346.84,0.936,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1160.0,+55/-52,0.041,43.53,35.09,23.152,1.94,0.121,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1145.0,+64/-80,0.044,44.71,31.47,24.345,346.84,0.078,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1133.0,+44/-53,0.03,45.66,37.96,23.497,2.44,0.121,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1130.0,+70/-68,0.061,45.86,25.34,24.556,335.81,85.05,✔️,0.0,False,GPU,model,
54,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1112.0,+57/-77,0.05,47.33,33.81,25.595,218.34,0.904,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1104.0,+58/-95,0.031,47.9,33.4,25.47,484.44,1.025,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1090.0,+128/-119,0.153,49.0,15.35,28.302,460.12,6.641,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1077.0,+58/-80,0.033,49.97,35.76,27.072,218.34,0.322,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1074.0,+103/-129,0.097,50.21,28.12,27.675,1.3,0.15,➖,0.0,False,GPU,model,
59,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1072.0,+47/-90,0.012,50.37,37.11,26.038,484.44,0.086,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1058.0,+59/-86,0.025,51.38,34.73,26.446,9.39,0.13,✔️,0.0,False,CPU,model,
61,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1024.0,+95/-134,0.072,53.74,30.75,31.392,278.97,0.873,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1021.0,+71/-90,0.008,53.92,31.77,27.136,2.97,0.388,✔️,0.0,False,CPU,model,
63,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1004.0,+94/-132,0.051,55.05,31.94,31.913,278.97,0.103,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1002.0,+79/-127,0.016,55.14,45.68,28.58,2.07,0.314,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+56/-119,0.012,55.28,47.11,28.812,0.42,0.041,✔️,0.0,False,CPU,model,
66,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),991.0,+78/-118,0.013,55.85,39.14,29.03,90.74,1.622,✔️,0.0,False,CPU,model,
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),989.0,+80/-109,0.015,55.94,47.94,30.21,3.71,0.919,✔️,0.0,False,GPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),972.0,+60/-66,0.0,56.97,43.21,29.289,30.83,0.029,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),960.0,+88/-163,0.033,57.67,35.92,33.836,1.48,0.139,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),924.0,+80/-139,0.001,59.67,40.58,33.095,90.74,0.125,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),634.0,+100/-190,0.0,69.15,61.31,45.639,0.22,0.02,✔️,0.0,False,CPU,model,
