s_m,distance_km,latitude,longitude,v_safe_kmh,r_min_m,stop_event,zone_type,zone_id,glide_ceiling_kmh,strategy_state,strategy_v_kmh,turn_entry
515.3591705572716,0.5153591705572715,25.49247390353152,51.4476832259111,inf,inf,False,straight,-1,60.00000000000001,accel,24.02940588362036,False
520.4368748028013,0.5204368748028013,25.4925155404372,51.44766211536167,75.5,52.7,False,turn,1,60.00000000000001,accel,23.96298680098223,True
525.4553988576192,0.5254553988576193,25.49255704157073,51.44764210845769,75.5,52.7,False,turn,1,60.00000000000001,accel,23.87833093378768,False
530.3972941946055,0.5303972941946055,25.4925983510718,51.44762355940504,75.5,52.7,False,turn,1,60.00000000000001,accel,23.776800501917087,False
535.3418619907915,0.5353418619907915,25.492640217584672,51.4476065164163,75.5,52.7,False,turn,1,60.00000000000001,accel,23.657905994930868,False
540.175572843067,0.540175572843067,25.492681810200192,51.44759198973492,75.5,52.7,False,turn,1,60.00000000000001,accel,23.522946506852037,False
544.8934688196184,0.5448934688196184,25.49272317283112,51.44758081833512,75.5,52.7,False,turn,1,60.00000000000001,accel,23.363802505199583,False
549.6938343053004,0.5496938343053004,25.492766003555356,51.44757357732528,75.5,52.7,False,turn,1,60.00000000000001,accel,23.1785988173236,False
554.5333838125101,0.5545333838125102,25.492809658247385,51.44757175749036,75.5,52.7,False,turn,1,60.00000000000001,accel,22.96882411925142,False
559.2141235578414,0.5592141235578414,25.4928518366345,51.44757451088873,75.5,52.7,False,turn,1,60.00000000000001,accel,22.79529573105758,False
564.0021534375762,0.5640021534375762,25.49289462232472,51.44758125004222,75.5,52.7,False,turn,1,60.00000000000001,accel,22.64881187070176,False
568.8869451750996,0.5688869451750996,25.492937733200485,51.44759145119826,75.5,52.7,False,turn,1,60.00000000000001,accel,22.533334846516976,False
573.646780753823,0.573646780753823,25.492979032669048,51.44760450632016,75.5,52.7,False,turn,1,60.00000000000001,accel,22.43990761216138,False
578.3765300656938,0.5783765300656938,25.493019208921485,51.44762042016699,75.5,52.7,False,turn,1,60.00000000000001,accel,22.358161048736655,False
583.1691446006149,0.5831691446006149,25.493058874404436,51.44763944437447,75.5,52.7,False,turn,1,60.00000000000001,accel,22.288311090621875,False
587.8142904162402,0.5878142904162401,25.49309600431648,51.44766090559362,75.5,52.7,False,turn,1,60.00000000000001,accel,22.22365806056424,False
592.3283404362279,0.592328340436228,25.493130577192765,51.447684661341455,75.5,52.7,False,turn,1,60.00000000000001,accel,22.185196229493943,False
596.781269540174,0.596781269540174,25.493162851310057,51.44771105456014,75.5,52.7,False,turn,1,60.00000000000001,accel,22.167353519356865,False
601.1744965893065,0.6011744965893066,25.493192400825706,51.44774018826877,75.5,52.7,False,turn,1,60.00000000000001,accel,22.164965196791886,False
605.5045493051985,0.6055045493051985,25.49321914897364,51.44777158332612,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.172186264476508,False
609.7201434351031,0.6097201434351031,25.49324262535869,51.447804573139685,75.5,52.7,False,turn,1,60.00000000000001,accel,21.895645876697024,False
613.755144430818,0.6137551444308179,25.49326294181899,51.44783787358424,75.5,52.7,False,turn,1,60.00000000000001,accel,21.961720892922514,False
617.7028203847461,0.6177028203847461,25.49328096030543,51.447871739315374,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
621.435818711601,0.6214358187116009,25.49329634196284,51.44790476543464,75.5,52.7,False,turn,1,60.00000000000001,accel,21.81520742261775,False
625.0262450590186,0.6250262450590186,25.49330942027436,51.44793743089453,75.5,52.7,False,turn,1,60.00000000000001,accel,21.90571591694728,False
628.715143294777,0.6287151432947771,25.49332088113205,51.44797187018794,75.5,52.7,False,turn,1,60.00000000000001,accel,21.99018787638817,False
632.6015577756979,0.6326015577756978,25.49333066809456,51.44800898026286,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
636.5881871983729,0.636588187198373,25.493338377865275,51.4480477006267,75.5,52.7,False,turn,1,60.00000000000001,accel,21.81053191239894,False
640.6184131477331,0.6406184131477332,25.49334351941048,51.44808737266811,75.5,52.7,False,turn,1,60.00000000000001,accel,21.91705764365125,False
644.8193659800241,0.6448193659800241,25.49334567217904,51.44812907718725,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
649.098021564148,0.649098021564148,25.493344046774936,51.448171584011405,75.5,52.7,False,turn,1,60.00000000000001,accel,21.76784473840862,False
653.3559008787138,0.6533559008787138,25.493339267069366,51.44821359329174,75.5,52.7,False,turn,1,60.00000000000001,accel,21.874438187909867,False
657.6360286208037,0.6576360286208037,25.493331751991064,51.44825533959564,75.5,52.7,False,turn,1,60.00000000000001,accel,21.98852935977945,False
661.9884971784126,0.6619884971784126,25.493321757927347,51.448297194480055,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
666.28605787557,0.66628605787557,25.49330971620671,51.44833781616954,75.5,52.7,False,turn,1,60.00000000000001,accel,21.806870966428438,False
670.6193912694242,0.6706193912694243,25.493295384447396,51.44837790811829,75.5,52.7,False,turn,1,60.00000000000001,accel,21.933073156410178,False
675.0215241826867,0.6750215241826867,25.49327914924278,51.4484178604402,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
679.5799145981981,0.6795799145981981,25.49326105335974,51.44845856809643,75.5,52.7,False,turn,1,60.00000000000001,accel,21.81536367354192,False
684.204708748788,0.684204708748788,25.493241770107065,51.4484993547555,75.5,52.7,False,turn,1,60.00000000000001,accel,21.98490722477672,False
688.8825047439535,0.6888825047439535,25.49322156271509,51.44854019613645,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
693.6232604725003,0.6936232604725003,25.493200522566,51.44858124451679,75.5,52.7,False,turn,1,60.00000000000001,accel,21.835223418502448,False
698.3712990720328,0.6983712990720328,25.49317900056947,51.44862207241721,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
703.1325093051665,0.7031325093051666,25.4931570248207,51.44866275844108,75.5,52.7,False,turn,1,60.00000000000001,accel,21.848309381002316,False
707.9427293189952,0.7079427293189953,25.493134451773244,51.44870361729289,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
712.85883873299,0.7128588387329899,25.493111011554014,51.44874512463621,75.5,52.7,False,turn,1,60.00000000000001,accel,21.857174559664944,False
717.7651605779598,0.7177651605779598,25.49308723346505,51.44878628282273,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
722.6876910666205,0.7226876910666205,25.49306294011499,51.44882726688119,75.5,52.7,False,turn,1,60.00000000000001,accel,21.87034607000912,False
727.6413705145197,0.7276413705145197,25.49303797323781,51.44886813069778,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
732.5986771509553,0.7325986771509553,25.49301234408984,51.448908537966766,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.88253700137869,False
737.5109645632075,0.7375109645632075,25.492986436985632,51.44894817929592,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.76673459597457,False
742.4475085034792,0.7424475085034792,25.492959990339838,51.448987686013794,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.66007814278169,False
747.4203702551309,0.747420370255131,25.4929330152667,51.449027209554295,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.558586767071155,False
752.3280082469244,0.7523280082469244,25.49290611551648,51.449065982185125,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.459231819712176,False
757.2182071060839,0.7572182071060839,25.49287903572765,51.44910438310857,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.35683030447624,False
761.9816225317218,0.7619816225317217,25.4928524134357,51.44914157761094,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.25113243802398,False
766.8629641287677,0.7668629641287676,25.492824725189887,51.44917933524314,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.135672972992865,False
771.9699589700939,0.7719699589700939,25.49279530246385,51.44921842860084,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.002051132533374,False
777.1239498161224,0.7771239498161224,25.492765465004343,51.44925774968299,75.5,52.7,False,turn,1,60.00000000000001,cruise,20.86160641209652,False
782.3070454840085,0.7823070454840085,25.492735396891003,51.44929723547895,75.5,52.7,False,turn,1,60.00000000000001,cruise,20.707298811146217,False
787.4293087848777,0.7874293087848777,25.49270576242802,51.44933633228214,inf,inf,False,straight,-1,60.00000000000001,cruise,20.53218501234102,False
792.3955638032867,0.7923955638032867,25.49267720073025,51.44937439406216,203.5,383.0,False,turn,2,60.00000000000001,cruise,20.341269144203387,True
797.3853435398668,0.7973853435398668,25.492648579934425,51.44941270536163,203.5,383.0,False,turn,2,60.00000000000001,cruise,20.14404379791291,False
802.4081029395528,0.8024081029395528,25.492619829965747,51.44945132416602,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.93598951784345,False
807.4186259033393,0.8074186259033392,25.49259121074993,51.44948990363248,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.722766027838755,False
812.4277471696356,0.8124277471696356,25.492562657954352,51.44952852479652,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.51183284922169,False
817.4924750774297,0.8174924750774297,25.4925338469526,51.44956762731987,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.30163427076633,False
822.5497385069222,0.8225497385069221,25.492505132051917,51.449606720094096,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.10217078465547,False
827.5314567600116,0.8275314567600116,25.492476900785707,51.44964527757022,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.93777103100653,False
832.5152494260784,0.8325152494260785,25.49244871824885,51.44968390474341,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.78248459875875,False
837.5083302704363,0.8375083302704364,25.49242053984421,51.44972265397894,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.65086434532813,False
842.5173716835642,0.8425173716835642,25.49239232805064,51.44976157701239,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.540343390839627,False
847.5642545698156,0.8475642545698157,25.492363971628603,51.44980085422153,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.43349105184387,False
852.6126474796497,0.8526126474796497,25.49233565186059,51.44984018267269,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.35155203954951,False
857.6399903248654,0.8576399903248654,25.492307481070927,51.4498793741075,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.277413492014308,False
862.6274200721662,0.8626274200721662,25.49227955672784,51.44991827425994,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.20518627039387,False
867.7286603562171,0.8677286603562171,25.492251053361027,51.44995811269913,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.12898354841491,False
872.9371000735104,0.8729371000735103,25.49222205880576,51.449998881617816,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.048293863487437,False
878.0896884172115,0.8780896884172115,25.492193654168997,51.45003945224878,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.95505792154509,False
883.1696454316325,0.8831696454316325,25.49216603875487,51.45007977768501,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.84994852449745,False
887.9107278860508,0.8879107278860509,25.492141081031114,51.45011807420645,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.72708564206169,False
892.4715733840503,0.8924715733840504,25.4921179335565,51.45015557786564,inf,inf,False,straight,-1,60.00000000000001,cruise,17.591595329479592,False
897.3602480214087,0.8973602480214087,25.492093934515623,51.45019637120885,inf,inf,False,straight,-1,60.00000000000001,cruise,17.43789007631457,False
902.3376292380248,0.9023376292380247,25.49207001230559,51.45023826506719,inf,inf,False,straight,-1,59.41440644613079,cruise,17.282278611910407,False
907.3500262737786,0.9073500262737786,25.492046302002336,51.45028071419264,inf,inf,False,straight,-1,56.03844840683772,cruise,17.10429877472925,False
912.4077287088836,0.9124077287088836,25.49202268559662,51.45032375404216,inf,inf,False,straight,-1,52.41202875764345,cruise,16.898184495338267,False
917.4430591780024,0.9174430591780024,25.491999416126028,51.45036676381619,inf,inf,False,straight,-1,48.533220181782376,cruise,16.66634078949801,False
922.455051932066,0.922455051932066,25.49197645561828,51.45040970550055,inf,inf,False,straight,-1,44.33667674349738,cruise,16.3962437862324,False
927.489712185132,0.927489712185132,25.49195355744427,51.450452948686106,inf,inf,False,straight,-1,39.676765535751116,cruise,16.09965104056098,False
932.5311283266155,0.9325311283266156,25.49193077838061,51.450496345750174,inf,inf,False,straight,-1,34.383501919048456,cruise,15.777590137633709,False
937.5967345938222,0.9375967345938222,25.491908032234484,51.450540041250015,inf,inf,False,straight,-1,28.07710207409617,cruise,15.42963190342443,False
942.6644699603536,0.9426644699603536,25.49188542687365,51.45058384966373,inf,inf,False,straight,-1,19.855894811811897,cruise,15.059293386256938,False
947.7346417553348,0.9477346417553348,25.49186298088211,51.4506277851977,inf,inf,True,straight,-1,0.0,brake,14.666713396043752,False
952.8652199151824,0.9528652199151824,25.49184046076318,51.450672363337056,inf,inf,False,straight,-1,60.00000000000001,accel,0.0,False
958.0064819245454,0.9580064819245454,25.491818145173283,51.45071718730357,inf,inf,False,straight,-1,60.00000000000001,accel,10.552583845298168,False
963.091653218588,0.963091653218588,25.491796417629,51.45076172829874,inf,inf,False,straight,-1,60.00000000000001,accel,14.86439957018835,False
968.2775478576935,0.9682775478576936,25.49177462063777,51.45080736292458,inf,inf,False,straight,-1,60.00000000000001,accel,18.257056533325905,False
973.4001122376447,0.9734001122376448,25.491753654249838,51.450852761940055,inf,inf,False,straight,-1,60.00000000000001,accel,21.061813052460504,False
978.297246393039,0.978297246393039,25.49173442527077,51.450896608061456,inf,inf,False,straight,-1,60.00000000000001,accel,23.08825576750379,False
983.234638974979,0.983234638974979,25.49171592813788,51.4509412749304,inf,inf,False,straight,-1,60.00000000000001,accel,24.781255302204425,False
