latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event
25.4925155404372,51.44766211536167,520.4368748028013,0.5204368748028013,267.9714822331636,170.17303973200924,11.0,336.4839225077633,0.615148133865434,False
25.49255704157073,51.44764210845769,525.4553988576192,0.5254553988576193,195.61998485547332,145.3962072358734,10.9,337.93682025149735,0.6561029891805159,False
25.4925983510718,51.44762355940504,530.3972941946055,0.5303972941946055,149.42670919280454,127.07513606237234,10.8,339.82433358060086,0.6899871299057379,False
25.492640217584672,51.4476065164163,535.3418619907915,0.5353418619907915,104.1471353239434,106.0889452637134,10.7,342.5021726991759,0.7021345846048707,False
25.492681810200192,51.44759198973492,540.175572843067,0.540175572843067,71.72753440673827,88.04190247621645,10.5,346.2991773690405,0.7204392947187148,False
25.49272317283112,51.44758081833512,544.8934688196184,0.5448934688196184,54.00281672865085,76.39319495414786,10.4,351.32352879109476,0.720377959471335,False
25.492766003555356,51.44757357732528,549.6938343053004,0.5496938343053004,42.13242617473106,67.47683464810434,10.2,357.8450703743189,0.7119640406773492,False
25.492809658247385,51.44757175749036,554.5333838125101,0.5545333838125102,49.08302501001958,72.83030482180331,10.1,3.3722046745945136,0.6971123826907387,False
25.4928518366345,51.44757451088873,559.2141235578414,0.5592141235578414,57.17104911368519,78.60217222015339,9.9,8.091750515116814,0.667841030958034,False
25.49289462232472,51.44758125004222,564.0021534375762,0.5640021534375762,69.5318410958259,86.68387791526733,9.8,12.056516297965118,0.6320641558600283,False
25.492937733200485,51.44759145119826,568.8869451750996,0.5688869451750996,71.07432085579917,87.64009236046488,9.7,15.925130005676692,0.5921852284377895,False
25.492979032669048,51.44760450632016,573.646780753823,0.573646780753823,72.1979164869075,88.33011577640988,9.6,19.673775713842588,0.5460464241785074,False
25.493019208921485,51.44762042016699,578.3765300656938,0.5783765300656938,72.74736568532997,88.66558891487682,9.6,23.40872763957759,0.4931574200118106,False
25.493058874404436,51.44763944437447,583.1691446006149,0.5831691446006149,65.03124426898862,83.831550583101,9.8,27.552283855496285,0.44134395858957737,False
25.49309600431648,51.44766090559362,587.8142904162402,0.5878142904162401,61.49094481273673,81.5177249034848,10.1,31.808045625690625,0.38795844639808347,False
25.493130577192765,51.447684661341455,592.3283404362279,0.592328340436228,55.43796145771676,77.40162765299331,10.5,36.43328574954239,0.3332555957980856,False
25.493162851310057,51.44771105456014,596.781269540174,0.596781269540174,48.381856379784494,72.30823008565426,10.9,41.66700003959812,0.2794593367627285,False
25.493192400825706,51.44774018826877,601.1744965893065,0.6011744965893066,50.124381253316464,73.59884172951976,11.3,46.65348127079511,0.22768822975988198,False
