segment,dist_start_km,dist_end_km,v_target_kmh,v_coast_kmh
0,0.0,0.12083975327377915,29.466527979574504,26.240131527889336
1,0.12083975327377915,0.2416795065475583,28.39764163446756,27.99462022563301
2,0.2416795065475583,0.3625192598213374,26.18021091320263,15.342076246486636
3,0.3625192598213374,0.4833590130951166,25.963712878440305,25.963712878440305
4,0.4833590130951166,0.6041987663688957,25.901156430568875,25.901156430568875
5,0.6041987663688957,0.7250385196426749,23.67531643465985,23.67531643465985
6,0.7250385196426749,0.845878272916454,22.92870745326729,22.92870745326729
7,0.845878272916454,0.9667180261902332,19.64389651211267,18.420096812324065
8,0.9667180261902332,1.0875577794640123,29.154744194315946,20.63495501762689
9,1.0875577794640123,1.2083975327377914,28.61995045468821,28.13225019534533
10,1.2083975327377914,1.3292372860115707,28.77379990030154,15.564659634554646
11,1.3292372860115707,1.4500770392853497,19.430888443902816,19.430888443902816
12,1.4500770392853497,1.570916792559129,29.346107525143587,29.340436113861884
13,1.570916792559129,1.691756545832908,29.325069920918736,22.035718652909136
14,1.691756545832908,1.8125962991066873,22.395243191675945,22.242233418837905
15,1.8125962991066873,1.9334360523804663,26.819737165268606,26.819737165268606
16,1.9334360523804663,2.0542758056542456,15.217685957663248,15.217685957663248
17,2.0542758056542456,2.1751155589280247,26.70173245138494,26.163630679868255
18,2.1751155589280247,2.2959553122018037,25.92355709182415,23.916028464533966
19,2.2959553122018037,2.4167950654755828,29.110292267127555,28.476368338376467
20,2.4167950654755828,2.5376348187493623,28.70592189857339,28.07758822551798
21,2.5376348187493623,2.6584745720231413,28.71996501125941,27.380166469674798
22,2.6584745720231413,2.7793143252969204,23.839600270243302,22.30380180230858
23,2.7793143252969204,2.9001540785706994,29.611860346755588,21.6992455305713
24,2.9001540785706994,3.0209938318444784,21.552385850490126,15.675093510972275
25,3.0209938318444784,3.141833585118258,28.316934438196654,28.316934438196654
26,3.141833585118258,3.262673338392037,26.844531472550614,18.789006015433777
27,3.262673338392037,3.383513091665816,28.11793018714603,26.08168417845791
28,3.383513091665816,3.504352844939595,28.600961995277064,19.395208798548204
29,3.504352844939595,3.6251925982133746,19.172043669112444,19.172043669112444
