#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
10,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1724.0,+196/-98,0.33,19.0,14.46,11.601,114.48,0.404,✔️,0.0,False,CPU
11,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1724.0,+201/-118,0.374,19.0,12.94,11.707,1878.64,70.741,✔️,0.0,False,GPU
12,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1716.0,+184/-100,0.351,19.44,13.49,11.131,607.67,0.556,✔️,0.0,False,GPU
13,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1714.0,+188/-134,0.382,19.56,13.0,11.621,92.46,0.366,✔️,0.0,False,CPU
14,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1701.0,+178/-106,0.382,20.28,10.5,10.657,339.63,0.154,✔️,0.0,False,CPU
15,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1698.0,+195/-121,0.371,20.44,11.82,10.906,339.63,0.014,✔️,0.0,False,CPU
16,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1693.0,+188/-135,0.359,20.78,15.24,11.817,92.46,0.026,✔️,0.0,False,CPU
17,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1685.0,+160/-83,0.385,21.22,12.13,10.14,1.49,0.019,✔️,0.0,False,CPU
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1673.0,+186/-93,0.287,21.89,17.09,12.626,87.3,0.533,✔️,0.0,False,CPU
19,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1671.0,+181/-108,0.291,22.0,17.11,12.14,841.84,1.263,✔️,0.0,False,GPU
20,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1661.0,+154/-112,0.289,22.61,15.48,13.215,2149.06,0.318,✔️,0.0,False,GPU
21,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1642.0,+182/-112,0.281,23.78,17.82,11.978,114.48,0.058,✔️,0.0,False,CPU
22,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1636.0,+188/-106,0.301,24.11,14.4,11.94,1655.56,0.086,✔️,0.0,False,GPU
23,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1620.0,+228/-130,0.3,25.11,13.82,12.106,607.67,0.057,✔️,0.0,False,GPU
24,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1602.0,+191/-147,0.285,26.22,17.34,12.354,0.48,0.025,✔️,0.0,False,CPU
25,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1602.0,+169/-108,0.215,26.22,22.43,13.551,87.3,0.069,✔️,0.0,False,CPU
26,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1579.0,+172/-127,0.226,27.67,17.78,12.228,2.32,0.889,✔️,0.0,False,GPU
27,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564),1562.0,+155/-138,0.201,28.78,14.74,13.627,9.96,4.847,✔️,0.0,False,GPU
28,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1529.0,+193/-116,0.196,30.89,18.61,13.83,1878.64,5.934,✔️,0.0,False,GPU
29,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1510.0,+123/-81,0.143,32.11,25.9,13.714,1128.19,1.674,✔️,0.0,False,CPU
30,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1504.0,+224/-207,0.188,32.56,17.79,14.428,0.68,0.155,➖,0.0,False,GPU
31,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1497.0,+171/-192,0.188,33.0,12.03,14.232,0.48,0.047,✔️,0.0,False,CPU
32,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1483.0,+136/-123,0.137,33.89,30.29,14.484,1.55,0.053,✔️,0.0,False,GPU
33,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1478.0,+162/-162,0.202,34.22,24.96,13.624,559.89,1.156,✔️,0.0,False,GPU
34,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1468.0,+172/-125,0.144,34.89,30.75,16.736,180.21,0.093,✔️,0.0,False,CPU
35,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1467.0,+165/-136,0.141,35.0,27.58,16.15,559.89,0.056,✔️,0.0,False,GPU
36,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1465.0,+152/-131,0.131,35.11,29.45,14.306,4560.09,421.951,✔️,0.0,False,GPU
37,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1462.0,+199/-164,0.137,35.33,24.63,15.725,0.76,0.204,➖,0.0,False,GPU
38,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1438.0,+78/-77,0.074,36.89,34.56,15.39,6.55,0.295,✔️,0.0,False,GPU
39,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1402.0,+188/-177,0.091,39.28,25.54,17.427,4560.09,39.452,✔️,0.0,False,GPU
40,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1399.0,+125/-176,0.089,39.44,33.27,16.16,368.88,2.507,✔️,0.0,False,CPU
41,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1369.0,+177/-178,0.09,41.44,31.09,17.327,92.9,0.786,➖,0.0,False,GPU
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1350.0,+162/-126,0.048,42.67,39.18,19.379,0.67,0.006,✔️,0.0,False,CPU
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1350.0,+193/-142,0.06,42.67,36.85,18.299,180.21,0.006,✔️,0.0,False,CPU
44,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1339.0,+116/-129,0.063,43.33,39.43,16.772,1128.19,0.055,✔️,0.0,False,CPU
45,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1329.0,+164/-166,0.088,44.0,37.66,20.615,82.69,7.996,✔️,0.0,False,GPU
46,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1327.0,+58/-75,0.012,44.11,43.16,18.054,43.93,0.204,✔️,0.0,False,CPU
47,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1306.0,+103/-169,0.015,45.44,43.02,17.57,58.36,0.123,✔️,0.0,False,CPU
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1304.0,+105/-141,0.043,45.56,42.78,16.528,0.34,0.052,✔️,0.0,False,CPU
49,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1282.0,+47/-60,0.0,46.89,46.41,18.504,43.93,0.018,✔️,0.0,False,CPU
50,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1273.0,+94/-128,0.021,47.44,45.51,17.749,9.93,0.224,✔️,0.0,False,GPU
51,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1271.0,+136/-136,0.025,47.56,43.44,20.043,16.58,16.469,➖,0.0,False,GPU
52,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1268.0,+217/-423,0.11,47.78,31.96,22.133,5.13,2.705,➖,0.0,False,GPU
53,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1241.0,+139/-223,0.021,49.33,44.33,19.707,58.36,0.015,✔️,0.0,False,CPU
54,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1223.0,+149/-250,0.016,50.39,45.99,21.537,41.8,39.131,✔️,0.0,False,GPU
55,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1209.0,+132/-218,0.014,51.22,48.01,19.882,368.88,0.084,✔️,0.0,False,CPU
56,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1177.0,+94/-131,0.01,53.0,51.01,19.368,1.81,0.048,✔️,0.0,False,CPU
57,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1116.0,+151/-274,0.018,56.22,51.76,22.618,1.61,0.113,✔️,0.0,False,CPU
58,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1110.0,+116/-209,0.016,56.56,53.3,23.696,514.21,52.341,✔️,0.0,False,CPU
59,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1106.0,+191/-247,0.012,56.72,51.45,27.803,43.96,0.099,✔️,0.0,False,CPU
60,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1094.0,+72/-125,0.0,57.33,56.08,26.248,3623.0,2.734,✔️,0.0,False,GPU
61,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1074.0,+72/-131,0.0,58.33,57.12,26.32,3623.0,9.843,✔️,0.0,False,GPU
62,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1068.0,+172/-266,0.001,58.61,54.6,28.454,43.96,0.024,✔️,0.0,False,CPU
63,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+137/-291,0.0,61.67,60.18,25.672,0.11,0.012,✔️,0.0,False,CPU
64,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),987.0,+120/-217,0.0,62.22,60.97,25.578,17.73,7.022,➖,0.0,False,GPU
65,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),976.0,+147/-214,0.0,62.67,60.46,27.453,20.27,0.572,✔️,0.0,False,CPU
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),934.0,+91/-264,0.0,64.33,63.84,26.445,0.33,0.057,✔️,0.0,False,CPU
67,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),925.0,+52/-132,0.0,64.67,63.99,32.271,99.35,2.573,✔️,0.0,False,GPU
68,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),922.0,+227/-497,0.023,64.78,56.2,33.412,2.77,0.157,✔️,0.0,False,GPU
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),918.0,+107/-226,0.0,64.89,64.19,30.17,0.22,0.022,✔️,0.0,False,CPU
70,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),906.0,+152/-255,0.0,65.33,63.72,28.655,20.27,0.247,✔️,0.0,False,CPU
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),890.0,+55/-141,0.0,65.89,65.67,30.851,514.21,2.489,✔️,0.0,False,CPU
72,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),852.0,+83/-197,0.0,67.11,66.4,35.155,0.2,0.035,➖,0.0,False,GPU
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),790.0,+173/-316,0.0,68.89,67.92,37.125,1.32,0.02,✔️,0.0,False,CPU
74,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),540.0,+98/-317,0.0,73.33,73.3,47.496,0.11,0.089,✔️,0.0,False,CPU
