#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
16,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1656.0,+178/-105,0.337,21.75,14.16,11.184,0.54,0.049,✔️,0.0,False,CPU,model,
17,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1655.0,+138/-67,0.284,21.85,12.06,10.987,1633.8,0.088,✔️,0.0,False,GPU,model,
18,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1651.0,+163/-96,0.294,22.11,13.57,12.491,842.25,15.118,✔️,0.0,False,GPU,model,
19,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1643.0,+127/-73,0.271,22.6,17.65,12.356,110.13,0.061,✔️,0.0,False,CPU,model,
20,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1634.0,+166/-110,0.271,23.11,12.57,11.801,583.55,0.056,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1610.0,+167/-103,0.26,24.68,14.31,12.987,842.25,1.465,✔️,0.0,False,GPU,model,
22,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1590.0,+132/-109,0.256,25.99,16.76,12.792,2.3,0.896,✔️,0.0,False,GPU,model,
23,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1584.0,+137/-75,0.19,26.35,19.97,13.672,86.85,0.078,✔️,0.0,False,CPU,model,
24,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564),1571.0,+152/-144,0.248,27.19,16.07,13.403,8.53,3.578,✔️,0.0,False,GPU,model,
25,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1570.0,+167/-109,0.217,27.23,14.63,13.238,1883.82,10.881,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1560.0,+105/-71,0.172,27.93,20.45,13.69,2139.17,0.349,✔️,0.0,False,GPU,model,
27,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1539.0,+96/-106,0.163,29.35,22.3,13.124,1156.69,1.558,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1538.0,+152/-140,0.197,29.4,17.77,13.323,4860.88,475.78,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1530.0,+194/-138,0.226,29.95,14.28,14.853,0.76,0.203,➖,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1488.0,+161/-128,0.171,32.77,22.11,14.302,572.82,1.935,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1482.0,+132/-107,0.133,33.22,26.77,16.255,188.8,0.087,✔️,0.0,False,CPU,model,
32,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1473.0,+110/-127,0.142,33.8,22.03,14.746,0.49,0.053,✔️,0.0,False,CPU,model,
33,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1472.0,+131/-144,0.141,33.93,26.2,14.348,1.5,0.054,✔️,0.0,False,GPU,model,
34,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1456.0,+145/-124,0.138,35.0,27.32,15.951,572.82,0.109,✔️,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1454.0,+179/-160,0.149,35.12,23.14,15.416,0.65,0.154,➖,0.0,False,GPU,model,
36,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1437.0,+69/-59,0.064,36.3,33.12,14.711,6.41,0.247,✔️,0.0,False,GPU,model,
37,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1428.0,+117/-154,0.103,36.93,29.14,15.218,371.59,2.386,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1425.0,+109/-134,0.082,37.14,30.3,17.423,96.61,0.754,➖,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1409.0,+119/-104,0.077,38.23,33.68,17.309,188.8,0.008,✔️,0.0,False,CPU,model,
40,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1393.0,+88/-118,0.055,39.31,32.81,15.297,1156.69,0.054,✔️,0.0,False,CPU,model,
41,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1376.0,+118/-140,0.054,40.46,28.26,16.576,4860.88,42.641,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1369.0,+128/-114,0.05,40.95,36.25,18.898,0.71,0.005,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1359.0,+76/-113,0.042,41.62,38.12,16.329,0.29,0.033,✔️,0.0,False,CPU,model,
44,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1338.0,+130/-116,0.051,43.0,38.09,20.076,82.93,8.231,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1324.0,+58/-69,0.004,43.91,41.64,17.481,42.95,0.226,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1320.0,+82/-82,0.017,44.17,40.71,17.592,8.34,0.25,✔️,0.0,False,GPU,model,
47,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1312.0,+76/-118,0.013,44.72,41.05,19.17,16.41,16.24,➖,0.0,False,GPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1289.0,+62/-109,0.005,46.19,44.05,17.073,59.3,0.156,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1288.0,+72/-77,0.007,46.24,42.69,18.361,42.95,0.021,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1285.0,+89/-144,0.03,46.44,39.62,18.495,371.59,0.102,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1282.0,+158/-189,0.02,46.59,37.01,20.549,47.03,45.876,✔️,0.0,False,GPU,model,
52,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1268.0,+190/-316,0.079,47.51,30.12,22.897,5.11,2.699,➖,0.0,False,GPU,model,
53,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1241.0,+63/-93,0.0,49.16,47.29,18.541,1.86,0.046,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1240.0,+72/-101,0.0,49.17,46.98,18.267,59.3,0.015,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1221.0,+130/-209,0.034,50.32,43.3,21.365,1.52,0.115,✔️,0.0,False,CPU,model,
56,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1158.0,+173/-231,0.011,53.91,47.95,26.359,43.64,0.085,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1142.0,+79/-115,0.0,54.81,52.92,26.08,3265.68,1.948,✔️,0.0,False,GPU,model,
58,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1141.0,+102/-179,0.011,54.81,46.9,23.44,513.06,78.02,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1132.0,+77/-123,0.0,55.29,53.46,26.156,3265.68,5.38,✔️,0.0,False,GPU,model,
60,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1116.0,+182/-222,0.005,56.12,51.12,27.214,43.64,0.022,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1077.0,+134/-218,0.001,58.05,50.34,25.342,20.26,0.641,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1040.0,+134/-234,0.0,59.77,54.62,26.456,20.26,0.258,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1011.0,+106/-240,0.0,61.04,59.63,24.868,0.34,0.057,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),1005.0,+139/-244,0.0,61.26,58.81,28.857,0.22,0.024,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+100/-222,0.0,61.48,60.48,25.353,0.12,0.014,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),991.0,+110/-207,0.0,61.85,60.46,26.72,17.63,7.0,➖,0.0,False,GPU,model,
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),988.0,+185/-376,0.026,61.95,54.27,31.341,2.62,0.186,✔️,0.0,False,GPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),968.0,+66/-119,0.0,62.75,61.84,31.559,101.08,2.021,✔️,0.0,False,GPU,model,
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),936.0,+84/-164,0.0,63.89,62.76,32.728,0.24,0.036,➖,0.0,False,GPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),917.0,+53/-117,0.0,64.57,64.27,29.924,513.06,2.568,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),846.0,+149/-258,0.0,66.7,65.7,34.675,1.21,0.03,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),572.0,+87/-274,0.0,71.49,71.46,47.004,0.11,0.087,✔️,0.0,False,CPU,model,
