#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
12,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [4.76% IMPUTED],1467.0,+79/-52,0.385,24.57,13.34,16.929,143.16,3.756,✔️,4.76,True,GPU,model,
13,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1448.0,+87/-51,0.33,26.05,15.22,17.238,3422.32,45.829,✔️,4.76,True,GPU,model,
14,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1436.0,+99/-77,0.345,27.01,12.55,17.121,19.82,4.463,➖,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [4.76% IMPUTED],1434.0,+60/-61,0.318,27.21,17.26,17.087,7.78,1.706,✔️,4.76,True,GPU,model,
16,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1431.0,+67/-63,0.323,27.43,13.86,17.278,2.3,0.114,➖,0.0,False,GPU,model,
17,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1410.0,+56/-50,0.26,29.18,19.3,18.382,2950.72,15.589,✔️,0.0,False,GPU,model,
18,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1399.0,+72/-50,0.244,30.11,14.78,18.504,2289.91,2.709,✔️,0.0,False,GPU,model,
19,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1394.0,+72/-67,0.239,30.59,20.62,18.268,1921.63,1.717,✔️,0.0,False,CPU,system,
20,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1385.0,+68/-65,0.246,31.33,16.07,17.689,5351.93,268.579,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1380.0,+110/-67,0.269,31.82,16.3,19.52,3422.32,0.982,✔️,4.76,True,GPU,model,
22,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1377.0,+69/-61,0.255,32.07,18.24,19.657,317.92,1.982,➖,0.0,False,GPU,model,
23,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1366.0,+82/-74,0.28,33.07,20.13,19.127,1.23,0.052,➖,0.0,False,GPU,model,
24,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1357.0,+78/-66,0.226,33.81,16.33,18.26,5351.93,37.606,✔️,0.0,False,GPU,model,
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1351.0,+76/-47,0.188,34.36,16.31,19.37,2289.91,0.266,✔️,0.0,False,GPU,model,
26,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1350.0,+42/-34,0.15,34.49,26.1,19.588,512.67,1.18,✔️,0.0,False,CPU,model,
27,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1344.0,+99/-75,0.255,35.05,15.53,20.586,4.05,0.421,✔️,4.76,True,GPU,model,
28,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1320.0,+62/-55,0.132,37.14,24.83,19.896,15277.76,543.233,✔️,0.0,False,GPU,model,
29,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1320.0,+35/-34,0.105,37.14,28.82,20.006,512.67,0.243,✔️,0.0,False,CPU,model,
30,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1320.0,+64/-55,0.149,37.18,21.4,20.046,2950.72,1.225,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1309.0,+43/-47,0.116,38.23,26.87,20.402,1260.85,0.312,✔️,0.0,False,CPU,model,
32,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1306.0,+72/-60,0.154,38.5,20.24,20.434,4806.04,0.512,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1305.0,+45/-44,0.124,38.58,26.98,20.497,3.83,0.025,✔️,0.0,False,CPU,model,
34,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1304.0,+44/-42,0.111,38.65,27.73,20.507,1260.85,0.031,✔️,0.0,False,CPU,model,
35,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1297.0,+66/-75,0.182,39.32,17.32,22.168,9.05,1.763,➖,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1296.0,+59/-56,0.124,39.41,26.9,21.274,669.26,0.41,✔️,0.0,False,CPU,model,
37,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1288.0,+83/-79,0.188,40.17,22.97,20.514,51.83,43.611,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1278.0,+44/-46,0.089,41.06,31.03,20.916,693.49,1.397,✔️,0.0,False,CPU,model,
39,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1277.0,+47/-67,0.109,41.14,26.56,20.98,711.98,2.983,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1269.0,+59/-59,0.132,41.93,23.75,21.148,6.8,0.248,✔️,0.0,False,GPU,model,
41,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1266.0,+66/-58,0.093,42.18,29.51,21.79,669.26,0.039,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1266.0,+94/-101,0.175,42.18,20.62,21.747,4806.04,8.45,✔️,0.0,False,GPU,model,
43,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1258.0,+57/-66,0.108,42.89,21.1,22.551,14.38,0.334,✔️,0.0,False,GPU,model,
44,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1258.0,+45/-49,0.062,42.98,29.76,21.871,1353.2,0.155,✔️,0.0,False,CPU,model,
45,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1255.0,+54/-64,0.079,43.21,27.36,21.8,711.98,0.162,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1254.0,+38/-38,0.056,43.25,31.78,21.261,693.49,0.194,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1250.0,+62/-61,0.089,43.66,29.04,22.248,3.5,0.045,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1248.0,+70/-51,0.087,43.85,33.84,21.253,2665.48,2.619,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1237.0,+46/-50,0.047,44.87,31.02,22.366,1353.2,0.017,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1220.0,+54/-48,0.047,46.43,31.57,22.478,15277.76,119.284,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1218.0,+49/-57,0.054,46.59,27.27,22.783,6.67,0.018,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1218.0,+63/-82,0.083,46.66,29.59,22.478,644.68,5.974,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1215.0,+48/-52,0.049,46.94,29.69,22.225,10.9,2.248,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1188.0,+121/-100,0.219,49.37,9.99,24.387,34059.64,3.908,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1186.0,+78/-75,0.108,49.53,31.99,23.746,14.16,2.52,➖,0.0,False,GPU,model,
56,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1182.0,+123/-101,0.21,49.94,9.63,24.532,34059.64,18.811,✔️,0.0,False,GPU,model,
57,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1179.0,+60/-44,0.033,50.17,37.06,23.159,2665.48,0.143,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1170.0,+62/-87,0.035,50.98,30.99,23.773,644.68,0.398,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1160.0,+64/-80,0.031,51.89,40.84,24.217,346.84,0.936,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1155.0,+51/-54,0.014,52.32,43.69,23.807,1.94,0.121,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1143.0,+67/-91,0.034,53.35,38.65,24.838,346.84,0.078,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1129.0,+78/-68,0.052,54.58,29.68,25.14,335.81,85.05,✔️,0.0,False,GPU,model,
63,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1128.0,+42/-51,0.01,54.72,45.85,24.142,2.44,0.121,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1111.0,+59/-81,0.04,56.09,42.45,26.208,218.34,0.904,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1104.0,+59/-100,0.023,56.74,40.41,26.0,484.44,1.025,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1099.0,+138/-136,0.138,57.1,16.39,28.753,460.12,6.641,✔️,0.0,False,GPU,model,
67,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1076.0,+58/-87,0.017,58.92,43.74,27.677,218.34,0.322,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1075.0,+103/-127,0.073,59.05,33.41,28.159,1.3,0.15,➖,0.0,False,GPU,model,
69,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1070.0,+54/-94,0.002,59.46,43.74,26.558,484.44,0.086,✔️,0.0,False,CPU,model,
70,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1055.0,+61/-90,0.011,60.61,41.3,26.998,9.39,0.13,✔️,0.0,False,CPU,model,
71,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1026.0,+100/-135,0.06,62.77,36.17,31.867,278.97,0.873,✔️,0.0,False,CPU,model,
72,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1020.0,+74/-97,0.0,63.17,36.69,27.649,2.97,0.388,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1005.0,+96/-133,0.039,64.19,37.99,32.38,278.97,0.103,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1001.0,+79/-131,0.011,64.46,54.93,29.023,2.07,0.314,✔️,0.0,False,CPU,model,
75,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+56/-132,0.002,64.53,56.31,29.288,0.42,0.041,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),992.0,+76/-120,0.012,65.07,45.54,29.471,90.74,1.622,✔️,0.0,False,CPU,model,
77,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),988.0,+81/-118,0.0,65.32,57.44,30.721,3.71,0.919,✔️,0.0,False,GPU,model,
78,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),972.0,+63/-72,0.0,66.37,52.1,29.904,30.83,0.029,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),961.0,+88/-167,0.03,67.02,41.05,34.287,1.48,0.139,✔️,0.0,False,CPU,model,
80,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),926.0,+84/-141,0.0,69.03,46.33,33.495,90.74,0.125,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),637.0,+100/-190,0.0,79.05,69.21,45.905,0.22,0.02,✔️,0.0,False,CPU,model,
