latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,p_fc_out_w,p_supercap_w,supercap_voltage_v,supercap_energy_j,supercap_soc_frac,supercap_v_start,supercap_v_end,supercap_recharge_s,is_recharge,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.488415852958365,51.45018741355837,0.0,0.0,1242.372155535356,366.41422193653057,11.7,330.44033013596425,-0.8187941963380482,True,1,0.0,0.0,0.0,0.833,0.0,126.82334110467906,1.140821316882504,6.759240671174648,-12.690720883378098,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,45.536798306424664,20044.8,0.9,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-319.62474292071005,-50.32267218105953,0.0,stop-and-go 1
25.488456810801424,51.45016167976369,5.223524116512582,0.0052235241165125,1525.9368122303283,406.08293789547776,11.7,330.24936985215624,-0.8392798784779479,False,1,5.223524116512582,3.5413944244348112,10.61993359999511,0.833,216.4537339464296,128.17811099531752,2.9779853246154775,6.547306520884402,-13.008212125308397,0.0470312751260422,378.12306326196534,472.65382907745663,546.4342055602565,617.1491172891739,0.0,0.0,53.12091636652217,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,617.1491172891739,45.49654187384174,20009.374783956267,0.898409428158956,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-322.2106059205781,-45.77094516628625,0.0052235241165125,
25.48849576802095,51.45013701248456,10.201419080871254,0.0102014190808712,2345.6774964672454,503.4781387345691,11.8,330.12806068058995,-0.841175336255639,False,1,10.201419080871254,4.949060827603672,14.841243609817887,0.833,215.55773664362687,129.06817911081853,3.921095303440341,6.511191370847381,-13.037588230862664,0.0594806673934606,532.0923023497961,665.1153779372451,779.07008002508,875.6334222500889,0.0,0.0,74.23591241405508,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,875.6334222500889,44.47805322841119,19123.539783564,0.858635945741918,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-324.6892999957847,-41.441551445841,0.0102014190808712,
25.488534725360807,51.45011222374764,15.18542419027008,0.01518542419027,3360.6508600131892,602.640292432402,11.9,330.04312991916606,-0.841175336255639,False,1,15.18542419027008,6.0381786904171,18.107290256822797,0.833,214.6568927139689,130.05156415183671,4.75546920686689,6.656731615751714,-13.037588230862664,0.0629515600807754,654.1337279030882,817.6671598788603,984.0330332511866,1103.3700369457629,0.0,0.0,90.5726803562565,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1103.3700369457629,43.32158700259757,18142.01237076176,0.8145659290033118,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-327.1801987699826,-37.11214435283637,0.01518542419027,
25.488573840362587,51.450087249185295,20.193906526567613,0.0201939065265676,4262.109717793444,678.6702000149966,11.9,329.97601525145825,-0.857668396458245,False,1,20.193906526567613,6.963100571698711,20.880945994410094,0.833,213.74779999603703,130.89333050059568,5.520550110713887,6.983092765831003,-13.293199699800676,0.0688873238514725,759.2157125587249,949.019640698406,1168.0685139365248,1307.8539043739163,0.0,0.0,104.44650857548066,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1307.8539043739163,42.03678490589832,17081.882423839357,0.7669667036565804,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-329.68977023066714,-32.76521597504619,0.0201939065265676,
25.488612910055455,51.450062235957574,25.19999977353165,0.0251999997735316,5702.228633165418,784.9984163112317,11.9,329.92589298281894,-0.8516364708005101,False,1,25.19999977353165,7.778444647674157,23.32599980944526,0.7422022458790506,212.83526068831247,117.66440977542275,6.237044414980485,7.292105216271466,-13.199716301193249,0.0670215964740604,762.4000000000002,953.0000000000002,1173.6453201970442,1314.0503557744937,0.0,0.0,116.67666971511235,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744937,40.637305808378215,15963.442692515282,0.7167494025015841,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-332.2032269856961,-28.423322867284142,0.0251999997735316,
25.488651914905063,51.450037213785194,30.20033638770401,0.030200336387704,7782.611909496834,917.0840800706978,11.8,329.8892180879748,-0.8485427142910255,False,1,30.20033638770401,8.518776537961914,25.304113379448104,0.6806381075245225,211.91984809626464,108.46615958610056,6.866295264509676,7.154115074442736,-13.151768891543158,0.0566971498167556,762.4000000000002,953.0000000000002,1173.6453201970442,1314.0503557744937,0.0,0.0,127.7816480694287,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744937,39.312433261138885,14939.518286144488,0.670775785117838,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-334.7175825458158,-24.088635920653587,0.030200336387704,
25.488690849751457,51.45001219963159,35.19356681071641,0.0351935668107164,14411.062776328848,1247.942204033111,11.8,329.8693994622149,-0.8335767921671409,False,1,35.19356681071641,9.206275701854572,26.988690646859823,0.6314275363550313,211.00177349835343,101.69593019212822,7.439056925251593,7.375229618698266,-12.919824703846183,0.0359176079295833,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0,0.0,138.09413552781857,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744937,38.03638865297102,13985.412997012005,0.6279370059721625,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-337.23113233868725,-19.76172857118931,0.0351935668107164,
25.488729895841388,51.44998709400161,40.20207774386499,0.0402020777438649,20368.041806388308,1483.6146262319246,11.8,329.85534984036826,-0.8109709266084006,False,1,40.20207774386499,9.856549349333436,28.466853120722867,0.5924707628155407,210.07685881431303,96.41529354721682,7.96066196825171,7.385411457521668,-12.569473844331696,0.0283134409197058,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0,0.0,147.84824024000153,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744937,36.7841292826289,13079.697615117851,0.5872709058511967,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-339.75387414430384,-15.422458504965732,0.0402020777438649,
25.488768981751285,51.44996194856378,45.21641675130002,0.0452164167513,25219.300128249222,1650.8704062365111,11.8,329.8440060510851,-0.779430821394166,False,1,45.21641675130002,10.476288485047872,29.78869146726302,0.5581249133207613,209.14677049400177,92.13697765194846,8.442120113027496,7.566542889724229,-12.08065489363278,0.0252332381492315,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,8.349329721376187e-05,4.953125795523454e-05,157.14432727571807,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,558.0,756.0503557744935,35.544723072511346,12213.130936914697,0.5483625600267015,45.536798306424664,45.536798306424664,13.319512738571389,False,gas,1,-342.2806160452243,-11.078763166281618,0.0452164167513,
