#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
30,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1356.0,+76/-74,0.209,34.03,19.96,19.253,4880.28,8.736,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1353.0,+55/-58,0.178,34.32,22.75,19.521,521.37,0.048,✔️,0.0,False,CPU,model,
32,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1348.0,+63/-52,0.198,34.66,18.4,19.239,4941.98,41.595,✔️,0.0,False,GPU,model,
33,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1348.0,+55/-57,0.213,34.73,22.29,19.885,1.2,0.067,➖,0.0,False,GPU,model,
34,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1346.0,+40/-41,0.13,34.91,26.8,19.241,685.87,0.205,✔️,0.0,False,CPU,model,
35,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1326.0,+48/-46,0.151,36.53,24.13,20.09,934.27,3.062,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1322.0,+54/-62,0.162,36.89,25.01,20.383,2.75,0.051,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1312.0,+55/-46,0.15,37.74,24.24,20.353,6.85,0.246,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1310.0,+37/-37,0.101,37.93,28.86,20.857,1499.05,0.15,✔️,0.0,False,CPU,model,
39,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1305.0,+41/-39,0.105,38.29,30.29,20.053,2389.47,2.157,✔️,0.0,False,CPU,model,
40,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1297.0,+58/-72,0.178,39.0,16.37,21.653,13.7,2.033,➖,0.0,False,GPU,model,
41,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1292.0,+41/-38,0.088,39.41,27.33,20.594,12597.42,70.851,✔️,0.0,False,GPU,model,
42,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1288.0,+54/-57,0.116,39.74,25.53,21.399,934.27,0.169,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1275.0,+42/-39,0.071,40.86,31.33,21.523,1499.05,0.017,✔️,0.0,False,CPU,model,
44,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1271.0,+64/-58,0.145,41.23,24.03,21.933,49.21,43.824,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1259.0,+59/-66,0.104,42.24,26.45,21.908,618.96,4.766,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1251.0,+43/-46,0.069,42.85,29.27,22.46,5.72,0.017,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1249.0,+42/-47,0.073,43.06,26.02,22.803,14.78,0.346,✔️,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1238.0,+37/-34,0.045,43.95,32.64,22.057,10.48,1.707,✔️,0.0,False,GPU,model,
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1229.0,+42/-47,0.05,44.72,35.4,21.85,1.77,0.117,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1227.0,+45/-38,0.054,44.91,34.7,22.048,2389.47,0.152,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1213.0,+55/-53,0.067,46.02,31.44,22.824,286.48,0.764,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1193.0,+54/-65,0.044,47.66,32.11,23.613,618.96,0.298,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1188.0,+47/-40,0.041,48.02,40.45,22.793,1.79,0.12,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1185.0,+64/-60,0.067,48.3,30.35,23.869,323.8,0.743,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1185.0,+57/-60,0.061,48.31,28.92,23.78,286.48,0.073,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1151.0,+56/-60,0.04,50.94,34.36,25.088,262.93,64.506,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1150.0,+62/-65,0.046,51.03,28.48,24.641,323.8,0.076,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1141.0,+74/-94,0.123,51.76,15.51,26.866,29479.47,4.088,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1136.0,+71/-92,0.118,52.1,15.02,26.941,29479.47,18.315,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1120.0,+63/-69,0.065,53.33,38.45,26.96,16.32,2.859,➖,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1091.0,+42/-52,0.007,55.4,41.31,26.147,6.83,0.147,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1066.0,+53/-61,0.023,57.11,45.92,31.578,187.03,0.955,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1044.0,+69/-70,0.006,58.58,40.66,28.294,2.91,0.368,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1042.0,+87/-90,0.035,58.73,40.91,32.975,252.6,0.528,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1034.0,+83/-113,0.079,59.26,24.09,32.338,439.45,5.883,✔️,0.0,False,GPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1031.0,+54/-60,0.01,59.43,44.36,33.018,187.03,0.338,✔️,0.0,False,CPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1024.0,+72/-90,0.019,59.88,40.52,30.755,139.88,3.615,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1016.0,+79/-96,0.043,60.35,41.02,32.204,1.11,0.189,➖,0.0,False,GPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1016.0,+86/-88,0.024,60.39,42.3,33.634,252.6,0.089,✔️,0.0,False,CPU,model,
70,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1012.0,+70/-85,0.018,60.62,53.38,31.422,3.61,0.938,✔️,0.0,False,GPU,model,
71,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+59/-65,0.002,61.34,55.56,30.405,0.38,0.037,✔️,0.0,False,CPU,model,
72,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),994.0,+73/-72,0.007,61.71,55.5,30.393,1.68,0.295,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),938.0,+84/-102,0.018,64.71,47.49,36.29,1.29,0.131,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),928.0,+60/-83,0.0,65.2,47.82,37.072,26.07,0.041,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),913.0,+89/-115,0.009,65.94,49.25,36.526,139.88,0.193,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),586.0,+103/-104,0.0,74.89,69.62,51.676,0.18,0.029,✔️,0.0,False,CPU,model,
