#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
41,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1344.0,+159/-207,0.04,42.0,41.14,9.523,2150.19,18.752,✔️,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1340.0,+206/-156,0.025,42.2,40.59,9.965,3.22,0.039,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1321.0,+236/-290,0.051,43.2,40.22,10.134,0.57,0.073,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1313.0,+224/-321,0.03,43.6,42.34,10.199,17.81,0.4,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1277.0,+122/-140,0.003,45.4,44.81,10.315,0.66,0.213,✔️,0.0,False,CPU,model,
46,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1269.0,+215/-262,0.002,45.8,44.71,10.931,2.32,0.093,✔️,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1248.0,+206/-386,0.064,46.8,44.46,10.226,4108.24,0.479,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1210.0,+122/-348,0.0,48.6,47.96,10.962,17.81,0.193,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1202.0,+226/-306,0.015,49.0,47.02,11.631,6.54,0.284,✔️,0.0,False,GPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1197.0,+188/-452,0.028,49.2,46.98,11.311,4108.24,0.037,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1197.0,+270/-428,0.019,49.2,47.08,12.146,50.36,0.232,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1171.0,+260/-464,0.018,50.4,48.32,12.292,50.36,0.019,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1126.0,+102/-381,0.0,52.4,52.03,12.058,79.96,0.571,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1126.0,+372/-592,0.065,52.4,42.91,12.469,8.68,7.525,➖,0.0,False,GPU,model,
55,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1121.0,+401/-985,0.055,52.6,42.92,15.634,1069.96,0.085,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1119.0,+109/-358,0.0,52.7,52.16,12.218,79.96,0.053,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1054.0,+200/-718,0.0,55.4,54.22,14.151,1.53,0.008,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1029.0,+179/-567,0.0,56.4,54.87,15.45,14.05,0.029,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1008.0,+340/-1100,0.03,57.2,52.8,16.246,1069.96,0.005,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+31/-365,0.0,57.5,57.33,13.334,0.42,0.053,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),986.0,+374/-1137,0.041,58.0,52.49,16.675,2.37,0.006,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),986.0,+193/-536,0.0,58.0,56.24,14.176,0.86,0.099,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),873.0,+130/-712,0.0,61.8,61.34,16.704,93.51,19.996,✔️,0.0,False,GPU,model,
64,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),846.0,+49/-707,0.0,62.6,62.23,16.229,317.48,0.719,✔️,0.0,False,CPU,model,
65,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),810.0,+39/-868,0.0,63.6,63.28,16.781,317.48,0.127,✔️,0.0,False,CPU,model,
66,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),764.0,+137/-977,0.0,64.8,64.41,20.429,142.18,1.027,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),667.0,+87/-802,0.0,67.0,66.67,20.09,1.33,0.126,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),647.0,+90/-1101,0.0,67.4,67.25,23.998,5782.12,8.567,✔️,0.0,False,GPU,model,
69,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),605.0,+102/-938,0.0,68.2,68.02,22.799,142.18,0.057,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),605.0,+115/-1200,0.0,68.2,68.02,24.187,5782.12,2.139,✔️,0.0,False,GPU,model,
71,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),445.0,+113/-1335,0.0,70.6,70.53,27.469,113.4,1.615,✔️,0.0,False,GPU,model,
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),373.0,+96/-1335,0.0,71.4,71.23,29.907,0.06,0.036,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),42.0,+124/-2219,0.0,73.8,73.8,40.956,48.35,0.054,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-201.0,+217/-2582,0.0,75.0,74.99,41.297,48.35,0.013,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-348.0,+213/-2580,0.0,75.6,75.6,44.224,0.13,0.02,✔️,0.0,False,CPU,model,
