#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
21,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1584.0,+264/-130,0.198,24.13,16.74,8.315,912.76,0.015,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1581.0,+269/-104,0.188,24.31,20.17,8.363,222.05,0.968,✔️,0.0,False,CPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1579.0,+391/-141,0.288,24.4,20.94,6.28,2526.31,0.166,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1563.0,+329/-212,0.297,25.24,6.62,8.19,172.8,0.142,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1553.0,+346/-190,0.27,25.73,22.02,7.245,2406.36,0.713,✔️,0.0,False,GPU,model,
26,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1518.0,+244/-97,0.195,27.56,25.51,7.377,425.61,0.04,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1511.0,+321/-238,0.269,27.93,10.99,8.549,0.79,0.06,✔️,0.0,False,CPU,model,
28,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1501.0,+285/-288,0.181,28.42,21.62,9.0,2.88,0.01,✔️,0.0,False,CPU,model,
29,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1489.0,+290/-170,0.2,29.07,26.07,7.993,2406.36,0.05,✔️,0.0,False,GPU,model,
30,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1474.0,+217/-121,0.109,29.84,27.49,8.934,282.13,1.74,✔️,0.0,False,CPU,model,
31,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1470.0,+323/-140,0.174,30.04,27.16,7.434,6.88,0.094,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1461.0,+241/-130,0.101,30.51,27.24,9.053,282.13,0.388,✔️,0.0,False,CPU,model,
33,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1451.0,+172/-31,0.094,31.07,29.29,9.673,2173.01,65.027,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1363.0,+154/-82,0.07,35.6,34.3,9.233,2173.01,16.096,✔️,0.0,False,GPU,model,
35,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1353.0,+463/-349,0.177,36.09,24.44,8.709,24.78,8.888,➖,0.0,False,GPU,model,
36,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1342.0,+408/-342,0.19,36.67,28.07,9.035,0.48,0.126,➖,0.0,False,GPU,model,
37,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1334.0,+290/-272,0.063,37.07,31.04,10.16,0.6,0.08,✔️,0.0,False,CPU,model,
38,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1322.0,+169/-226,0.032,37.67,35.87,10.073,17.56,0.39,✔️,0.0,False,CPU,model,
39,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1283.0,+172/-194,0.032,39.58,37.65,10.173,3.13,0.038,✔️,0.0,False,GPU,model,
40,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1271.0,+200/-146,0.011,40.2,38.84,10.795,2.28,0.13,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1266.0,+194/-170,0.061,40.44,38.29,10.262,4348.61,0.528,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1254.0,+142/-127,0.015,41.02,40.13,10.383,0.55,0.233,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1221.0,+139/-255,0.0,42.6,41.48,10.766,17.56,0.192,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1200.0,+181/-250,0.038,43.6,41.33,11.234,4348.61,0.034,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1192.0,+226/-304,0.035,43.98,40.97,12.11,49.61,0.231,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1157.0,+148/-234,0.0,45.58,44.0,11.719,6.75,0.235,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1156.0,+206/-328,0.024,45.64,43.17,12.301,49.61,0.02,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1142.0,+78/-201,0.0,46.24,45.85,11.987,79.08,0.546,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1122.0,+363/-487,0.067,47.13,37.58,11.997,8.79,7.636,➖,0.0,False,GPU,model,
50,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1117.0,+90/-254,0.0,47.36,46.88,12.283,79.08,0.057,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1079.0,+365/-773,0.054,48.96,41.18,15.82,1213.97,0.07,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1022.0,+189/-478,0.001,51.27,49.04,15.183,15.08,0.028,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1018.0,+351/-832,0.038,51.42,45.5,16.377,1213.97,0.005,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1002.0,+202/-474,0.0,52.0,50.5,14.448,1.5,0.009,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+24/-227,0.0,52.09,51.87,13.418,0.43,0.053,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),977.0,+230/-488,0.0,52.96,50.93,14.116,0.78,0.078,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),972.0,+355/-878,0.032,53.11,47.53,17.052,2.36,0.005,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),891.0,+133/-575,0.0,55.87,55.21,16.181,93.33,21.745,✔️,0.0,False,GPU,model,
59,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),824.0,+61/-472,0.0,57.87,57.49,16.257,318.98,0.827,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),776.0,+45/-431,0.0,59.16,58.84,16.705,318.98,0.114,✔️,0.0,False,CPU,model,
61,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),744.0,+134/-753,0.0,59.96,59.48,19.82,142.58,1.184,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),630.0,+97/-598,0.0,62.44,62.23,23.682,4632.6,5.283,✔️,0.0,False,GPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),618.0,+78/-638,0.0,62.67,62.42,20.253,1.36,0.111,✔️,0.0,False,CPU,model,
64,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),608.0,+102/-733,0.0,62.87,62.61,22.323,142.58,0.064,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),589.0,+108/-609,0.0,63.2,63.03,23.91,4632.6,1.724,✔️,0.0,False,GPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),441.0,+110/-693,0.0,65.44,65.35,27.146,112.83,1.964,✔️,0.0,False,GPU,model,
67,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),380.0,+126/-1042,0.0,66.16,65.95,29.658,0.06,0.034,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),5.0,+141/-1401,0.0,68.9,68.9,41.249,44.3,0.048,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-164.0,+170/-1618,0.0,69.74,69.74,41.623,44.3,0.011,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-423.0,+204/-1560,0.0,70.78,70.78,44.735,0.13,0.018,✔️,0.0,False,CPU,model,
