#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
0,📊,System,"[AutoGluon 1.6 (noncommercial, 4h)](https://arxiv.org/abs/2003.06505)",1792.0,+122/-79,0.701,7.72,3.71,7.089,9.11,0.647,✔️,0.0,False,GPU,system,
1,🧠⚡,Foundation Model,[TabFM (default)](https://github.com/google-research/tabfm),1779.0,+163/-119,0.728,8.13,2.72,6.429,37.56,7.056,✔️,0.0,False,GPU,model,
2,📊,System,[TabFM+](https://github.com/google-research/tabfm),1774.0,+163/-119,0.745,8.3,2.32,6.342,16.24,7.752,✔️,0.0,False,GPU,system,
3,🧠⚡,Foundation Model,[EXAONE-Tabular (default)](https://github.com/LGAI-Research/EXAONE-Tabular),1754.0,+129/-84,0.704,9.02,3.19,8.941,5.16,0.496,✔️,0.0,False,GPU,model,
4,📊,System,"[AutoGluon 1.6 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1716.0,+100/-73,0.639,10.47,5.07,7.797,6.24,0.527,✔️,0.0,False,GPU,system,
5,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1628.0,+98/-70,0.53,14.62,7.91,11.692,2.9,0.353,✔️,0.0,False,GPU,model,
6,📊,System,"[AutoGluon 1.5 (extreme, 4h)](https://arxiv.org/abs/2003.06505)",1604.0,+130/-104,0.531,15.93,5.77,9.152,270.87,4.72,✔️,0.0,False,GPU,system,
7,🧠⚡,Foundation Model,[TabPFN-2.6 (default)](https://arxiv.org/abs/2511.08667),1577.0,+100/-65,0.471,17.53,10.59,13.13,4.82,0.467,✔️,0.0,False,GPU,model,
8,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1570.0,+95/-84,0.465,17.93,11.3,12.915,1.77,0.16,✔️,0.0,False,GPU,model,
9,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned + ensembled)](https://arxiv.org/abs/2511.08667),1540.0,+104/-65,0.419,19.88,12.2,13.64,1878.36,10.744,✔️,0.0,False,GPU,model,
10,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1537.0,+96/-67,0.406,20.07,11.09,13.529,1231.24,1.359,✔️,0.0,False,CPU,system,
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1533.0,+76/-51,0.409,20.38,14.01,13.911,4.79,0.708,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1509.0,+86/-57,0.396,22.02,13.8,14.281,1878.36,1.035,✔️,0.0,False,GPU,model,
13,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1485.0,+64/-58,0.343,23.8,16.64,14.907,2722.13,9.31,✔️,0.0,False,GPU,model,
14,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1416.0,+70/-73,0.301,29.18,16.17,16.455,2722.13,0.265,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1404.0,+82/-65,0.279,30.23,13.15,16.705,1641.74,1.602,✔️,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1404.0,+73/-70,0.274,30.23,18.91,16.598,8274.67,361.103,✔️,0.0,False,GPU,model,
17,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1392.0,+73/-72,0.259,31.22,17.95,16.763,1.48,0.167,➖,0.0,False,GPU,model,
18,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1390.0,+84/-73,0.262,31.38,19.73,17.28,328.78,0.496,✔️,0.0,False,CPU,model,
19,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [3.33% IMPUTED],1381.0,+70/-59,0.239,32.17,16.11,16.337,8.05,2.007,✔️,3.33,True,GPU,model,
20,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1377.0,+90/-88,0.256,32.48,18.65,17.865,328.78,0.037,✔️,0.0,False,CPU,model,
21,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1376.0,+97/-89,0.298,32.57,10.9,17.839,14.27,4.304,➖,0.0,False,GPU,model,
22,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1374.0,+63/-63,0.238,32.8,16.63,16.956,735.46,0.027,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1370.0,+57/-46,0.187,33.15,26.54,17.597,328.64,0.773,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1366.0,+63/-49,0.213,33.47,22.0,17.148,3.18,0.021,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1366.0,+72/-61,0.234,33.5,13.82,16.376,5891.3,409.932,✔️,0.0,False,GPU,model,
26,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1365.0,+67/-70,0.222,33.58,21.84,17.197,735.46,0.301,✔️,0.0,False,CPU,model,
