latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,buffer_soc_wh,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,v_cmd_mpc,v_cmd_corrected,driver_deviation,mpc_mode,driver_throttle_pct,driver_brake_pct,p_fc_out_w,p_supercap_w,supercap_voltage_v,supercap_energy_j,supercap_soc_frac,supercap_v_start,supercap_v_end,supercap_recharge_s,is_recharge,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.489231547830997,51.459658216105346,1957.8283667116727,1.9578283667116727,1631.3582648429751,419.8760869023803,11.3,150.7667351804056,0.5407278687794393,False,1,1957.8283667116727,275.4490701171115,26.418995854044926,0.010455128522036736,104.00813185450016,17.005945361515785,0.5123557356754195,6.1998293633024115,8.381051296036752,0.26079866001939844,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4116.736051756669,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.13869098725799567,driver_exec,1.2551174696322613,0.0,0.0,311.74081237911025,40.15121799616893,15583.829630233504,0.6997049941735589,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,632.0498231741949,40.327130404242894,1.9578283667116727,
25.48919300674831,51.4596821111514,1962.7277915673865,1.9627277915673864,1518.817932057667,405.13459085957913,11.2,150.94940300457552,0.579929859836965,False,1,1962.7277915673865,276.11637592350814,26.444112218734688,0.006377915487301915,102.16022814717472,16.989793277374673,0.5129651784190171,6.199815745195858,8.988645690316105,0.2806560164499908,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4126.745638852619,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.13366369569989564,driver_exec,0.7656561209245997,0.0,0.0,311.74081237911025,39.878887610580506,15373.148211554008,0.6902455195561246,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,634.4509193298777,36.04398280296334,1.9627277915673864,
25.48915506690921,51.45970545776855,1967.5421445536697,1.9675421445536696,1185.1022452204363,357.8692455774135,11.1,151.1827880707674,0.6604476113722363,False,1,1967.5421445536697,276.77159709210747,26.459156421594432,-0.0020790292745876664,100.31125623213681,16.98013318494628,0.5121564233229187,6.199784786943469,10.236582633896857,0.3600959661678859,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4136.573956381609,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.1311127722087403,driver_exec,0.0,0.06930097581958888,0.0,311.74081237911025,39.609620594620054,15166.246421947573,0.6809557481118702,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,636.7969065504828,31.82765260413315,1.9675421445536696,
25.489116603014256,51.45972890024794,1972.4119228699765,1.9724119228699766,964.982986619047,322.9284407041924,11.1,151.4702432492984,0.7353989799654005,False,1,1972.4119228699765,277.43423519145847,26.4541969031692,-0.00990960513631894,98.40566124463263,16.98331654687943,0.5089823388691536,6.199752357348431,11.398228899080307,0.4420705631199302,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4146.5135278718735,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.13385226446125584,driver_exec,0.0,0.33032017121063134,0.0,311.74081237911025,39.33538299181405,14956.966099422709,0.6715591819065512,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,639.1525264981962,27.55308303025457,1.9724119228699766,
25.489078245664665,51.45975200083094,1977.2547885299152,1.9772547885299152,746.9282890316622,284.109608309281,10.9,151.8406750625253,0.7978707107106593,False,1,1977.2547885299152,278.09356613307335,26.430675549741185,-0.0167164703563256,96.47327573621907,16.998430447018958,0.5033558927073873,6.199722666689972,12.366442825702277,0.5701113782187667,124.80000000000003,156.00000000000003,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4156.403491996097,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.14194534225118677,driver_exec,0.0,0.5572156785441867,0.0,311.74081237911025,39.06055320047802,14748.69255783128,0.6622078195865337,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,641.4737909522127,23.290354055432232,1.9772547885299152,
25.489039731242386,51.4597748398706,1982.100405754698,1.982100405754698,574.2522540243582,249.1138201014953,10.700000000000022,152.3228604150155,0.8435304350394546,False,1,1982.100405754698,278.7540618787848,26.390927382547993,-0.022053091348443514,94.50025257044264,17.024032292897125,0.4953198019831146,6.199699436102268,13.074087906123017,0.7393135817428035,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4166.310928181768,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.1547489143405508,driver_exec,0.0,0.7351030449481172,0.0,311.74081237911025,38.7832336765562,14540.012405966843,0.6528382006989423,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,643.7687741966962,19.01016927872473,1.982100405754698,
25.489001001411307,51.45979734416779,1986.9512501255629,1.9869512501255628,405.19346909838544,209.25588741375103,10.6,153.00002126816048,0.871107076817754,False,1,1986.9512501255629,279.41642796658584,26.3383413911226,-0.026400962637707418,92.48295019947729,17.058021738279653,0.48461000691845996,6.199684779884911,13.501473214492664,1.0436058337413932,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4176.246419498784,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.17178942467467687,driver_exec,0.0,0.8800320879235806,0.0,311.74081237911025,38.503069334040376,14330.701365371899,0.6434402552699308,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,646.0301208100594,14.70604569124113,1.9869512501255628,
25.488962774824117,51.45981892175339,1991.709636146547,1.991709636146547,331.6239280829637,189.30818727985465,10.5,153.84013568697105,0.8992605209990737,False,1,1991.709636146547,280.06758282715947,26.27645337659928,-0.03025614115110138,90.46040006879957,17.09819790216096,0.47206363183204963,6.199669330897476,13.937794681312104,1.269140559993348,124.80000000000003,156.00000000000003,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4186.013742407388,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.1920492122019911,driver_exec,0.0,1.008538038370046,0.0,311.74081237911025,38.22559068847951,14124.892573670651,0.6341995588034596,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,648.1983467138949,10.457848603655123,1.991709636146547,
25.488922310291752,51.45984094071284,1996.70944515764,1.99670944515764,227.7313650361947,156.8765002035418,10.4,155.1151547497593,0.9205583025750816,False,1,1996.70944515764,280.75355590442973,26.201735742893,-0.0355276535536931,88.28532625473319,17.14695562189476,0.4551670542460897,6.1996573175325045,14.267865041937267,1.837635469662409,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4196.303338566442,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.21705750750371955,driver_exec,0.0,1.1842551184564365,0.0,311.74081237911025,37.93102038193156,13908.035636406905,0.6244628069507411,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,650.4109241143007,5.960944192886089,1.99670944515764,
25.48888000236096,51.45986268189459,2001.8812619735859,2.001881261973586,139.43090374539574,122.75126841632851,10.3,157.2411287781124,0.9482325068563601,False,1,2001.8812619735859,281.4653768070028,26.11069416778498,-0.04495169159737926,85.9775456517382,17.20674284310356,0.43214150327134815,6.1996412874766715,14.696753499085489,2.9805738256559717,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4206.980652105039,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.24762542072207022,driver_exec,0.0,1.498389719912642,0.0,311.74081237911025,37.6228452654316,13682.958696710552,0.6143569817129378,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,652.5955889945934,1.2591792282494083,2.001881261973586,
25.488836633702384,51.4598828375446,2007.0957728750282,2.007095772875028,96.78153795707289,102.26869800259254,10.2,160.33582046329752,0.9574749326384508,False,1,2007.0957728750282,282.18593403913394,25.99408920846771,-0.05326633708094814,83.58623085533031,17.283929296266503,0.40460879285204127,6.199635828149195,14.839989742350191,4.255776191704884,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4217.789010587006,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.28699037856100557,driver_exec,0.0,1.7755445693649379,0.0,311.74081237911025,37.3082220298303,13455.066499928775,0.6041247530499629,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,654.6209315543798,-3.5604665367560244,2.007095772875028,
25.488791755191645,51.45990060394287,2012.3787547503262,2.0123787547503262,66.52968744519421,84.79186913821574,10.1,164.69542726408076,0.9616477882352167,False,1,2012.3787547503262,282.91957543515537,25.853407004838456,-0.06472565599198683,81.0916353144848,17.377980392136223,0.37624287310114657,6.1996333459752435,14.904659237565973,6.12409858222778,124.79999999999998,155.99999999999997,301.7408123791102,311.7408123791102,0.0,0.008084808744415268,4228.793631527327,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.3347561364105377,driver_exec,0.0,2.157521866399561,0.0,311.7408123791102,36.98505733707505,13222.979840191714,0.5937041954109067,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,656.4061899084882,-8.54790519217535,2.0123787547503262,
25.488749229364313,51.45991349614081,2017.264946566932,2.017264946566932,57.333925580197075,78.71405873360955,9.9,169.341083849627,0.9580350422168408,False,1,2017.264946566932,283.60206023985273,25.6943796087595,-0.06922215834630009,78.71405873360955,17.485536013752807,0.35514648968860324,6.199635495601644,14.848670134394363,7.019184912783612,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4239.030903597787,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.3892447292690814,driver_exec,0.0,2.307405278210003,0.0,311.74081237911025,36.68179288056488,13007.021313015712,0.5840077816548003,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,657.7016637415262,-13.2738854352841,2.017264946566932,
25.488709704565448,51.45992173717942,2021.7212707505032,2.0217212707505032,84.96152365049164,95.8203192328054,9.7,172.43086809687327,0.94778971576679,False,1,2021.7212707505032,284.22833093593044,25.538313095309963,-0.05265096314505745,95.8203192328054,17.592391412982913,0.3423749983287004,6.1996415476961735,14.689891250867346,4.679335793009769,124.80000000000001,156.0,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4248.424964038953,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.4443951383471341,driver_exec,0.0,1.7550321048352482,0.0,311.74081237911025,36.40121518644753,12808.801848150562,0.5751078416015878,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,658.5297653526013,-17.666355382741685,2.0217212707505032,
25.488667154684848,51.459928000856486,2026.476872092364,2.026476872092364,90.42289866721802,98.85204991983882,9.5,175.4211590291502,0.9382127914116507,False,1,2026.476872092364,284.9003787826235,25.410930816241336,-0.04904636504680573,98.85204991983882,17.680580190035535,0.3358267219012788,6.1996471461291645,14.54147063684279,4.352961362557607,124.80000000000003,156.00000000000003,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4258.505681739348,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.4945183411441197,driver_exec,0.0,1.6348788348935241,0.0,311.74081237911025,36.09763196370074,12596.04398940563,0.5655551360185718,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,659.1591715854358,-22.395008713610025,2.026476872092364,
25.4886245562778,51.4599317802564,2031.2112260983538,2.0312112260983537,88.84891603110697,97.98791892257432,9.3,178.45447520458993,0.9235332115071717,False,1,2031.2112260983538,285.57267121643775,25.29222621578392,-0.047295214485036825,97.8061404173566,17.763560873088405,0.33379686209956383,6.199655617109962,14.313969655770098,4.388782626744599,124.80000000000003,156.00000000000003,301.74081237911025,311.74081237911025,0.0,0.008084808744415268,4268.590068246562,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.5441783186195713,driver_exec,0.0,1.5765071495012277,0.0,311.74081237911025,35.79128250299377,12383.153731021373,0.5559964857678419,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,659.538944973467,-27.129054885768312,2.0312112260983537,
25.48858191606286,51.45993305478199,2035.93666819993,2.03593666819993,85.11936234276523,95.90928383384538,9.0,181.64361564257197,0.8973333724173204,False,1,2035.93666819993,286.2468024545391,25.177446762394485,-0.045184470941928706,95.90928383384538,17.84454175357659,0.33649496421527725,6.199670404067772,13.907927878894963,4.539594915223311,124.80000000000003,156.00000000000003,301.74081237911025,311.74081237911025,8.349329721376033e-05,0.008142276264136678,4278.702036818082,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.5945101749007925,driver_exec,0.0,1.5061490313976236,558.0,-246.25918762088975,35.48135616705272,12169.624142714752,0.5464091299710288,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,659.6670158086479,-31.867747252411746,2.03593666819993,
25.48853857801559,51.45993167713976,2040.739676469714,2.040739676469714,90.37754409290837,98.8272555643764,8.8,184.67315695140715,0.8635022773820803,False,1,2040.739676469714,286.93509147460594,25.065486851577795,-0.03948900502512161,98.8272555643764,17.924247897531632,0.3426678660909823,6.1996888686912115,13.383613642937984,4.237540313780669,124.80000000000001,156.0,301.74081237911025,311.74081237911025,8.349329721376336e-05,0.008200039746698197,4289.026372119085,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.6461439464119293,driver_exec,0.0,1.3163001675040535,558.0,-246.25918762088975,35.72442423856244,12336.93337604228,0.5539212183927029,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,659.5285832872556,-36.68399112161801,2.040739676469714,
25.488495326965513,51.4599277604508,2045.5472122633912,2.0455472122633913,103.29654328887028,105.65483146423836,8.7,187.29843665676268,0.8373435400401884,False,1,2045.5472122633912,287.6269252443711,24.9671354736189,-0.0329908535274154,105.65483146423836,17.994855696390328,0.35098025349104167,6.199702659530282,12.978202430319142,3.678525210381494,124.80000000000001,156.0,301.74081237911025,311.74081237911025,8.349329721375999e-05,0.008256840270186683,4299.403878665562,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.6956901349332364,driver_exec,0.0,1.0996951175805132,558.0,-246.25918762088975,35.96713168526081,12505.134096093956,0.5614733340559427,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,659.1350143957108,-41.490566818721874,2.0455472122633913,
25.488453154664136,51.4599217768525,2050.257675884281,2.050257675884281,114.35757714191254,111.16778181960804,8.5,189.66561750916566,0.808801788553967,False,1,2050.257675884281,288.3072256443309,24.886338186559918,-0.02750109902251588,111.16778181960804,18.053278735986865,0.3616236854136529,6.199717222861962,12.535855945948972,3.3012555273197837,124.80000000000001,156.0,301.74081237911025,311.74081237911025,8.349329721376312e-05,0.008314770641566322,4309.60838466496,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.7415611846290096,driver_exec,0.0,0.9167033007505293,558.0,-246.25918762088975,36.20424744396107,12670.559485507765,0.5689008389685598,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,658.5337519056645,-46.17725901537992,2.050257675884281,
25.488410538839087,51.45991373612916,2055.0474320681137,2.055047432068114,131.71652586225707,119.30718558282857,8.3,191.76606389107846,0.7841024375833832,False,1,2055.0474320681137,289.0010582430283,24.81764601415334,-0.021982890476270427,110.25374041001015,18.10324797701517,0.3733763599468511,6.199729418091078,12.15305737270656,2.8503815215214043,124.80000000000001,156.0,301.74081237911025,311.74081237911025,8.349329721376182e-05,0.008374405829873111,4320.0158736454205,0.0,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,26.0,26.0,-0.7856661343734976,driver_exec,0.0,0.7327630158756809,558.0,-246.25918762088975,36.44453054178379,12839.303461973108,0.5764773465325569,45.536798306424664,45.536798306424664,10.553449547828768,False,gas,1,657.7257789957863,-50.91324088465721,2.055047432068114,
