method,family,x_train,x_infer,imp,elo,n_configs,imputed,imputed_pct
BetaTabPFN,Foundation Model,202.99939039458118,1.1550205733112757,19.068006200956876,1252.3,1.0,True,25.49019607843137
CatBoost,Tree-based,5.805220015613909,0.024788761138916014,15.747332492480833,1354.4,1.0,False,0.0
CatBoost,Tree-based,11.625081867458917,0.06017959676682949,15.219718308453881,1374.8,2.0,False,0.0
CatBoost,Tree-based,30.71972445838339,0.11813837372882856,14.851157219354075,1394.6,5.0,False,0.0
CatBoost,Tree-based,60.192650556564324,0.16434104181826115,14.664244909855324,1403.0,10.0,False,0.0
CatBoost,Tree-based,159.5146818194489,0.22855261132884838,14.53368795170319,1407.9,25.0,False,0.0
CatBoost,Tree-based,318.92232255321005,0.26032501459121704,14.521889554075898,1405.0,50.0,False,0.0
CatBoost,Tree-based,662.5706287401655,0.3044187588100529,14.414595859182807,1404.0,100.0,False,0.0
CatBoost,Tree-based,998.7349671253904,0.33133119344711304,14.414875458478557,1399.8,150.0,False,0.0
CatBoost,Tree-based,1347.318981955663,0.36419302225112915,14.351328359506226,1403.8,201.0,False,0.0
ChimeraBoost,Tree-based,2.538410960774762,0.04996058681851744,17.597872621101782,1298.3,1.0,False,0.0
ChimeraBoost,Tree-based,5.155778440380346,0.09008813350595893,17.076680193334646,1324.1,2.0,False,0.0
ChimeraBoost,Tree-based,12.752321639146984,0.182593797682655,16.64625174309609,1344.4,5.0,False,0.0
ChimeraBoost,Tree-based,25.370726481536472,0.24670952718043268,16.41406708000488,1354.9,10.0,False,0.0
ChimeraBoost,Tree-based,63.50581601012097,0.3259739000164344,16.050660656245746,1368.4,25.0,False,0.0
ChimeraBoost,Tree-based,128.32014728770434,0.38092368986548447,15.854157002299738,1377.0,50.0,False,0.0
ChimeraBoost,Tree-based,256.78387244095967,0.4293654484988837,15.728279406663454,1382.2,100.0,False,0.0
ChimeraBoost,Tree-based,385.86370162144067,0.4827233010544974,15.660900530614926,1383.7,150.0,False,0.0
ChimeraBoost,Tree-based,518.4647612375757,0.5179457366466522,15.671783753254795,1384.2,201.0,False,0.0
EBM,Tree-based,6.9024058688393035,0.014850139617919922,20.000367552052417,1196.7,1.0,False,0.0
EBM,Tree-based,16.729896186369466,0.03034680552736542,19.524178133771304,1216.2,2.0,False,0.0
EBM,Tree-based,47.93057160864199,0.05519238370292022,19.12413045958636,1237.4,5.0,False,0.0
EBM,Tree-based,98.10754140462846,0.0698156567636795,18.972571194599634,1243.6,10.0,False,0.0
EBM,Tree-based,242.3014674263868,0.09815631128330084,18.791444554039423,1254.5,25.0,False,0.0
EBM,Tree-based,485.784138790789,0.11322716260745092,18.644945494481604,1261.3,50.0,False,0.0
EBM,Tree-based,938.1843487505523,0.12448156950274487,18.49759408409702,1268.3,100.0,False,0.0
EBM,Tree-based,1390.5258657355917,0.13060535593869546,18.458893999274867,1271.6,150.0,False,0.0
EBM,Tree-based,1877.6824729228317,0.14021448306623996,18.421713978195452,1273.0,201.0,False,0.0
EXAONE-Tabular,Foundation Model,6.17219816468856,0.6229814973849696,6.537044997222965,1782.1,1.0,False,0.0
ExtraTrees,Tree-based,1.9744557777637153,0.25102583274489937,26.203653288247462,1011.3,1.0,False,0.0
ExtraTrees,Tree-based,3.174191410306177,0.29107882205992164,24.440767752192976,1050.7,2.0,False,0.0
ExtraTrees,Tree-based,6.753301562686067,0.372539534738711,21.79504876606287,1118.4,5.0,False,0.0
ExtraTrees,Tree-based,13.187771985140769,0.4132860205369731,20.919915991964356,1153.5,10.0,False,0.0
ExtraTrees,Tree-based,32.46606234423799,0.5777882664478531,20.219308960765336,1181.5,25.0,False,0.0
ExtraTrees,Tree-based,64.64974544443534,0.7270465219484733,20.001112518616555,1192.4,50.0,False,0.0
ExtraTrees,Tree-based,128.57285462307237,0.8325373400396298,19.84005226810688,1201.6,100.0,False,0.0
ExtraTrees,Tree-based,192.42030930772313,0.822987604568892,19.74317886540029,1207.3,150.0,False,0.0
ExtraTrees,Tree-based,257.6385593164769,0.8460764957563526,19.853687373827448,1206.4,201.0,False,0.0
FastaiMLP,Neural Network,3.1153293528650394,0.31195542895805195,25.9276283154709,981.9,1.0,False,0.0
FastaiMLP,Neural Network,6.13749946832657,0.5992330209857921,25.039268918423417,1027.2,2.0,False,0.0
FastaiMLP,Neural Network,15.27527391910553,1.1109333388667981,23.327365033822957,1093.9,5.0,False,0.0
FastaiMLP,Neural Network,30.468228441204516,1.7115436462490896,22.580394959718056,1121.3,10.0,False,0.0
FastaiMLP,Neural Network,73.23576047940908,2.4877540535073344,21.655448932087364,1144.4,25.0,False,0.0
FastaiMLP,Neural Network,146.71790060053016,3.229098665100648,21.21991180754889,1160.0,50.0,False,0.0
FastaiMLP,Neural Network,295.23647807878893,3.9684851932487444,20.936954179844026,1168.3,100.0,False,0.0
FastaiMLP,Neural Network,443.0501599360239,4.18376572665855,20.771910504657168,1175.5,150.0,False,0.0
FastaiMLP,Neural Network,594.9528585230638,4.648952579498291,20.747606787611158,1181.7,201.0,False,0.0
LightGBM,Tree-based,2.2021467310523017,0.17114277689525664,19.748670560383204,1158.2,1.0,False,0.0
LightGBM,Tree-based,4.700458592588137,0.6899284291293682,18.05059395068337,1243.4,2.0,False,0.0
LightGBM,Tree-based,10.020360117125955,0.9547904470962107,16.76586134310107,1324.4,5.0,False,0.0
LightGBM,Tree-based,19.912513087341488,1.4157177879660428,16.149492775117388,1361.8,10.0,False,0.0
LightGBM,Tree-based,50.92280615709994,1.5465698670595884,15.578649637430363,1388.7,25.0,False,0.0
LightGBM,Tree-based,102.59241542303143,1.645474671682785,15.390317463249408,1402.9,50.0,False,0.0
LightGBM,Tree-based,206.36983105581103,1.9962776452302933,15.25871282064327,1411.8,100.0,False,0.0
LightGBM,Tree-based,309.40921295142385,2.1744811378299898,15.17535540198906,1416.1,150.0,False,0.0
LightGBM,Tree-based,416.62818478752655,2.2357814013957977,15.160257167405614,1419.7,201.0,False,0.0
LimiX,Foundation Model,27.325463414930336,6.109529595042384,14.760979903069513,1373.8,1.0,False,0.0
Mitra,Foundation Model,87.35746758825638,2.432162346648348,17.3946115618288,1311.2,1.0,True,35.294117647058826
ModernNCA,Neural Network,13.741832082594875,0.31576028319217697,20.001688314200212,1227.3,1.0,False,0.0
ModernNCA,Neural Network,40.2965934723419,0.8658037860934567,18.594137050248595,1261.2,2.0,False,0.0
ModernNCA,Neural Network,115.94194754911442,1.761689646084425,16.49584454848697,1340.7,5.0,False,0.0
ModernNCA,Neural Network,237.530422961824,2.7495673170945425,15.969219510979743,1366.5,10.0,False,0.0
ModernNCA,Neural Network,577.0479556890117,3.9629243752535657,15.441250254649203,1393.7,25.0,False,0.0
